frame index, translation vector, rotation vector
45, [ 0.27184634 -0.79386773  0.54707156], [-0.13726157  0.18009857  0.10262749]
46, [ 0.27500184 -0.8050571   0.55959091], [-0.16450184  0.22069991  0.11378097]
47, [ 0.2781683  -0.81566551  0.57152403], [-0.19472595  0.26177082  0.12887298]
48, [ 0.28115187 -0.82443662  0.58095557], [-0.21605943  0.28642707  0.13063933]
49, [ 0.28403894 -0.83272876  0.5909763 ], [-0.24434542  0.31072935  0.12945033]
50, [ 0.28745888 -0.84291272  0.60374499], [-0.26151279  0.32926068  0.13810821]
51, [ 0.29242591 -0.8531174   0.61512602], [-0.26600757  0.41109801  0.16632217]
52, [ 0.29359747 -0.85096812  0.60309882], [-0.28621346  0.36634163  0.1305992 ]
53, [ 0.2930594  -0.84449463  0.58274382], [-0.28659657  0.30673944  0.09637314]
54, [ 0.29278485 -0.84377043  0.57764617], [-0.32659255  0.2933414   0.0767467 ]
55, [ 0.29141045 -0.83929622  0.56799336], [-0.25185297  0.32005557  0.09491828]
56, [ 0.29239612 -0.83912314  0.57152138], [-0.23581937  0.33214483  0.08127691]
58, [ 0.29416474 -0.84116165  0.58380107], [-0.2560434   0.34495605  0.07693879]
59, [ 0.29490393 -0.84416774  0.59348016], [-0.26108823  0.3684578   0.09618992]
60, [ 0.29569654 -0.84944407  0.60547054], [-0.33461348  0.36144677  0.08094997]
61, [ 0.29485911 -0.85287153  0.60961158], [-0.3364381   0.3522581   0.07056878]
62, [ 0.29164438 -0.8506486   0.59836351], [-0.24756568  0.34534569  0.04406375]
63, [ 0.28805866 -0.85238141  0.59224893], [-0.22764828  0.38876299  0.07138218]
65, [ 0.28046323 -0.85911614  0.58395541], [-0.27973926  0.39688511  0.04094325]
66, [ 0.2756714  -0.86092805  0.57710093], [-0.2721607   0.43426058  0.06594694]
67, [ 0.27216494 -0.86516253  0.5754193 ], [-0.28069799  0.42127029  0.07933361]
68, [ 0.26164172 -0.84987849  0.53218202], [-0.22487363  0.41738773  0.07167124]
69, [ 0.26507957 -0.86717364  0.56118965], [-0.29478242  0.44856567  0.06445104]
70, [ 0.26254143 -0.87006883  0.55968031], [-0.30022039  0.45084733  0.07166191]
71, [ 0.22492874 -0.79230638  0.35359689], [0.29789938 0.24367722 0.02825901]
72, [ 0.2540593  -0.86431181  0.51979876], [-0.31138549  0.46499783  0.06975376]
74, [ 0.24061099 -0.84571129  0.43618073], [-0.27097475  0.24291202  0.01834237]
75, [ 0.2363854  -0.84574129  0.42308856], [-0.2439804   0.18595407 -0.00643642]
76, [ 0.23343969 -0.84846697  0.41985655], [-0.27104591  0.17306389 -0.01638061]
77, [ 0.25782254 -0.87355665  0.40220389], [-1.23662783 -1.73791182  0.15057895]
78, [ 0.22467104 -0.8527208   0.41004289], [-0.21838245  0.22741221 -0.00078966]
79, [ 0.21955469 -0.85605907  0.40460267], [-0.21212107  0.24504227  0.00597019]
80, [ 0.21609136 -0.86335323  0.41098892], [-0.23399237  0.22154965  0.00215262]
81, [ 0.20850157 -0.86512136  0.39849576], [-0.14114395  0.22914094 -0.01375698]
82, [ 0.20198395 -0.86730091  0.3879414 ], [-0.17317412  0.26640622  0.04096883]
83, [ 0.198356   -0.87159021  0.38682799], [-0.16494232  0.24311044  0.01420193]
84, [ 0.19428207 -0.87528449  0.38565125], [-0.18861444  0.28895024  0.03789164]
85, [ 0.19152444 -0.881016    0.39286559], [-0.21239761  0.31715911  0.04218485]
86, [ 0.19384845 -0.89230475  0.42360043], [-0.32574385  0.32366895  0.0383601 ]
87, [ 0.18540375 -0.89032429  0.40625887], [-0.15246549  0.43446701  0.05819845]
88, [ 0.19110378 -0.90470256  0.44862345], [-0.24627818  0.52428635  0.0349642 ]
89, [ 0.19048388 -0.9116183   0.465684  ], [-0.28305793  0.59400535  0.04557999]
90, [ 0.11569118 -0.84135756  0.2052454 ], [ 0.26773023  0.30359808 -0.04071883]
91, [ 0.18468604 -0.91874596  0.47486173], [-0.25553029  0.70270056  0.08573514]
92, [ 0.18305449 -0.92297911  0.48090501], [-0.28500266  0.68683463  0.07404214]
93, [ 0.17266587 -0.91968546  0.46172145], [-0.3184362   0.64242189  0.0906676 ]
94, [ 0.16675891 -0.9207277   0.46166372], [-0.37678432  0.61994552  0.10832315]
95, [ 0.15097612 -0.91317235  0.43051039], [-0.32622182  0.62404003  0.08142491]
96, [ 0.13508575 -0.90758875  0.40612889], [ 0.77325849 -0.01086361 -0.14815807]
97, [ 0.12103002 -0.90257364  0.38703449], [-0.31481782  0.51796543  0.07571683]
98, [ 0.09769902 -0.89114514  0.3417215 ], [-0.25101595  0.45583854  0.04869503]
99, [ 0.08760825 -0.89018088  0.33687706], [-0.28353661  0.39783049  0.04691228]
100, [ 0.06356725 -0.87936406  0.29131777], [-0.16425397  0.39647082  0.0365954 ]
101, [ 0.05568752 -0.87964425  0.2893706 ], [-0.18039503  0.36252883  0.04434781]
102, [ 0.0405686  -0.87547208  0.26757993], [-0.15795421  0.28681985  0.03279402]
103, [ 0.02920386 -0.87503735  0.25712572], [-0.12027563  0.24778242  0.00619092]
104, [ 0.02010533 -0.87598236  0.25009967], [-0.12685408  0.22834335  0.01292083]
105, [ 0.00842263 -0.87577481  0.23590593], [-0.0872956   0.16985939 -0.00706555]
106, [ 0.00563421 -0.88141207  0.24669995], [-0.18093624  0.18576835  0.01271465]
107, [-0.00101964 -0.88527134  0.24792166], [-0.1852506   0.17991674  0.01784999]
108, [-0.01236767 -0.88598785  0.23890024], [-0.1966088   0.204706    0.01551698]
109, [-0.02181223 -0.88794356  0.23760205], [-0.2269111   0.23375339  0.03226886]
110, [-0.03250135 -0.88951712  0.23444322], [-0.24045067  0.19442101  0.02392237]
111, [-0.03744151 -0.89333356  0.24335918], [-0.26730187  0.17380689  0.02174391]
112, [-0.04523502 -0.89628413  0.24537579], [ 0.65695338  0.713265   -0.11970471]
113, [-0.05873357 -0.89632981  0.23514746], [-0.26273192  0.16418608  0.04067045]
114, [-0.06112847 -0.90114161  0.24582746], [-0.27563661  0.11682757  0.0435909 ]
115, [-0.07214629 -0.90227244  0.23755163], [-0.28343949  0.11708001  0.04364161]
116, [-0.07789921 -0.90514383  0.23887713], [-0.26825357  0.1157313   0.03767902]
117, [-0.08279356 -0.90846966  0.24137836], [-0.28720473  0.11070431  0.04791203]
118, [-0.09743482 -0.90803102  0.22472914], [-0.24884952  0.10191004  0.03505539]
119, [-0.1083095  -0.90917781  0.21593993], [-0.24210829  0.11274139  0.03012067]
120, [-0.10911717 -0.91326705  0.22488821], [-0.27174634  0.12448247  0.03584267]
121, [-0.10822249 -0.9187592   0.23598722], [ 0.67083533  0.84681604 -0.12293653]
122, [-0.11689359 -0.92051471  0.22955343], [ 0.62251958  0.86448489 -0.10936796]
123, [-0.13245809 -0.91946074  0.21075029], [-0.289818    0.14836127  0.05475979]
124, [-0.13158483 -0.92458275  0.22108253], [-0.30460019  0.14422688  0.06021565]
125, [-0.14058406 -0.92586537  0.21293909], [-0.28594828  0.14136505  0.05468908]
126, [-0.15005082 -0.92709105  0.20289967], [-0.28282271  0.1700936   0.05553709]
127, [-0.15252945 -0.93072055  0.20449287], [-0.24664887  0.15263641  0.04552611]
128, [-0.16455951 -0.93133899  0.18935494], [-0.24494508  0.15899537  0.06594488]
129, [-0.16311616 -0.93629191  0.19692538], [-0.26809932  0.16887373  0.06841501]
130, [-0.17158439 -0.93817881  0.18619614], [-0.22252093  0.13140894  0.0410302 ]
131, [-0.17481096 -0.94086033  0.18357296], [-0.22040703  0.18211246  0.0447129 ]
132, [-0.17835995 -0.94352029  0.18234585], [-0.28024762  0.16804977  0.061511  ]
133, [-0.18280394 -0.9470255   0.18219483], [-0.30783867  0.17750551  0.06927989]
134, [-0.16974236 -0.95504567  0.21139204], [ 0.69463941  0.79293926 -0.14140113]
135, [-0.15460062 -0.96359884  0.24726884], [-0.46245322  0.1897796   0.12975673]
136, [-0.17033423 -0.96472042  0.23114969], [-0.42504496  0.16891256  0.13273035]
137, [-0.19139577 -0.96543503  0.20662893], [ 0.66221467  0.85859878 -0.11651387]
138, [-0.20457222 -0.96835641  0.19795937], [ 0.66162668  0.86621354 -0.12308433]
139, [-0.20813028 -0.9736822   0.20576728], [-0.39421883  0.17991741  0.12543408]
140, [-0.21714019 -0.97845394  0.20555705], [-0.39752334  0.20975809  0.11568027]
141, [-0.230827   -0.98171142  0.19795749], [ 0.5821939   0.8984171  -0.13569736]
142, [-0.24148129 -0.98487116  0.19485816], [ 0.58533983  0.90639779 -0.12043163]
143, [-0.25475179 -0.98792059  0.18811222], [ 0.58077975  0.88819716 -0.12345081]
144, [-0.26958895 -0.99079666  0.17825719], [ 0.51073393  0.95123433 -0.10912709]
145, [-0.27996796 -0.99424759  0.17328258], [-0.28113079  0.17053659  0.09650211]
146, [-0.28020311 -1.00062517  0.18345436], [-0.301219    0.18266406  0.10079486]
147, [-0.29780945 -1.00263784  0.16527004], [-0.25436366  0.23624894  0.09936114]
148, [-0.28890005 -1.0077788   0.18593894], [-0.3623709   0.25874283  0.13751629]
149, [-0.30649189 -1.00853245  0.17012633], [-0.32249796  0.2687935   0.13814604]
150, [-0.30749407 -1.01136536  0.18023944], [-0.31816417  0.25754151  0.11891673]
151, [-0.30687231 -1.01404913  0.19441778], [-0.37968726  0.29689455  0.1373423 ]
152, [-0.32791417 -1.01523094  0.18001877], [ 0.5191167   0.95305146 -0.11867697]
153, [-0.32890304 -1.01735984  0.19305037], [ 0.53672845  0.97483165 -0.13722012]
154, [-0.34339391 -1.01749053  0.18621945], [-0.36576967  0.28807805  0.13858432]
155, [-0.36536589 -1.01791063  0.16602147], [ 0.45725955  1.00930492 -0.1232781 ]
156, [-0.36689954 -1.02184748  0.17409372], [ 0.4480019   1.02991291 -0.09874751]
157, [-0.35580795 -1.0262757   0.19944502], [ 0.5207092   1.0607856  -0.11591267]
158, [-0.35637169 -1.03017711  0.21088997], [ 0.50832689  1.13494898 -0.14188755]
159, [-0.33819749 -1.03537389  0.24921588], [ 0.65577324  1.07296163 -0.17010735]
160, [-0.33258418 -1.03907943  0.27268267], [ 0.66687505  1.13274143 -0.17413662]
161, [-0.34903973 -1.04163904  0.2658815 ], [ 0.55920535  1.20765027 -0.1674157 ]
162, [-0.35879337 -1.04360516  0.26767193], [ 0.55364975  1.21674782 -0.19086199]
163, [-0.36280507 -1.04589586  0.27721172], [ 0.63248488  1.09982878 -0.19102402]
170, [-0.36298979 -1.00930856  0.33995719], [-0.522012    0.23787772  0.15457716]
171, [-0.36151608 -1.00595187  0.34499829], [ 0.70009914  1.21204755 -0.27122039]
172, [-0.36125401 -1.00219136  0.34998006], [ 0.7133103   1.18517387 -0.27786246]
173, [-0.36036413 -0.99805986  0.35498245], [ 0.72599003  1.18421621 -0.26996265]
174, [-0.38517449 -0.98955243  0.33530867], [-0.49228709  0.34018583  0.1681027 ]
181, [-0.36225402 -0.936393    0.41347315], [ 0.77386101  1.26227456 -0.27116201]
182, [-0.33636376 -0.93389631  0.44265306], [ 0.86175243  1.26551945 -0.30662009]
183, [-0.34264773 -0.92531275  0.43931063], [ 0.84562549  1.25846421 -0.32407394]
184, [-0.33280285 -0.9214361   0.45100715], [ 0.8754107   1.28646569 -0.31327214]
185, [-0.32604728 -0.91685355  0.45984683], [ 0.86103283  1.30281269 -0.33847834]
186, [-0.32806569 -0.90913814  0.45890023], [ 0.88345263  1.31588789 -0.31010764]
187, [-0.31046911 -0.90582847  0.47606755], [ 0.92149739  1.31725877 -0.33779018]
188, [-0.30656203 -0.89806481  0.47993039], [ 0.91773547  1.33502344 -0.33186715]
189, [-0.27573375 -0.89710363  0.50875272], [ 0.92980841  1.40336966 -0.32444084]
190, [-0.28332133 -0.88433452  0.5022751 ], [-0.458991    0.17303185  0.1060942 ]
191, [-0.25775386 -0.8819395   0.52422588], [ 1.00518249  1.38824323 -0.34734726]
192, [-0.23895104 -0.87825085  0.53946345], [ 1.05215931  1.37195002 -0.35903545]
193, [-0.25756839 -0.86146054  0.51985229], [ 0.97399434  1.41689083 -0.34764508]
194, [-0.25791098 -0.8521349   0.51762446], [ 1.00677166  1.38770911 -0.35226505]
195, [-0.22377933 -0.8561685   0.54731679], [ 1.04278597  1.41685439 -0.36902495]
196, [-0.23358398 -0.8432721   0.53514852], [ 1.00559237  1.43723637 -0.34562544]
203, [-0.14940182 -0.80085604  0.5983856 ], [ 1.15156459  1.48719987 -0.37280316]
204, [-0.14919377 -0.79242309  0.59386374], [ 1.16896476  1.45784771 -0.37410941]
205, [-0.13151848 -0.79489753  0.60688333], [-0.44639122  0.07290457 -0.02076543]
206, [-0.12672559 -0.79176261  0.60659287], [ 1.2076773   1.41875773 -0.37242177]
207, [-0.12867938 -0.78275337  0.59743175], [ 1.16987199  1.48020272 -0.38183215]
208, [-0.13471053 -0.7696412   0.58300418], [ 1.16560234  1.46794403 -0.36348983]
209, [-0.11959106 -0.77076537  0.59197261], [ 1.18545583  1.46297001 -0.35583381]
210, [-0.11432638 -0.76566085  0.59052829], [ 1.20581499  1.43575304 -0.35124827]
211, [-0.10306615 -0.7642326   0.59541859], [ 1.17426279  1.48078885 -0.3708012 ]
212, [-0.10206795 -0.75759905  0.59066632], [ 1.18975109  1.45654779 -0.34524512]
213, [-0.09265159 -0.75771033  0.59592449], [ 1.19235848  1.46892063 -0.33994299]
214, [-0.09780047 -0.74679833  0.58516877], [ 1.19677788  1.44536101 -0.34184321]
215, [-0.09662762 -0.7409452   0.58093664], [ 1.17560795  1.45603784 -0.34154357]
216, [-0.08982664 -0.74016852  0.58370649], [ 1.1867853   1.44750499 -0.3515635 ]
217, [-0.0894729  -0.7347325   0.57809937], [ 1.17914375  1.45206528 -0.35058163]
218, [-0.0856019  -0.73236968  0.57659106], [ 1.19652982  1.4459451  -0.34059069]
219, [-0.08042137 -0.73089597  0.5775755 ], [ 1.18264279  1.47305388 -0.3453874 ]
220, [-0.08522466 -0.72251646  0.56826758], [ 1.17906477  1.46457463 -0.3299922 ]
221, [-0.08151347 -0.72220221  0.57085679], [ 1.1731658   1.48161057 -0.32235157]
222, [-0.08408817 -0.7181679   0.56743478], [ 1.15074197  1.49079573 -0.33153851]
223, [-0.08125337 -0.71953121  0.57177341], [ 1.1600848   1.4845626  -0.34268356]
224, [-0.08360765 -0.71630131  0.57033389], [ 1.16741737  1.49192026 -0.32166532]
225, [-0.07702071 -0.72161149  0.58043698], [ 1.17691138  1.49664507 -0.3372763 ]
226, [-0.0800435  -0.71816632  0.57708944], [ 1.17585881  1.49308461 -0.32408533]
227, [-0.07458159 -0.72038912  0.58310999], [ 1.17868452  1.50244965 -0.32812929]
228, [-0.07258354 -0.71828576  0.5841019 ], [ 1.1631928   1.53306774 -0.31175319]
229, [-0.0722957  -0.713398    0.58245621], [ 1.17468841  1.51464198 -0.31810118]
230, [-0.07264615 -0.70639593  0.57925101], [ 1.18811227  1.51138938 -0.30519465]
231, [-0.05995423 -0.71015824  0.59263593], [-0.26253364 -0.13250665 -0.26769094]
232, [-0.05416326 -0.70809713  0.5961115 ], [ 1.21739683  1.51088379 -0.30217804]
233, [-0.05918464 -0.69459673  0.58685166], [ 1.20559832  1.51627255 -0.28443512]
234, [-0.05774178 -0.68540329  0.58490115], [ 1.21441086  1.52489079 -0.28364781]
238, [-0.03709844 -0.67374064  0.60748014], [ 1.27842165  1.49119365 -0.27409656]
239, [-0.03284197 -0.675594    0.61446697], [ 1.29073822  1.48786729 -0.2658023 ]
240, [-0.03198169 -0.67325666  0.61636589], [ 1.29471394  1.48782492 -0.26556758]
241, [-0.0280865  -0.67389162  0.62209505], [ 1.32239873  1.47541988 -0.25638135]
242, [-0.03359909 -0.66341298  0.61547986], [ 1.32109809  1.46528239 -0.24913719]
243, [-0.02996857 -0.66330009  0.62178657], [ 1.31959929  1.46650457 -0.26195275]
245, [-0.02697609 -0.65422476  0.62934888], [ 1.37087922  1.44211029 -0.23836864]
246, [-0.02086374 -0.65363401  0.63747265], [ 1.38739785  1.43629118 -0.23032806]
247, [-0.01497033 -0.6522525   0.64498733], [ 1.40829349  1.42084732 -0.22098919]
248, [-0.01471238 -0.64410584  0.64524898], [ 1.42434497  1.41625412 -0.20756374]
249, [-0.01480624 -0.63266935  0.64400741], [ 1.4496994   1.39357979 -0.20209458]
250, [-0.01023076 -0.62738021  0.65033774], [ 1.47802457  1.36534014 -0.21228565]
251, [-0.00578345 -0.62103529  0.6556326 ], [ 1.48817624  1.36694346 -0.20311688]
252, [-2.17975362e-04 -6.18182893e-01  6.62434102e-01], [ 1.52993484  1.34268131 -0.17082652]
253, [-0.00143281 -0.60365202  0.66017224], [ 1.52310936  1.345051   -0.18932295]
254, [ 0.00374638 -0.59784699  0.66729986], [ 1.55435592  1.31414234 -0.20147954]
259, [ 0.01755633 -0.53967275  0.70604442], [ 1.70183053  1.21454319 -0.20812113]
260, [ 0.03050037 -0.54118528  0.72205225], [ 1.73376555  1.21359548 -0.21885659]
261, [ 0.04087013 -0.54052778  0.73302336], [ 1.76691743  1.18798382 -0.22656857]
262, [ 0.04067723 -0.52172215  0.73184726], [ 1.78297487  1.15359515 -0.22558358]
277, [ 0.17349811 -0.52960155  0.8206112 ], [ 1.95568124  0.72867029 -0.50105638]
278, [ 0.17976795 -0.5230826   0.81311962], [ 1.92791106  0.67521249 -0.52198665]
317, [ 0.28207127 -0.88956286  0.54908116], [ 0.18538182  1.9369648  -0.6752011 ]
318, [ 0.2903787  -0.91806613  0.62369838], [ 0.24672761  1.94244385 -0.67563461]
319, [ 0.25792638 -0.84056006  0.39644696], [ 0.00907537  1.99569353 -0.60051879]
320, [ 0.08658709 -0.40692656 -0.86559557], [ 0.67545941  1.7706289  -0.68972765]
321, [ 0.00991658 -0.24003186 -1.36690606], [ 1.30333252  1.5589451  -1.00521362]
322, [-0.06459925 -0.07518638 -1.87001431], [-1.81466619  0.20117743  0.61782159]
323, [ 0.06545193 -0.41130496 -0.90033283], [-2.03883452 -0.27308084  0.80164474]
324, [ 0.04848144 -0.37366841 -1.02453724], [0.49775383 2.7971037  0.26390092]
361, [ -2.15665443  16.16549998 -37.23147954], [-0.95277605 -1.95835    -1.36820912]
363, [ -2.43327648  18.79304782 -42.74704508], [-1.50584058  0.81927372  2.6094039 ]
364, [ -1.56388621  13.68445119 -31.01856646], [-2.05283903 -0.11361954  0.95972016]
365, [ -1.81022959  13.79954231 -31.9681615 ], [ 0.38528291 -1.49851189 -0.58357565]
366, [ -1.52483821  15.08046029 -33.38846408], [-0.24231308 -2.04993825 -1.95048772]
367, [ -1.45201202  15.13053739 -33.25740251], [-0.22094341 -2.01595733 -1.99189593]
368, [ -1.39454743  15.18141149 -33.15405248], [-1.15427649  1.47142248  2.20641532]
369, [ -1.49358054  13.41015162 -30.31469423], [ 0.46448418 -1.60752719 -0.46378259]
370, [ 0.31155651 -0.76546339  0.40586077], [1.111445   1.45602334 0.30225353]
371, [ -1.2815072   16.53490357 -35.21459102], [-0.14236666 -1.8645216  -2.27505249]
372, [ 0.31482551 -0.76042696  0.40714297], [1.07446812 1.4753189  0.27748267]
373, [ -0.53849552   9.56248705 -20.5167827 ], [-0.75002028  0.7647763  -0.25824286]
374, [ -0.94570722  13.22196132 -28.30157266], [ 0.33169428 -0.92647942 -1.80492912]
375, [ -0.32262635   8.92568772 -18.71459955], [-1.66177994 -0.04292916  0.65881891]
376, [ 0.32411996 -0.73311912  0.38473248], [0.83074503 1.62207346 0.13992066]
377, [ 0.3275458  -0.64910872  0.24887655], [ 0.25871498  1.8950742  -0.36091515]
378, [ 0.0639656   3.09651709 -7.2023289 ], [ 0.34737167 -0.49254452 -1.38957037]
379, [ 0.32957404 -0.72794919  0.39340416], [0.74657622 1.64622034 0.0899901 ]
380, [ 0.3331348  -0.61694216  0.20961323], [ 0.17467287  1.95005778 -0.43064445]
381, [ -0.77034862  27.05353591 -52.04255133], [-1.53042335 -1.24756745 -1.14908066]
382, [  0.05374011   5.4064748  -11.29906959], [-2.22964976 -0.06451932  2.09277181]
383, [ -0.10365907  10.29175811 -20.40008239], [-0.53273559  1.60111098  2.5476782 ]
384, [  0.02227639  10.28950428 -19.96667962], [-2.83918074 -0.00836395  0.80231589]
385, [ 1.35476506e-02  1.15545599e+01 -2.21967813e+01], [1.18248426 1.14872412 1.54669436]
386, [ 0.26937051  1.10134226 -3.00948636], [-2.17114164 -0.32111776  1.31786972]
387, [-1.37108094e-02  1.13799280e+01 -2.20029922e+01], [-1.39349527  1.03214879  1.79780593]
388, [  0.04552792   9.17221859 -17.92436683], [ 0.68901556 -0.92724451 -2.45571128]
389, [  0.12358724   5.87758278 -11.84766489], [-0.32157157  1.33359206 -0.54864575]
390, [ 0.26394298  1.72371835 -4.1345987 ], [-1.28456359 -0.30929538 -0.52280378]
391, [  0.11705812   6.81817522 -13.55480512], [-2.0539571  -0.30721004  0.81738165]
392, [ 0.34029038 -0.67715548  0.34471685], [ 0.18966342  1.83436796 -0.3744366 ]
393, [ 0.33971706 -0.72130752  0.42175775], [ 0.31065026  1.80391746 -0.25430787]
394, [ 0.34111275 -0.73177558  0.44096207], [ 0.34376237  1.81211765 -0.2750348 ]
395, [ 0.34216568 -0.73166959  0.44157385], [ 0.33405191  1.81080172 -0.29121892]
396, [ 0.34144902 -0.7021321   0.39183677], [ 0.10164598  1.86527718 -0.42857068]
397, [  0.1523401    7.20050082 -14.09755702], [-0.51975031  1.74580047  2.06681641]
398, [ 0.34248912 -0.75276632  0.48272348], [ 0.29191759  1.81313752 -0.32113569]
399, [ 0.34265222 -0.73673449  0.4553693 ], [ 0.25537413  1.82263464 -0.33558571]
404, [ 0.34232064 -0.77448403  0.51945045], [ 0.26004544  1.82412398 -0.37841157]
405, [ 0.33856047 -0.73498246  0.43945548], [ 0.08936056  1.90891066 -0.51440007]
406, [ 0.33947573 -0.76247802  0.48926862], [ 0.26306972  1.85145676 -0.43189282]
407, [ 0.23707238  1.83757215 -4.4205089 ], [-0.72488447  1.81270556  1.63986377]
408, [ 0.33965061 -0.77981995  0.52069376], [ 0.24932051  1.84105374 -0.36677388]
409, [ 0.33986162 -0.79043056  0.54088375], [ 0.26037483  1.8286682  -0.37783575]
410, [ 0.33969952 -0.79035066  0.53942563], [ 0.27673326  1.82240639 -0.32118508]
411, [ 0.11131072  3.77873546 -8.24409886], [-0.98022383 -2.56905856 -0.83935888]
412, [ 0.33891011 -0.79241011  0.53925775], [ 0.29089071  1.82350577 -0.3702079 ]
413, [ 0.33750696 -0.77735059  0.50733611], [ 0.2630123   1.83235626 -0.35813498]
414, [ 0.33973173 -0.79588533  0.54726001], [ 0.35461243  1.80033008 -0.2657878 ]
416, [ 0.33841885 -0.78773826  0.52824184], [ 0.33389283  1.80936785 -0.28942193]
417, [ 0.33757486 -0.78347647  0.51962261], [ 0.34282832  1.80818227 -0.29646006]
418, [ 0.20852574  1.96253937 -4.72944943], [-0.10097177  1.84900572  1.64766686]
419, [ 0.18609723  2.50983654 -5.76577395], [1.247277   2.3270403  1.16888017]
420, [ 0.11259284  4.12568166 -8.8508422 ], [0.96752583 2.29070519 1.75768704]
421, [-1.37388388e-02  7.16804827e+00 -1.46242809e+01], [0.52871732 1.89734289 2.34461459]
422, [ 0.23428603  2.87964494 -6.2682998 ], [-1.73951804  0.75644164  1.63264126]
423, [ 0.2258082   3.12829743 -6.72492013], [-0.78217598 -1.96438443 -1.43041876]
424, [ 0.15996986  4.47321402 -9.28056564], [1.18367604 0.72313287 0.32444528]
425, [ 0.34482391 -0.79347677  0.56208484], [-0.91992782 -0.92903964  0.48828011]
426, [ 0.27477984  2.4745609  -5.40461798], [-1.38576068  0.43069035  1.70844882]
427, [ 0.34524757 -0.77450065  0.52969323], [-0.98273919 -0.87870387  0.58339364]
