frame index, translation vector, rotation vector
130, [-0.11962444 -0.83737299  0.15926705], [-0.27802693  0.06664103  0.03202317]
131, [-0.12298882 -0.8407664   0.15730024], [ 0.77001527  0.83827532 -0.12245933]
132, [-0.1276846  -0.84331268  0.15485486], [-0.3209923   0.06764185  0.03559747]
133, [-0.1333787  -0.84709072  0.15170833], [ 0.78612383  0.86175319 -0.14255772]
134, [-0.11691644 -0.86069013  0.19249745], [ 0.90437226  0.83371362 -0.14895259]
135, [-0.13355102 -0.8586744   0.17264179], [-0.42846188  0.11398184  0.08439714]
136, [-0.12662869 -0.8692012   0.19937403], [-0.44206504  0.05349268  0.07562626]
137, [-0.14040542 -0.87014445  0.18470222], [ 0.84473278  0.91599364 -0.16894311]
138, [-0.14420082 -0.87688208  0.1929664 ], [ 0.88906478  0.88033359 -0.16960119]
139, [-0.16339549 -0.87605634  0.17311259], [-0.44590202  0.13630971  0.11665434]
140, [-0.17010058 -0.88140682  0.17705443], [-0.47361574  0.1628392   0.12258831]
141, [-0.19616869 -0.87912121  0.1481318 ], [-0.40286073  0.11006689  0.05012976]
142, [-0.20428258 -0.8828294   0.14834252], [ 0.80273675  0.88602717 -0.16597545]
143, [-0.20806871 -0.88885446  0.157692  ], [ 0.84449102  0.8632014  -0.17080123]
144, [-0.20817997 -0.89552615  0.17191442], [-0.43269077  0.11322211  0.08712487]
145, [-0.2336982  -0.89455514  0.14136165], [ 0.75580344  0.95639087 -0.15750907]
146, [-0.23876336 -0.89988304  0.14531264], [-0.39760189  0.14005858  0.10044446]
147, [-0.25209098 -0.90156791  0.13263177], [-0.39188713  0.15327559  0.09366154]
148, [-0.25503748 -0.90569721  0.13642553], [-0.41412456  0.16057787  0.11242051]
149, [-0.26025934 -0.90859708  0.13762617], [ 0.75951985  0.92172169 -0.16599519]
150, [-0.27249797 -0.9087049   0.13108624], [-0.40936148  0.20427989  0.11676026]
151, [-0.27264424 -0.91397519  0.14609932], [ 0.77903386  0.91008512 -0.18522837]
152, [-0.28461978 -0.91475874  0.14405864], [-0.45864307  0.21711625  0.14691413]
153, [-0.28756409 -0.91771985  0.15396672], [ 0.79074021  0.9372247  -0.19849122]
154, [-0.30226507 -0.91673484  0.1464461 ], [-0.43814279  0.19478376  0.12877772]
155, [-0.31502013 -0.91739748  0.1388007 ], [-0.42993708  0.20949662  0.13288675]
156, [-0.33004337 -0.91829859  0.12687352], [ 0.70552815  0.96412492 -0.16838189]
157, [-0.31964932 -0.92570131  0.15329442], [-0.45670706  0.17742219  0.14214969]
158, [-0.32501376 -0.92979026  0.15994184], [-0.47055025  0.13853226  0.11006534]
159, [-0.28121424 -0.94447834  0.23606613], [-0.57223355  0.18194468  0.20995864]
160, [-0.28850177 -0.94700273  0.24160954], [-0.58112687  0.1796436   0.22034947]
161, [-0.31047946 -0.94820587  0.22743301], [ 0.84933186  1.08372459 -0.21194143]
162, [-0.30762527 -0.95240912  0.24430716], [ 0.86683345  1.08343038 -0.21372578]
163, [-0.34041488 -0.94848588  0.21674553], [-0.50482455  0.21238442  0.18423327]
164, [-0.36910705 -0.94332354  0.19124962], [ 0.73677013  0.9625247  -0.22556391]
169, [-0.33195542 -0.92042933  0.27633123], [-0.50310337  0.19972095  0.13145767]
170, [-0.30865707 -0.92062842  0.3073038 ], [-0.53072909  0.18870942  0.1302002 ]
171, [-0.31815456 -0.9135285   0.2991751 ], [-0.53977746  0.22333805  0.15876711]
172, [-0.31236646 -0.9111225   0.31013177], [-0.52858014  0.2189679   0.14537698]
173, [-0.3050636  -0.9086048   0.32319058], [-0.53020289  0.21362427  0.14343862]
174, [-0.33496887 -0.89471641  0.29373207], [-0.48353359  0.24950476  0.12770389]
175, [-0.34066609 -0.88729186  0.29446522], [-0.45903493  0.24532441  0.15174487]
179, [-0.35053442 -0.84555876  0.31247152], [ 0.84400341  1.09194589 -0.25068696]
180, [-0.31394462 -0.8487582   0.36145404], [-0.44383943  0.31277757  0.13408731]
181, [-0.29483504 -0.84593422  0.38832714], [-0.48050047  0.2719815   0.1037378 ]
182, [-0.27263    -0.84645751  0.41596025], [-0.46837681  0.20353247  0.10889916]
183, [-0.26783016 -0.83986757  0.42256295], [-0.47277001  0.20564497  0.11621622]
184, [-0.26412346 -0.83485904  0.42821684], [-0.46897873  0.19885604  0.12477822]
185, [-0.26872834 -0.82583614  0.42447514], [-0.45067516  0.1976297   0.11028788]
186, [-0.26618969 -0.81910728  0.42758648], [-0.43798806  0.18943875  0.0947024 ]
187, [-0.25509082 -0.81480685  0.43896747], [-0.43567658  0.18404803  0.0880452 ]
188, [-0.2509965  -0.80663798  0.44271184], [-0.42571739  0.14222334  0.06830186]
189, [-0.23937195 -0.80068505  0.45364369], [-0.40946243  0.13595379  0.04698895]
190, [-0.22643709 -0.7949725   0.46649759], [-0.43591758  0.14137541  0.06084734]
191, [-0.20107677 -0.79526441  0.4907367 ], [-0.44305835  0.09767496  0.05991373]
192, [-0.18309593 -0.79218524  0.50591749], [-0.46102228  0.09603668  0.05882407]
193, [-0.20666949 -0.76702702  0.47600983], [-0.43220651  0.12974258  0.02279932]
194, [-0.18347983 -0.77047105  0.49887077], [-0.42821764  0.1072186   0.0255745 ]
195, [-0.17332314 -0.76555208  0.50463651], [ 1.18312253  1.30506039 -0.34037933]
196, [-0.16093409 -0.76210586  0.51513547], [-0.3934534   0.0420444  -0.03551809]
203, [-0.07603061 -0.72334724  0.57919248], [-0.36752899 -0.04095814 -0.16217752]
204, [-0.07625149 -0.71284879  0.57313706], [-0.3878373  -0.00638174 -0.12038297]
205, [-0.07110835 -0.70809738  0.5732974 ], [-0.3905134   0.01540343 -0.09670604]
206, [-0.06705311 -0.70238043  0.57098362], [-0.38193595  0.01840875 -0.11791009]
207, [-0.06136886 -0.69688052  0.5688876 ], [-0.37717662  0.01343754 -0.12795896]
208, [-0.05053325 -0.69612829  0.57268767], [-0.37380991 -0.01482861 -0.13241163]
209, [-0.04812409 -0.68621955  0.56621063], [-0.34644468 -0.04303657 -0.18586701]
210, [-0.03842228 -0.68524826  0.57057832], [-0.339348   -0.06328104 -0.20185975]
211, [-0.04127152 -0.67131128  0.55770188], [-0.34462191 -0.03738648 -0.18015132]
212, [-0.03929835 -0.66222236  0.5514967 ], [-0.31975636 -0.05911309 -0.22377703]
213, [-0.03310693 -0.65825028  0.55203162], [-0.30917864 -0.05998273 -0.20542592]
214, [-0.03342495 -0.64845557  0.54472313], [-0.30494976 -0.05247553 -0.21443534]
215, [-0.02863899 -0.64527743  0.54532414], [-0.29368137 -0.07025149 -0.22834412]
216, [-0.02651001 -0.63941302  0.5415389 ], [-0.29883662 -0.06286295 -0.2464228 ]
217, [-0.02288764 -0.63614987  0.53935157], [-0.29628814 -0.06704252 -0.2529355 ]
218, [-0.01360935 -0.64018054  0.54615328], [-0.28481017 -0.10887547 -0.27963444]
219, [-0.0110973  -0.6353949   0.54304155], [-0.29547737 -0.09571983 -0.25702447]
220, [-0.0148206  -0.62447817  0.53256089], [-0.27146449 -0.09756852 -0.2741911 ]
221, [-0.01129117 -0.62471726  0.53572493], [-0.25947157 -0.11551902 -0.27399332]
222, [-0.01450926 -0.61725218  0.52957398], [-0.25627439 -0.10537959 -0.27842312]
223, [-0.01266023 -0.61839086  0.53382025], [-0.23794781 -0.12198439 -0.29709914]
224, [-0.01059103 -0.61906444  0.53834092], [-0.25613535 -0.10949682 -0.28816828]
225, [-0.0106658  -0.61892186  0.54046981], [-0.25338761 -0.11449617 -0.29662758]
226, [-0.0086902  -0.61940156  0.54318536], [ 1.35999959  1.32791248 -0.28369853]
227, [-0.00758089 -0.61774012  0.54481893], [-0.24263358 -0.13446685 -0.31419679]
228, [-0.00100051 -0.62127285  0.55277626], [-0.23943719 -0.1509819  -0.32435149]
229, [ 4.45093975e-04 -6.15765566e-01  5.51831639e-01], [-0.24602467 -0.14154148 -0.31015432]
230, [ 0.00475009 -0.61371892  0.55532426], [-0.24209718 -0.15648512 -0.30165746]
231, [ 0.00964758 -0.61034685  0.5582183 ], [-0.22528164 -0.17724894 -0.34213009]
232, [ 0.01507242 -0.60874082  0.56316043], [-0.23224999 -0.16484941 -0.31257141]
233, [ 0.01621965 -0.59938041  0.56084461], [-0.21024429 -0.16719651 -0.33249167]
237, [ 0.01812096 -0.55080415  0.54912417], [ 1.43912956  1.29549791 -0.23293897]
238, [ 0.03259125 -0.56780741  0.57452861], [-0.1838438  -0.16797219 -0.34385084]
239, [ 0.03137509 -0.56275968  0.57483478], [-0.1850136  -0.1440005  -0.33206475]
240, [ 0.03417183 -0.56472928  0.5812437 ], [-0.18790287 -0.13523155 -0.32533806]
241, [ 0.03593488 -0.56300514  0.58527097], [-0.17930209 -0.14110922 -0.32691377]
242, [ 0.03919242 -0.56356203  0.59150292], [-0.19027728 -0.13067312 -0.31116586]
243, [ 0.03390983 -0.54855287  0.58415986], [-0.17807676 -0.12334324 -0.32392723]
244, [ 0.02704878 -0.53084405  0.57550185], [ 1.52798542  1.24254034 -0.21060396]
245, [ 0.03392374 -0.53430294  0.58908037], [-0.16574623 -0.10204658 -0.29616617]
246, [ 0.04137151 -0.53842491  0.60173991], [-0.15016179 -0.13105781 -0.30624728]
247, [ 0.04467499 -0.53530044  0.60781996], [-0.16365989 -0.10451937 -0.28543936]
248, [ 0.04412618 -0.52444962  0.60705956], [-0.1505564  -0.1006211  -0.29148484]
249, [ 0.04741959 -0.51641368  0.61084642], [-0.15283603 -0.08286582 -0.27142172]
250, [ 0.04966657 -0.50718129  0.61453439], [-0.15886316 -0.06171347 -0.26012216]
251, [ 0.05490379 -0.50382511  0.62294068], [-0.1341303  -0.08326233 -0.26551909]
252, [ 0.0608096  -0.50252798  0.63185036], [-0.12563327 -0.09336595 -0.2799546 ]
253, [ 0.06096354 -0.4881467   0.63098248], [-0.11781416 -0.0624747  -0.26347865]
254, [ 0.06253099 -0.47551247  0.63322923], [-0.13346157 -0.02332015 -0.25335789]
255, [ 0.05204029 -0.43662479  0.61857948], [-0.09464643 -0.00964943 -0.25525362]
259, [ 0.07139917 -0.39771326  0.66511429], [-0.02425908  0.0493409  -0.24885847]
260, [ 0.08404685 -0.40305517  0.68272766], [-0.05319581  0.05598764 -0.24975894]
261, [ 0.09094581 -0.39508132  0.68908978], [-0.04568784  0.07728259 -0.23294754]
262, [ 0.09741256 -0.3866009   0.69480709], [-0.03601163  0.09015734 -0.25454606]
277, [ 0.23722339 -0.4206777   0.79260168], [ 0.01718767  0.38774979 -0.24579673]
278, [ 0.24170809 -0.39567663  0.77515115], [ 0.04748155  0.42640263 -0.23272205]
295, [ 0.41782804 -0.53804678  0.43175769], [ 0.6156223  -1.4649866  -1.30079928]
299, [ 0.38323088 -0.66232897  0.48183408], [-0.00445817  1.83234774 -0.46984537]
309, [ 0.31163142 -0.73909951  0.35855717], [ 0.75605904  1.71637215 -0.0582803 ]
310, [ 0.29657048 -0.67375017  0.19616127], [ 0.51252221  1.78932221 -0.45935594]
317, [ 0.27488965 -0.76834299  0.30563686], [-0.14718397 -1.11134994 -0.60047754]
318, [ 0.23566587 -0.62401644 -0.06650254], [ 0.177531    1.94944774 -0.50478732]
319, [ 0.27975347 -0.81014507  0.39385569], [ 0.33124523  1.85502728 -0.59030592]
320, [ 0.2292779  -0.64299446 -0.04866623], [ 0.04345523 -1.16271857 -0.78007082]
321, [ 0.20113156 -0.55215841 -0.29667181], [ 0.66764482  1.769356   -0.60176339]
322, [ 0.19612228 -0.55072516 -0.30621519], [ 0.65784457  1.77421089 -0.60369103]
323, [-0.83269888  2.92842239 -9.50338765], [-1.82434488 -2.53815657 -0.20334269]
324, [ 0.20323717 -0.58748255 -0.22103203], [-0.36613846 -1.09196002 -0.41438172]
330, [ 0.24566334 -0.72473662  0.14511423], [ 0.09120589  1.96005014 -0.80868333]
340, [ 0.21219658 -0.54302466 -0.27978482], [ 0.09032901  1.94047579 -0.6143225 ]
341, [ 0.22671287 -0.54418654 -0.24002723], [-0.35922518 -0.89354975 -1.06706331]
342, [ 0.21087132 -0.47703967 -0.40642621], [ 0.01504579  1.93203813 -0.69365201]
343, [ 0.18795252 -0.38081903 -0.64197455], [ 1.36895746  0.03608574 -1.20878736]
345, [ 0.25500017 -0.69047901  0.10298402], [ 0.29431103 -1.21369902 -1.19171588]
362, [ 0.29633664 -0.5312851  -0.05859316], [-0.61723392 -1.41165738 -0.31572196]
363, [ 0.31060168 -0.61592707  0.1312921 ], [-0.97994322 -1.15397618  0.14633508]
364, [ 0.28926182 -0.5299956  -0.07722499], [-0.03370502  2.0758312  -0.67297466]
365, [ 1.61028246 -1.56445642  0.26591174], [ 0.52660477  0.49746662 -0.49782867]
366, [ 0.30146447 -0.42153273 -0.23604969], [ 0.27070791 -1.30188884 -1.30596958]
367, [ 0.32601585 -0.79564311  0.50708371], [-1.86779745 -0.68231274  1.570427  ]
368, [ 0.30670298 -0.54245472 -0.01364836], [ 0.21349192 -0.98919006 -0.781938  ]
369, [ 0.29150142 -0.2779662  -0.5276005 ], [ 1.11214884 -0.22350731 -1.5593928 ]
370, [ 0.28867092 -0.23815846 -0.5870754 ], [ 0.71481376 -0.52952028 -1.66112159]
371, [ 0.32867752 -0.6530504   0.25830918], [-1.5246108  -0.79094722  1.15873239]
372, [ 0.31101836 -0.52625789 -0.02162861], [ 0.29385618 -0.99674979 -0.85443245]
373, [ 0.30147307 -0.52654408 -0.05312837], [-0.66803269  2.14002314 -1.00520713]
374, [ 0.32264183 -0.53724083  0.04600399], [ 0.66085543 -1.08056165 -1.28906417]
375, [ 0.32911389 -0.5577557   0.0891864 ], [ 0.61346826 -1.10082449 -1.24716586]
376, [ 0.32157707 -0.40495084 -0.20021306], [ 0.3417352  -1.220269   -1.39434225]
377, [ 0.32763479 -0.55154218  0.08561349], [ 0.2820373  -1.09733938 -0.87520098]
378, [ 0.33064945 -0.55042998  0.08708159], [ 0.31874852 -1.06505764 -0.88544752]
379, [ 0.32903051 -0.41053229 -0.15595762], [ 0.69187993 -1.13478839 -1.36542787]
380, [ 0.32626289 -0.48047838 -0.04423922], [ 0.58728454 -1.0366951  -1.15574355]
381, [ 0.32168023 -0.30208029 -0.36573769], [ 1.10896231 -0.53477265 -1.70497317]
382, [ 0.33452726 -0.29722002 -0.33863759], [-0.57033785  1.65528209 -0.9075518 ]
383, [ 0.3320107  -0.46532267 -0.05433804], [ 0.66807623 -1.12498558 -1.31533643]
384, [ 0.32730419 -0.28030077 -0.39051069], [ 1.07782122 -0.57001699 -1.71699074]
385, [ 0.32824927 -0.31632034 -0.33236817], [ 1.35416175 -0.51819926 -2.61344699]
386, [ 0.32740377 -0.29677244 -0.35442925], [ 1.20187902 -0.55046826 -1.69940438]
387, [ 0.34275124 -0.81120711  0.58308845], [-0.79106718  1.94626908 -1.14900508]
388, [ 0.33300097 -0.30273237 -0.34209903], [ 1.14521671 -0.61642683 -1.72809995]
389, [ 0.34482668 -0.65676899  0.32315241], [-1.23727393 -0.49520619  0.76246509]
390, [ 0.3427345  -0.58061179  0.17965152], [ 0.79688945 -1.1391403  -1.46780085]
391, [ 0.33737591 -0.4756612  -0.02895803], [ 0.66232318 -1.01946911 -1.20815255]
392, [ 0.33155452 -0.42163179 -0.13611912], [ 0.01471154  1.85987927 -0.52671558]
393, [ 0.32871243 -0.28356851 -0.36509373], [-1.43962675  0.08112418 -0.21163654]
394, [ 0.33369559 -0.32697238 -0.28705928], [ 1.43782667 -0.61483601 -1.73320592]
395, [ 0.33430925 -0.30612731 -0.32090306], [-1.94396431  0.21744694  2.2313411 ]
396, [ 0.33526179 -0.45695192 -0.05035869], [ 0.60981056 -1.0408854  -1.1595897 ]
397, [ 0.3527726  -0.67406412  0.38322888], [-1.68615765  0.18783592  2.26235797]
404, [   0.52795036   75.66749327 -132.3844149 ], [ 0.57974172 -1.29929857 -1.52697475]
405, [ 0.33103158 -0.38139125 -0.20635457], [ 1.62515564 -0.82876924 -1.80851499]
406, [ 0.328053   -0.37561973 -0.22385057], [ 1.62982531 -0.76840087 -1.72464706]
407, [ 0.32576835 -0.33766948 -0.3050143 ], [-0.33120243  1.85271279 -0.83829292]
408, [ 0.32985132 -0.41528428 -0.15388817], [ 0.22842187 -1.00286594 -0.74402336]
409, [ -1.04062332  36.00567635 -68.61619993], [ 0.735302   -2.67898717 -0.41237729]
