frame index, translation vector, rotation vector
28, [ 0.19692417 -0.57021528  0.55438949], [0.09800981 0.11114941 0.00867137]
29, [ 0.19907154 -0.57248297  0.54814426], [0.10745317 0.09590514 0.015417  ]
30, [ 0.20317738 -0.58119735  0.54740453], [ 1.31729955  0.34935902 -0.05144629]
31, [ 0.20430489 -0.5783135   0.5327699 ], [ 1.28998205  0.3365676  -0.0275172 ]
32, [ 0.21040038 -0.5918304   0.53839758], [0.06834316 0.08541245 0.01510676]
33, [ 0.21739436 -0.60417338  0.54277481], [ 1.33654299  0.32503887 -0.03829316]
34, [ 0.21915408 -0.60236046  0.53117672], [ 1.33102319  0.32408836 -0.04924986]
35, [ 0.2219552  -0.60954057  0.5290139 ], [ 0.1100229   0.02671844 -0.01562832]
36, [ 0.22372647 -0.61626194  0.52520319], [ 0.09336355  0.00668172 -0.02383002]
37, [ 0.22559871 -0.62262774  0.52158872], [ 0.10110264  0.00956194 -0.0083277 ]
38, [ 0.22889008 -0.62819439  0.51752943], [0.04530473 0.06115335 0.00964031]
39, [ 0.23101938 -0.62481263  0.50249458], [0.09281736 0.0818748  0.00902992]
40, [ 0.23460951 -0.62674677  0.49395034], [0.13898969 0.07730647 0.01046269]
41, [ 0.24139538 -0.64248307  0.50468979], [0.02780497 0.10593882 0.01611488]
42, [ 0.25336949 -0.67488937  0.54091356], [ 1.3318384   0.24862196 -0.01834716]
43, [ 0.25525964 -0.66034458  0.51556056], [-0.02800169  0.14518393  0.04244324]
44, [ 0.25494329 -0.64775566  0.48906977], [0.08537422 0.1063721  0.02830165]
45, [ 0.25661551 -0.65265086  0.48590288], [0.04973555 0.06053449 0.00553317]
46, [ 0.25717006 -0.65785006  0.48457746], [0.03790763 0.08214398 0.00916922]
47, [ 0.2579731  -0.66419151  0.48623084], [0.01109872 0.08192962 0.01825425]
48, [ 0.25942427 -0.66899468  0.48608676], [-0.00059893  0.10654364  0.02207294]
49, [ 0.25941804 -0.66875751  0.47990405], [0.00718409 0.09730548 0.01303001]
50, [ 0.26073304 -0.67124252  0.47691675], [0.03068348 0.10473288 0.02012725]
51, [ 0.26211208 -0.66846538  0.46325943], [0.10803821 0.18200628 0.06326202]
52, [ 0.26755026 -0.68291269  0.47579861], [0.0114179  0.19553679 0.04689258]
53, [ 0.27028578 -0.68778127  0.47569716], [-0.01392927  0.18278554  0.03458764]
54, [ 0.27389915 -0.70178878  0.49328038], [-0.09186492  0.20676352  0.03559509]
55, [ 0.27175788 -0.69346886  0.48008755], [0.0055077  0.21207364 0.03731043]
56, [ 0.27181897 -0.686013    0.47185554], [0.07468479 0.17195846 0.00718083]
57, [ 0.27264789 -0.68109107  0.46846376], [0.12416844 0.28891828 0.01900761]
58, [ 0.27401561 -0.68313546  0.47603102], [0.0833174  0.23478097 0.01099582]
59, [ 0.27367746 -0.67824159  0.47143027], [0.11436682 0.22213121 0.00457295]
60, [ 0.27387448 -0.68084183  0.47620826], [-0.02211596  0.22519135  0.00043837]
61, [ 0.27184888 -0.68047526  0.47267761], [-0.01313268  0.16423685 -0.01278869]
62, [ 0.26839878 -0.67802279  0.4615947 ], [ 0.08151894  0.1652425  -0.02593004]
65, [ 0.25282482 -0.68602711  0.43730659], [ 0.06482201  0.04067121 -0.077888  ]
66, [ 0.24571554 -0.6849466   0.42225322], [ 0.09241806  0.09665106 -0.06953887]
67, [ 0.23958777 -0.68359063  0.4084867 ], [ 0.07522694  0.16811127 -0.04870073]
68, [ 0.23539851 -0.68630263  0.40206135], [ 0.09632732  0.14309567 -0.05365499]
69, [ 0.23130872 -0.68738101  0.39346503], [ 0.06281394  0.12265876 -0.06257227]
70, [ 0.2292242  -0.69545109  0.39595305], [ 0.09492865  0.20679758 -0.02428658]
71, [ 0.22831035 -0.70126572  0.39364104], [0.01459024 0.31205612 0.013198  ]
72, [ 0.22818295 -0.70941601  0.39402537], [0.01514883 0.35803193 0.03174407]
73, [ 0.23716318 -0.74171279  0.44020909], [-0.18929564  0.36476906  0.01464732]
74, [ 0.23357202 -0.73638556  0.4145328 ], [-0.14178821  0.28877087 -0.00234324]
75, [ 0.23074869 -0.73824404  0.40773501], [-0.11046397  0.26501602 -0.01065887]
76, [ 0.22812312 -0.74179218  0.40555256], [-0.13089262  0.27399706 -0.01542077]
77, [ 0.22463141 -0.74397412  0.40242042], [-0.13041827  0.28584281 -0.01930921]
78, [ 0.2208577  -0.7490002   0.40392329], [-0.13036202  0.27185963 -0.01264587]
79, [ 0.21323513 -0.74569127  0.3864208 ], [-0.10413917  0.24124118 -0.02704151]
80, [ 0.20355417 -0.74205454  0.36554856], [-0.05129423  0.20432084 -0.03122347]
81, [ 0.19982064 -0.75283117  0.37559529], [-0.06330093  0.12530395 -0.04969945]
82, [ 0.19135514 -0.75059834  0.35650944], [-0.01652358  0.2433875  -0.03392651]
83, [ 0.18581464 -0.75214583  0.34780378], [ 0.00809226  0.15062756 -0.05043365]
84, [ 0.18265505 -0.75851072  0.3517642 ], [-0.04816306  0.14300416 -0.04962262]
85, [ 0.17498756 -0.7567178   0.33713459], [-0.06907603  0.1795005  -0.04519239]
86, [ 0.17491452 -0.76967835  0.35904844], [-0.16603765  0.09999886 -0.02713541]
87, [ 0.16307494 -0.76230853  0.33421789], [-0.09770111  0.10096303 -0.05024613]
88, [ 0.15277284 -0.75811766  0.31527763], [-0.06955292  0.10157459 -0.05732322]
89, [ 0.14315237 -0.75464396  0.29838786], [ 0.03935048  0.03188101 -0.09942255]
90, [ 0.13658668 -0.7567989   0.29309913], [ 0.07344351  0.10699923 -0.07873764]
91, [ 0.13285595 -0.76230286  0.29645779], [ 0.01470315  0.03742035 -0.07031394]
92, [ 0.1202921  -0.755971    0.26945507], [ 0.02729014  0.04548754 -0.09465036]
93, [ 0.11941795 -0.7654243   0.28472805], [-0.10384922  0.08680109 -0.0675919 ]
94, [ 0.10919651 -0.76330757  0.27159559], [-0.11127132  0.07355172 -0.05677646]
95, [ 0.10126609 -0.76399388  0.26589451], [ 0.83343413  0.46945673 -0.11997313]
96, [ 0.09748778 -0.77171353  0.28140768], [-0.19666833  0.16321258 -0.00595099]
97, [ 0.08416204 -0.76775464  0.26490799], [ 0.87262192  0.48111596 -0.1222867 ]
98, [ 0.07786109 -0.77155239  0.27190228], [-0.21243685  0.12834537 -0.02738188]
99, [ 0.06829975 -0.77190361  0.26864604], [-0.22162231  0.10347236 -0.0361639 ]
100, [ 0.05835472 -0.77114513  0.26060123], [ 0.87693525  0.57007268 -0.13692968]
101, [ 0.04765792 -0.76844944  0.25078373], [-0.16665566  0.05956817 -0.05494389]
102, [ 0.04148811 -0.77143412  0.25246354], [-0.19529507  0.06407421 -0.04691194]
103, [ 0.03232717 -0.77132283  0.2451773 ], [-0.18175475  0.06170196 -0.04846007]
104, [ 0.02437297 -0.77335908  0.24025787], [-0.17599789  0.07400093 -0.06397897]
105, [ 0.01643202 -0.77603589  0.23510445], [ 0.78157499  0.72096028 -0.12644386]
106, [ 0.00642444 -0.77678874  0.22717147], [-0.16862435  0.03880926 -0.05977361]
107, [ 4.02030182e-04 -7.81486623e-01  2.28864606e-01], [ 0.78820759  0.72312935 -0.12784325]
108, [ 0.00126513 -0.79209951  0.25048395], [-0.27007686  0.09805587 -0.01924998]
109, [-0.01340743 -0.79013771  0.235473  ], [ 0.84921757  0.68183333 -0.14754244]
110, [-0.01719604 -0.79609487  0.24636529], [ 0.84621427  0.74283209 -0.17189225]
111, [-0.02765913 -0.79736591  0.24266164], [ 0.85095761  0.75151574 -0.16812771]
112, [-0.03110479 -0.80341227  0.25353271], [ 0.87393734  0.73129368 -0.15497316]
113, [-0.04331419 -0.80307442  0.24617807], [-0.28121501  0.08617457 -0.00908611]
114, [-0.05415574 -0.80371978  0.23712355], [ 0.82825479  0.7930418  -0.15293775]
115, [-0.05664237 -0.81037639  0.24735461], [ 0.84161968  0.82741694 -0.15617192]
116, [-0.06553751 -0.81134606  0.24116284], [ 0.8584522   0.80764791 -0.15893029]
117, [-0.07505209 -0.81269183  0.23493925], [ 0.83225061  0.82887311 -0.14906811]
118, [-0.07735484 -0.81822151  0.2432808 ], [-0.2998334   0.06931751 -0.00478445]
119, [-0.09056942 -0.81713547  0.22746232], [ 0.81740616  0.83143804 -0.15479787]
120, [-0.09507146 -0.82066057  0.22979547], [ 0.798506    0.86329743 -0.14682585]
121, [-0.10197997 -0.8224142   0.22731694], [-0.28705024  0.08861257 -0.00572816]
122, [-0.10649297 -0.82612324  0.22902931], [-2.91247175e-01  9.38460148e-02 -9.12306961e-05]
123, [-0.1155404  -0.82727327  0.22180951], [-0.29603572  0.09742394  0.00849126]
124, [-0.11997333 -0.83120556  0.2227045 ], [-0.29916029  0.10180584  0.01333068]
125, [-0.13415993 -0.8285836   0.20374391], [-0.29057093  0.13631154  0.01707065]
126, [-0.13867308 -0.83204073  0.20316129], [-0.29838909  0.11779409  0.01585301]
127, [-0.14813669 -0.83334747  0.19211784], [ 0.77651771  0.84364895 -0.16728686]
128, [-0.15793381 -0.83370463  0.18096334], [ 0.70148723  0.86501302 -0.15457701]
129, [-0.16569737 -0.83557936  0.17231581], [ 0.74736787  0.82580043 -0.15874015]
130, [-0.16814903 -0.83938339  0.1717531 ], [ 0.756932    0.83632595 -0.15804017]
131, [-0.1678751  -0.84417768  0.17681487], [ 0.75076604  0.8640315  -0.172745  ]
132, [-0.16497682 -0.85039512  0.18701634], [ 0.77205645  0.88265776 -0.17595992]
133, [-0.17330153 -0.85238951  0.17936062], [ 0.78149679  0.87020442 -0.17035405]
134, [-0.1657402  -0.86176696  0.20118504], [ 0.84907512  0.87091506 -0.19269779]
135, [-0.1814712  -0.86108698  0.18455275], [ 0.82277944  0.8665438  -0.17752153]
136, [-0.18033961 -0.86786645  0.19744539], [ 0.80339847  0.93087763 -0.19979684]
137, [-0.18340103 -0.87374632  0.20363526], [ 0.83462598  0.91413439 -0.19602138]
138, [-0.18304614 -0.88116344  0.21662994], [ 0.85417371  0.90581268 -0.20401397]
139, [-0.20744483 -0.87947134  0.19158354], [-0.43529507  0.18474373  0.08965335]
140, [-0.19645729 -0.89177023  0.22291801], [ 0.87370177  0.90494535 -0.22055742]
141, [-0.22815611 -0.88817484  0.18830796], [ 0.8446797   0.85624395 -0.17261911]
142, [-0.22890731 -0.89379071  0.19923984], [ 0.81723024  0.90227268 -0.20343737]
143, [-0.24038873 -0.89714541  0.19595453], [ 0.81833131  0.88443716 -0.19768876]
144, [-0.27677323 -0.89209777  0.15303091], [ 0.68500555  0.98626304 -0.17864823]
145, [-0.2739006  -0.90042708  0.16902966], [ 0.72954214  0.974969   -0.17981327]
146, [-0.29580681 -0.90032305  0.14633168], [ 0.66065055  0.95537649 -0.16736753]
147, [-0.30019231 -0.90567332  0.14859926], [ 0.69274485  0.93708595 -0.17638081]
148, [-0.29105102 -0.91258166  0.16894889], [ 0.71632826  0.95054479 -0.20486892]
149, [-0.29227363 -0.91615263  0.17657652], [ 0.75315689  0.93510771 -0.20261696]
150, [-0.31661857 -0.9138041   0.15348061], [ 0.70595609  0.94897389 -0.19730403]
151, [-0.31509724 -0.91911318  0.16972777], [ 0.75584969  0.94011245 -0.23255046]
152, [-0.3276466  -0.91993435  0.1669808 ], [ 0.73036938  0.93240559 -0.20593336]
153, [-0.33366136 -0.92207199  0.17297013], [ 0.7533312   0.93811364 -0.21785515]
154, [-0.34223352 -0.92358961  0.1743756 ], [ 0.70971901  0.96836899 -0.19736978]
155, [-0.36152376 -0.92216398  0.15853558], [-0.41453765  0.31310311  0.14076237]
156, [-0.3643428 -0.9262819  0.1645584], [ 0.67884843  0.98134424 -0.20483684]
157, [-0.36142524 -0.93184416  0.17876453], [ 0.70505986  1.02843999 -0.20277062]
158, [-0.35419395 -0.9374214   0.19988528], [ 0.68720034  1.09661676 -0.21658221]
159, [-0.32403636 -0.94935826  0.25397441], [ 0.84474751  1.01605075 -0.22362929]
160, [-0.30892671 -0.95667925  0.28766983], [ 0.88658083  1.08025504 -0.21777381]
161, [-0.33189788 -0.95644438  0.27343973], [ 0.86083942  1.06498637 -0.22105456]
162, [-0.33256625 -0.96035809  0.28628547], [ 0.85971141  1.06356735 -0.24403917]
163, [-0.37479619 -0.95513403  0.25040717], [-0.53332447  0.32704427  0.19083745]
164, [-0.42039105 -0.94756556  0.20784147], [ 0.68611013  0.97636178 -0.25599371]
169, [-0.3553993  -0.92997479  0.32254649], [ 0.75918143  1.16686085 -0.28061175]
170, [-0.33623918 -0.92835771  0.34595915], [ 0.83750474  1.14969348 -0.32927485]
171, [-0.35242739 -0.91994278  0.33127237], [ 0.85549727  1.094124   -0.31637114]
172, [-0.35886499 -0.9150068   0.32933378], [ 0.79785801  1.12330302 -0.3082924 ]
173, [-0.35457764 -0.91129542  0.33777995], [ 0.83695478  1.10916612 -0.30924681]
174, [-0.36606768 -0.90336916  0.33122955], [ 0.82813993  1.05297949 -0.30970837]
175, [-0.36582459 -0.8979407   0.33920508], [ 0.81704873  1.02848435 -0.32905984]
176, [-0.3983708  -0.88204431  0.31383647], [-0.36034808  0.37621453  0.12708736]
179, [-0.3363789  -0.87107067  0.3995255 ], [ 0.91630058  1.02812819 -0.38701868]
180, [-0.35255519 -0.85590716  0.39133959], [ 0.87523035  1.08557446 -0.33723779]
181, [-0.33857342 -0.85135708  0.41097933], [ 0.90764196  1.15748906 -0.34038604]
182, [-0.31256963 -0.85184239  0.44019953], [ 0.95431583  1.17855033 -0.35062145]
183, [-0.30940022 -0.84516709  0.44454206], [ 0.95559068  1.18704535 -0.34213091]
184, [-0.31541101 -0.83613199  0.44040862], [ 0.9376136   1.20308938 -0.33094758]
185, [-0.30590996 -0.83313178  0.45140029], [ 0.95738148  1.1955285  -0.36598921]
186, [-0.2946256  -0.82947411  0.46267145], [ 0.98858048  1.22373279 -0.35185842]
187, [-0.29728062 -0.81962622  0.46001507], [ 0.98267217  1.22767453 -0.33950731]
188, [-0.26630475 -0.82269205  0.4894678 ], [ 1.01260966  1.2759275  -0.34484521]
189, [-0.26213804 -0.81432055  0.49360513], [ 1.01725518  1.27877538 -0.35653858]
190, [-0.25397965 -0.80580733  0.4999085 ], [ 1.05334938  1.26344598 -0.35548596]
191, [-0.24270899 -0.799442    0.50892043], [ 1.05799569  1.30279096 -0.3535189 ]
192, [-0.2357957  -0.79017449  0.51150454], [ 1.07366053  1.31035392 -0.36618875]
193, [-0.246536   -0.77295207  0.49735871], [ 1.08700374  1.26219204 -0.36642262]
194, [-0.2345224  -0.76871244  0.50654434], [ 1.10096794  1.26545533 -0.36898892]
195, [-0.20939004 -0.77114604  0.52729487], [ 1.14568413  1.27038358 -0.37582572]
196, [-0.19749975 -0.76631677  0.53501128], [ 1.10551618  1.35878492 -0.34683528]
203, [-0.11890669 -0.72054052  0.58834572], [ 1.24621461  1.36939888 -0.38337702]
204, [-0.11297234 -0.7159433   0.58988259], [ 1.28737325  1.31448613 -0.36766504]
205, [-0.112689   -0.70658932  0.58364282], [ 1.3019053   1.28195968 -0.38300826]
206, [-0.10421716 -0.70436159  0.5866086 ], [ 1.31753537  1.28939256 -0.39503219]
207, [-0.09380195 -0.70353217  0.58992315], [ 1.34199902  1.26371925 -0.39306543]
208, [-0.09068992 -0.69349665  0.58258323], [ 1.27511166  1.34679486 -0.38180124]
209, [-0.08093871 -0.69179804  0.58588687], [ 1.2874835   1.34147261 -0.38294378]
210, [-0.07457822 -0.68772353  0.58666876], [ 1.24372549  1.38025101 -0.38776683]
211, [-0.08236482 -0.66890041  0.56793817], [ 1.31486704  1.29168058 -0.373565  ]
212, [-0.06662087 -0.67415715  0.57942229], [ 1.26857817  1.36052337 -0.36400631]
213, [-0.07061984 -0.65998836  0.56716997], [ 1.28701107  1.30776629 -0.3545806 ]
214, [-0.06982506 -0.65173235  0.56185013], [ 1.3076366   1.28778704 -0.34099715]
215, [-0.07111675 -0.64174069  0.55380687], [ 1.28910975  1.2840299  -0.36075863]
216, [-0.0629696  -0.64208634  0.55781034], [ 1.29252645  1.29329713 -0.36312285]
217, [-0.05495927 -0.64313336  0.56096464], [ 1.29633213  1.30013164 -0.3658022 ]
218, [-0.05387654 -0.63708212  0.5552403 ], [ 1.28431043  1.31196285 -0.35483377]
219, [-0.05018826 -0.63398581  0.55366623], [ 1.3076508   1.29530759 -0.34259694]
220, [-0.04642829 -0.63221217  0.55447613], [ 1.28270867  1.32184684 -0.34570712]
221, [-0.04463299 -0.62982155  0.55451615], [ 1.28485064  1.32063052 -0.3454099 ]
222, [-0.05142222 -0.61879143  0.54413362], [ 1.28019454  1.30501241 -0.34046478]
223, [-0.04628041 -0.62294039  0.55200411], [ 1.27679767  1.33019925 -0.34472117]
224, [-0.04657665 -0.620985    0.55299592], [ 1.28451089  1.31956555 -0.34368799]
225, [-0.04196785 -0.62542117  0.56080343], [ 1.29014014  1.32888307 -0.33585545]
226, [-0.03852316 -0.62886644  0.56660094], [ 1.28958841  1.34446546 -0.35051022]
227, [-0.04016329 -0.62312427  0.56284988], [ 1.30909783  1.32570684 -0.32571604]
228, [-0.04080911 -0.61699596  0.56001995], [ 1.28399762  1.34256351 -0.32530297]
229, [-0.03798602 -0.61412733  0.56124906], [ 1.30277837  1.33870119 -0.31469149]
230, [-0.03345895 -0.6113734   0.56451485], [ 1.30082636  1.35429575 -0.30573995]
231, [-0.02014154 -0.61828288  0.57880806], [ 1.35134992  1.32763782 -0.29959952]
232, [-0.01889027 -0.61084882  0.57715459], [ 1.32468161  1.35427369 -0.3002916 ]
233, [-0.01464732 -0.60520658  0.57898111], [ 1.34663006  1.34784704 -0.28961295]
234, [-0.01029802 -0.5996545   0.58182393], [ 1.32150665  1.3573459  -0.25735083]
235, [-0.02072266 -0.57133807  0.56254385], [ 1.33013225  1.32610117 -0.29036361]
237, [-0.01179186 -0.56290215  0.57347863], [ 1.36455553  1.31749358 -0.24706981]
238, [-0.00550895 -0.56741865  0.58489217], [ 1.39364887  1.30374119 -0.29712227]
239, [-0.00172957 -0.56993279  0.5922636 ], [ 1.42260817  1.2920908  -0.28782274]
240, [-0.00163776 -0.56791721  0.5947414 ], [ 1.4261861   1.29272248 -0.2883293 ]
241, [ 0.00089658 -0.56825173  0.60025884], [ 1.42593936  1.306021   -0.26838896]
242, [ 0.00066517 -0.56354847  0.60113099], [ 1.43313057  1.29885605 -0.27913067]
243, [-0.00311447 -0.55262254  0.59747724], [ 1.45689883  1.27034831 -0.28652564]
244, [-0.00820588 -0.5395356   0.59384446], [ 1.44270803  1.26023267 -0.27209535]
245, [ 0.00527706 -0.55390914  0.61636106], [ 1.49212477  1.25673331 -0.281815  ]
246, [ 0.00991324 -0.55346563  0.62436747], [ 1.48771277  1.28583707 -0.25240923]
247, [ 0.01327715 -0.54985719  0.62983185], [ 1.5503028   1.22853194 -0.26228508]
248, [ 0.010004   -0.53597844  0.62606409], [ 1.55021156  1.21724996 -0.24838865]
249, [ 0.01040915 -0.52524035  0.62698571], [ 1.55700706  1.20663146 -0.23676373]
250, [ 0.0132041  -0.5174483   0.63171746], [ 1.57383439  1.19076723 -0.23874897]
251, [ 0.0179871  -0.51310652  0.63960192], [ 1.60882557  1.17591589 -0.25226039]
252, [ 0.01836194 -0.50213158  0.64029241], [ 1.59644337  1.21071294 -0.24172026]
253, [ 0.02175923 -0.49660179  0.64636737], [ 1.6196185   1.17762292 -0.23315579]
254, [ 0.02744608 -0.4913579   0.65407593], [ 1.66440541  1.11458488 -0.26068254]
255, [ 0.01316355 -0.45111821  0.63978393], [ 1.68659023  1.05522781 -0.28875288]
259, [ 0.0311332  -0.41105685  0.68543239], [ 1.78780031  1.0258858  -0.30408943]
260, [ 0.04626019 -0.42023328  0.70604719], [ 1.82235481  1.01810002 -0.29274883]
261, [ 0.05577183 -0.41929848  0.71671766], [ 1.84425657  1.00101157 -0.32652222]
262, [ 0.06172801 -0.41197742  0.72346558], [ 1.87509632  0.97882546 -0.31921939]
277, [ 0.20162913 -0.44262841  0.82936392], [ 0.03708602  0.48448194 -0.2209113 ]
278, [ 0.20456259 -0.41832019  0.81475082], [ 2.02992442  0.4973374  -0.64302801]
318, [ 0.18363028 -0.2644441  -0.86423367], [ 0.54802767  1.77148531 -0.69378009]
319, [ 0.30900867 -0.88652695  0.61488663], [ 0.17116995  1.92389361 -0.64075913]
320, [ -13.30698345   59.35585207 -147.09418636], [ 1.1850052  -0.85808222  0.532407  ]
321, [ -12.97205496   55.77812456 -139.63551611], [ 0.97689643 -1.04223507 -0.15280356]
322, [ 8.95730179e-02 -1.19330334e-03 -1.60604760e+00], [-2.13418797 -0.8673671   1.02781132]
406, [ 0.35527572 -0.72264132  0.47372679], [ 0.05513919  1.84100981 -0.51518142]
409, [ 0.3554632  -0.78583463  0.58566575], [ 0.19124646  1.81433714 -0.42507525]
410, [ 0.35578731 -0.79684724  0.60621044], [ 0.484594    1.73169712 -0.1098139 ]
411, [ 0.35431444 -0.76104344  0.5383439 ], [ 0.21987344  1.82418091 -0.42237392]
412, [ 0.35582514 -0.80760165  0.6251514 ], [ 0.19446689  1.8173464  -0.38429496]
413, [ 0.35507547 -0.77895578  0.57296565], [ 0.23247389  1.83504636 -0.37594423]
415, [ 0.35493273 -0.75824207  0.53429376], [ 0.23964661  1.79024393 -0.34048945]
417, [ 0.35457638 -0.74743507  0.51499706], [ 0.21402876  1.81668917 -0.3334402 ]
418, [ 0.35654681 -0.77658021  0.57337988], [ 0.29949862  1.78792677 -0.24598189]
419, [ 0.35575089 -0.7506734   0.52676456], [ 0.28630479  1.80537309 -0.26624617]
420, [ 0.35749583 -0.76103205  0.54836083], [ 0.32594303  1.78034686 -0.22124707]
421, [ 0.35740842 -0.74731535  0.52495849], [ 0.35065576  1.77939567 -0.22381236]
422, [ 0.357451   -0.73771536  0.5088643 ], [ 0.3515293   1.77231536 -0.21115187]
423, [ 0.35739843 -0.70752092  0.45859293], [ 0.35199407  1.77157491 -0.19341944]
424, [ 0.35901968 -0.73529596  0.50698231], [ 0.48782872  1.73142148 -0.04706516]
425, [ 0.50774102  5.14599371 -9.19847365], [-1.94185478  0.46138775  1.55325437]
426, [ 0.43793453  2.54059687 -4.9112178 ], [-2.15594289 -0.32833135  0.90844401]
427, [ 0.35835425 -0.59113448  0.2561631 ], [ 0.71376929  1.64503534 -0.04066726]
430, [ 0.42364023  1.32836945 -2.85205527], [-2.1754612  -0.15308634  1.12914338]
431, [ 0.51810825  4.56036104 -8.13245157], [ 2.44111979  1.41379598 -0.12572914]
432, [ 0.54792669  4.67435495 -8.21779108], [ 0.67159234 -1.60744647 -1.64828919]
433, [  0.69497863   8.25117045 -13.89797326], [ 0.44064326 -2.11433191 -1.9530059 ]
434, [ 0.36778611 -0.63746562  0.37544597], [-0.7750956  -1.02444534  0.34449214]
437, [ 0.37505034 -0.67105493  0.46409695], [-0.87770067 -0.98583718  0.48932822]
438, [  1.75180812  27.62809096 -43.62949872], [ 1.22504538 -1.71081059 -1.98562985]
439, [ 0.37765005 -0.65366436  0.44695934], [-0.88712702 -0.97510171  0.48905168]
458, [ 0.39333946 -0.66980263  0.54707058], [0.70201207 1.58989241 0.15703731]
461, [ 0.63518582  2.09911697 -3.26840124], [-1.44834545 -0.58039635  0.8169248 ]
464, [ 0.51629398  0.96194629 -1.80079536], [-0.0914957  -0.95501921 -0.75439258]
465, [ 0.36280582 -0.70829304  0.57238478], [-0.39504254  0.1189129  -0.21563951]
466, [ 0.35437786 -0.80380878  0.70426056], [-0.53336818  0.18769218 -0.19486445]
467, [ 0.34381559 -0.78703251  0.68270866], [-0.50734156  0.2189913  -0.13426666]
468, [ 0.32895628 -0.72008377  0.59303514], [-0.39703674  0.18131109 -0.13306523]
469, [ 0.31917676 -0.68908295  0.55039481], [-0.36193126  0.15257675 -0.12223573]
470, [ 0.30858656 -0.66918522  0.52059237], [-0.30322435  0.11095848 -0.13287184]
471, [ 0.2990763  -0.65353475  0.49656888], [-0.27466414  0.15006376 -0.12857894]
472, [ 0.29365212 -0.64913716  0.49071155], [-0.26739373  0.14788068 -0.12098551]
473, [ 0.28904514 -0.64379639  0.48466866], [-0.27093616  0.14157249 -0.12077959]
474, [ 0.2853753  -0.63712881  0.47655655], [-0.24412831  0.12171482 -0.12310443]
475, [ 0.28275107 -0.63188964  0.47035489], [-0.24292037  0.11771719 -0.11885755]
476, [ 0.28293317 -0.63561215  0.47690711], [-0.27803578  0.11333771 -0.11870314]
477, [ 0.28146765 -0.62867436  0.46893574], [-0.25864822  0.10769888 -0.11995448]
478, [ 0.27997383 -0.62724969  0.46809376], [-0.26248711  0.11319318 -0.12049486]
479, [ 0.27618395 -0.61622427  0.45528805], [-0.24178878  0.09379273 -0.12659846]
480, [ 0.27994425 -0.64066337  0.49001952], [ 1.5452843   0.23098178 -0.20816016]
481, [ 0.27955004 -0.63439923  0.48453023], [-0.30029395  0.11433661 -0.12371504]
483, [ 0.26898486 -0.61436691  0.45939436], [-0.24963807  0.05757103 -0.15853679]
484, [ 0.26772171 -0.60907268  0.45304478], [ 1.49382467  0.25663016 -0.21127948]
485, [ 0.26737384 -0.60439964  0.44853633], [-0.23933672  0.09040674 -0.13285544]
