frame index, translation vector, rotation vector
45, [-0.22908077  0.0396415  -0.11624048], [-0.05954583 -0.12573267 -3.1173072 ]
46, [-0.22453119  0.04519339 -0.13704101], [-0.06921947 -0.06955412 -3.11506456]
47, [-0.24599894  0.03756942 -0.10059122], [-0.12012832 -0.07227692 -3.09028103]
48, [-0.28619302  0.0204791  -0.02018077], [-0.06706913 -0.32758892 -3.10886881]
49, [-0.30283435  0.01779798 -0.00040581], [ 1.32797435  0.83720681 -2.63501322]
50, [-0.25476337  0.04462767 -0.11687895], [ 1.37975116  0.61573483 -2.71468985]
51, [-0.26234792  0.04516336 -0.11068482], [-0.07746949 -0.13025466 -3.11284662]
52, [-0.30854501  0.02742719 -0.02110769], [-0.13412204 -0.26428343 -3.11013698]
53, [-0.28887688  0.04271258 -0.0782107 ], [-0.1667615  -0.18132382 -3.09313516]
54, [-0.26147583  0.06113548 -0.1521817 ], [ 1.24176827  0.692782   -2.74846447]
55, [-0.30359451  0.04331204 -0.06468719], [-0.03661614 -0.310325   -3.08217664]
56, [-0.32685997  0.03814099 -0.02881539], [-0.14896093 -0.27236251 -3.08736262]
57, [-0.33279625  0.03988238 -0.02716662], [-0.15268022 -0.27279728 -3.08614499]
58, [-0.32861385  0.04591301 -0.04501953], [-0.06735641 -0.35336759 -3.10174901]
59, [-0.32625464  0.05264585 -0.06498513], [-0.10231589 -0.25057827 -3.08480674]
60, [-0.35174943  0.04523484 -0.0220043 ], [-0.16456896 -0.27425395 -3.08218244]
61, [-0.31584101  0.06969891 -0.11835427], [-0.17259843 -0.03753959 -3.05780801]
62, [-0.32239613  0.07037939 -0.11674991], [-0.12070566 -0.08340046 -3.10222692]
63, [-0.35183879  0.05639459 -0.05164034], [-0.02019829 -0.32372091 -3.08668885]
64, [-0.33849293  0.06994469 -0.09926746], [-0.18128094 -0.03426367 -3.07397982]
65, [-0.35172643  0.06621047 -0.07844941], [ 1.28785291  0.73254343 -2.71348384]
66, [-0.35719325  0.06792867 -0.07688313], [ 1.28507273  0.73491842 -2.71424212]
67, [-0.36119688  0.0691454  -0.07602583], [-0.18131143 -0.08793687 -3.07296755]
68, [-0.39271133  0.05212641 -0.00183145], [-0.12365772 -0.29802552 -3.06418967]
69, [-0.37548122  0.06799207 -0.05953218], [-0.23422391 -0.04298211 -3.04569511]
70, [-0.36621471  0.07808411 -0.09347537], [-0.19593815 -0.0373504  -3.06957567]
71, [-0.37558836  0.0753392  -0.07859452], [-0.19342874 -0.14489608 -3.07953486]
72, [-0.36436321  0.08594041 -0.11613191], [-0.14017283 -0.03738334 -3.0663278 ]
73, [-0.38394352  0.07535846 -0.07108089], [-0.19401299 -0.09053973 -3.06900594]
74, [-0.36813539  0.0891811  -0.12113303], [-0.14771855 -0.09909108 -3.07612422]
75, [-0.38158614  0.08259872 -0.09208574], [-0.13997538 -0.09425077 -3.0660306 ]
76, [-0.38405784  0.08291996 -0.09169428], [-0.14128185 -0.09478703 -3.06566878]
77, [-0.38652852  0.08324101 -0.09130269], [-0.14259128 -0.09532127 -3.06530494]
78, [-0.42313736  0.05869417  0.00579564], [-0.14345909 -0.30120811 -3.05765178]
79, [-0.39023262  0.08372223 -0.09071509], [-0.14456098 -0.09611876 -3.06475536]
80, [-0.38985377  0.08525674 -0.09570902], [-0.08690093 -0.09749651 -3.08051578]
81, [-0.42785642  0.05924241  0.00674614], [-0.14643742 -0.30205212 -3.05663456]
82, [-0.39516783  0.08436322 -0.08993132], [-0.14719761 -0.0971747  -3.06401547]
83, [-0.39626069  0.08557829 -0.08923313], [-0.14807495 -0.09671525 -3.06372822]
84, [-0.39592255  0.08710239 -0.09415955], [-0.09051702 -0.09828994 -3.07959058]
85, [-0.39108668  0.09151745 -0.10960802], [-0.09103677 -0.10328838 -3.06075191]
86, [-0.40520114  0.08331551 -0.07433252], [-0.20291504 -0.04541029 -3.03676939]
87, [-0.39950236  0.08863225 -0.09303189], [-0.09279974 -0.09846038 -3.07899304]
88, [-0.40227995  0.08743265 -0.08775506], [-0.1515985  -0.09729024 -3.06268834]
89, [-0.40351108  0.08759245 -0.08755981], [-0.15226236 -0.09754776 -3.06249906]
90, [-0.40869325  0.08485722 -0.07333844], [-0.20496573 -0.04539473 -3.0360844 ]
91, [-0.40459997  0.08880649 -0.08686574], [-0.15313572 -0.09707852 -3.06220808]
92, [-0.40583036  0.08896617 -0.08667088], [-0.15380024 -0.09733403 -3.06201781]
93, [-0.4081159   0.08802995 -0.07965707], [-0.15228324 -0.03707121 -3.05137979]
94, [-0.40440643  0.09168542 -0.09010622], [-0.0994849  -0.09815924 -3.07767888]
95, [-0.40625788  0.09108443 -0.08530901], [-0.15305278 -0.09930806 -3.06223559]
96, [-0.40678047  0.09119144 -0.0844121 ], [-0.21822335 -0.0405759  -3.06247127]
97, [-0.39818412  0.09812733 -0.10761451], [-0.15907727 -0.04006848 -3.06091604]
98, [-0.40663749  0.09224489 -0.08391676], [-0.21837802 -0.03989695 -3.06234561]
99, [-0.39803942  0.09919584 -0.10711091], [-0.15927964 -0.03939064 -3.06080074]
100, [-0.40511822  0.09423527 -0.08418417], [-0.15482547 -0.09371427 -3.06150924]
101, [-0.40497558  0.09528868 -0.08368793], [-0.15502761 -0.09299343 -3.06140698]
102, [-0.40360401  0.0961826  -0.08338426], [-0.15456986 -0.09202422 -3.06149461]
103, [-0.39498257  0.10313492 -0.10544955], [-0.15882787 -0.03619084 -3.06068048]
104, [-0.39483784  0.10420289 -0.10494736], [-0.15902637 -0.03551959 -3.06056455]
105, [-0.40799359  0.09486304 -0.06900787], [ 1.24184642  0.72658542 -2.71790353]
106, [-0.40317608  0.09934174 -0.08189769], [-0.15516999 -0.08987355 -3.06118615]
107, [-0.40303329  0.10039452 -0.0814029 ], [-0.1553681  -0.08915871 -3.06108298]
108, [-0.39917303  0.10438097 -0.08988455], [-0.15048585 -0.03329991 -3.03198288]
109, [-0.39411279  0.10954091 -0.10244276], [-0.16000313 -0.03217725 -3.059983  ]
110, [-0.40364449  0.10387046 -0.07290109], [-0.20786287 -0.08964682 -3.04451777]
111, [-0.39229429  0.11364264 -0.10061755], [-0.16014853 -0.0292796  -3.05968605]
112, [-0.39929199  0.10954597 -0.0773411 ], [-0.15581259 -0.08229245 -3.06052486]
113, [-0.39904604  0.11157148 -0.07521342], [-0.2186703  -0.02633527 -3.06069837]
114, [-4.25226074e-01  9.28466771e-02 -2.23923146e-04], [-0.19819279 -0.23218992 -3.04163852]
115, [-4.25087470e-01  9.38497297e-02  2.37764117e-04], [-0.19832783 -0.23138653 -3.04156929]
116, [-0.39913845  0.11586274 -0.074049  ], [-0.15581399 -0.08138751 -3.0603354 ]
117, [-0.39899464  0.1169135  -0.07356006], [-0.15599979 -0.0806852  -3.06023037]
118, [-0.40350629  0.11391934 -0.05983001], [-0.20837532 -0.02646959 -3.03280886]
119, [-0.39643327  0.12047374 -0.07799172], [-0.10105139 -0.07719834 -3.07603627]
120, [-0.3978574   0.12005606 -0.07243926], [-0.1576708  -0.07530606 -3.05946914]
121, [-0.39771351  0.1211064  -0.07195111], [-0.15785142 -0.0746128  -3.05936274]
122, [-0.3974255   0.12320672 -0.07097592], [-0.15820985 -0.07322919 -3.0591495 ]
123, [-0.39438175  0.12709742 -0.07565935], [-0.16739201 -0.00988931 -3.07530165]
124, [-0.38372453  0.13769129 -0.1022484 ], [-0.1127179  -0.07273023 -3.0847118 ]
125, [-0.36385577  0.15619936 -0.15184206], [-0.05758721 -0.08520457 -3.09312426]
129, [-0.34004737  0.19525904 -0.18662436], [-0.13066708  0.05786143 -3.06930427]
131, [-0.35949507  0.18240098 -0.12707856], [-0.18392121  0.05833893 -3.06053787]
132, [-0.38452327  0.16222905 -0.05996924], [-0.17041371  0.01213152 -3.07181583]
133, [-0.39125249  0.15729387 -0.04329724], [ 1.23112266  0.92196233 -2.69642588]
134, [-0.39397368  0.15635757 -0.03744263], [-0.22421688  0.01240114 -3.07272194]
135, [-0.39397368  0.15635757 -0.03744263], [-0.22421688  0.01240114 -3.07272194]
136, [-0.39489541  0.15626745 -0.03800405], [ 1.23295469  0.86617031 -2.71533023]
137, [-0.38453345  0.16477595 -0.0658434 ], [-0.17362981 -0.0450745  -3.08317413]
138, [-0.38575803  0.16493582 -0.06567651], [-0.17423902 -0.04528026 -3.08298564]
139, [-0.39453109  0.15756069 -0.04363758], [-0.17275287  0.0160107  -3.08939745]
140, [-0.3856861   0.16552425 -0.07061154], [-0.11988271 -0.04716998 -3.10000194]
141, [-0.39903879  0.15494436 -0.03782137], [-0.22635094  0.01047196 -3.07224238]
142, [-0.38972756  0.16330652 -0.06612966], [-0.17577582 -0.04721116 -3.08264544]
143, [-0.42499345  0.13377886  0.02930004], [-0.17535242 -0.24436579 -3.07696071]
144, [-0.39232425  0.16257166 -0.06627145], [-0.17685494 -0.04828249 -3.08237813]
145, [-0.40410344  0.15353074 -0.03819709], [-0.22849954  0.00853408 -3.07175587]
146, [-0.40032885  0.15672165 -0.04933297], [-0.18090562 -0.04428532 -3.099942  ]
147, [-0.38371616  0.17050717 -0.09496936], [-0.1251193   0.00983106 -3.0978527 ]
148, [-0.39506982  0.16078208 -0.0668891 ], [-0.17779063 -0.05002026 -3.08222238]
149, [-0.39739956  0.15861789 -0.06083534], [-0.17553383  0.00703934 -3.07073942]
150, [-0.38526312  0.16852449 -0.09577508], [-0.12531387  0.00836028 -3.09792908]
151, [-0.41501753  0.1415364  -0.01387564], [-0.09516102 -0.27630674 -3.09786726]
152, [-0.37976717  0.17072598 -0.11387844], [-1.23143876e-01 -1.77925428e-03 -3.08025260e+00]
153, [-0.37750172  0.1718172  -0.12404623], [-0.06916665 -0.06614681 -3.10872622]
154, [-0.37780984  0.16963368 -0.12503627], [-0.06865939 -0.06752475 -3.10890712]
155, [-0.37811772  0.16744968 -0.12602757], [-0.06814783 -0.0689071  -3.10908736]
156, [-0.37842535  0.16526519 -0.12702013], [-0.06763199 -0.07029387 -3.10926693]
157, [-0.38203384  0.16027396 -0.11690895], [-0.18944625  0.054371   -3.0793071 ]
158, [-0.36878667  0.16981415 -0.15515358], [-0.06382157 -0.01026106 -3.10922001]
159, [-0.38174909  0.15711527 -0.12031848], [ 1.16777276  0.80422466 -2.76638643]
160, [-0.37889677  0.15847887 -0.12959378], [-0.06435841 -0.07834348 -3.11042292]
161, [-0.39053807  0.14742788 -0.09840078], [-0.17938213 -0.00894336 -3.08336579]
162, [-0.3906886   0.14635567 -0.09888914], [-0.17922192 -0.00958467 -3.08348852]
163, [-0.38828724  0.14702537 -0.10554755], [-0.12118046 -0.00413351 -3.10020763]
164, [-0.38843746  0.14594941 -0.10604042], [-0.12096216 -0.00476748 -3.10032063]
165, [-0.39708906  0.1378823  -0.08255097], [-0.11794178 -0.06691517 -3.10173375]
166, [-0.39632634  0.13596571 -0.08377266], [-0.18238869 -0.00437324 -3.10154931]
167, [-0.42256681  0.11265878 -0.00881318], [-0.12245776 -0.23197102 -3.09714665]
168, [-0.39821987  0.13131853 -0.07896794], [ 1.27549598  0.79682545 -2.75118702]
169, [-0.42738067  0.10560852  0.00519404], [-0.18304533 -0.26908833 -3.1049459 ]
170, [-0.39461514  0.13032351 -0.08651768], [-0.18032697 -0.00710397 -3.10251414]
171, [-0.42130701  0.10752403 -0.01193124], [-0.12156822 -0.2327883  -3.09746125]
172, [-0.42015033  0.10726269 -0.01609858], [-0.21441068 -0.17363523 -3.08712761]
173, [-0.40300894  0.11982476 -0.06640049], [-0.17376668 -0.06749693 -3.10429449]
174, [-0.40525763  0.11637276 -0.0597568 ], [-0.28414118 -0.01923193 -3.08773174]
175, [-0.40540302  0.11532884 -0.06023459], [-0.28404315 -0.01989192 -3.08787168]
176, [-0.3945636   0.12165874 -0.09059403], [-0.17829035 -0.01200756 -3.10367425]
177, [-0.40251051  0.11442869 -0.06900796], [-0.172187   -0.07071885 -3.10503977]
178, [-0.39504777  0.11894186 -0.09200863], [ 1.21704633  0.78256821 -2.78424086]
179, [-0.3939197   0.1172398  -0.09272508], [-0.17693859 -0.01435064 -3.10433717]
180, [-0.40521704  0.10784975 -0.06373446], [-0.28271279 -0.02434486 -3.08905834]
181, [-0.40374568  0.10652103 -0.06695588], [-0.22370102 -0.07586473 -3.0890887 ]
182, [-0.40246607  0.10628778 -0.07154335], [-0.23033892 -0.02011649 -3.10668477]
183, [-0.39356254  0.11069173 -0.09585807], [-0.17517751 -0.01800174 -3.10524273]
184, [-0.39247689  0.10945978 -0.09651822], [-0.17436881 -0.01840089 -3.10553452]
185, [-0.40837498  0.09634492 -0.05342697], [-0.22205419 -0.07411604 -3.10808385]
186, [-0.40008354  0.10067754 -0.07456918], [-0.22916507 -0.01981876 -3.10725968]
187, [-0.40022634  0.09962817 -0.0750591 ], [-0.22900812 -0.02047629 -3.10739183]
188, [-0.39059139  0.10486674 -0.09884041], [-0.17234401 -0.02049999 -3.10635986]
189, [-0.39073521  0.10380233 -0.09934044], [-0.17214107 -0.02115389 -3.10648151]
190, [-0.39944347  0.09631049 -0.07668368], [-0.22791353 -0.0222247  -3.10797486]
191, [-0.39958564  0.09526066 -0.07717573], [-0.22775204 -0.02288449 -3.10810664]
192, [-0.39121139  0.10108084 -0.10077656], [ 1.2134052   0.75826541 -2.79031621]
193, [-0.39972771  0.09421073 -0.07766823], [-0.22758956 -0.02354506 -3.10823834]
194, [-0.39986966  0.09316069 -0.07816118], [-0.22742608 -0.02420643 -3.10836993]
195, [-0.39802035  0.09475143 -0.08402479], [-0.17139214 -0.01915496 -3.12495419]
196, [-0.40001151  0.09211053 -0.07865459], [-0.2272616  -0.0248686  -3.10850143]
197, [-0.4051593   0.08698913 -0.06391498], [-0.16577223 -0.07595183 -3.12573781]
198, [-0.39944658  0.09032436 -0.08015349], [-0.24101539  0.0361115  -3.12347009]
199, [-0.39761715  0.0906679  -0.08505152], [-0.17338221 -0.02120719 -3.12503404]
200, [-0.39858759  0.09053595 -0.08601318], [-0.17051819 -0.02178506 -3.12544347]
201, [-0.39872915  0.08948179 -0.08651138], [-0.17029689 -0.02244472 -3.1255655 ]
202, [-0.39686189  0.09057493 -0.09185459], [0.17512648 0.08313712 3.1347098 ]
203, [-0.39775301  0.08903528 -0.09284489], [-1.19773418 -0.81290198  2.7777436 ]
204, [-0.39837575  0.08862339 -0.09267443], [0.17532177 0.08483475 3.13456571]
205, [-0.40051487  0.0854318  -0.08834394], [-0.170019   -0.02537029 -3.12588654]
206, [-0.40370968  0.08299285 -0.08280348], [-0.22698785 -0.03134496 -3.10930579]
207, [-0.40453579  0.08197175 -0.08300677], [-0.22596892 -0.03525903 -3.10988545]
208, [-0.40154594  0.08366102 -0.09481753], [0.17547067 0.08896431 3.13415107]
209, [-0.40306202  0.08219505 -0.09569308], [-1.19160567 -0.80449327  2.78388764]
210, [-0.40805572  0.07824402 -0.08482131], [-0.22800314 -0.0354455  -3.10939151]
211, [-0.40638752  0.07871827 -0.09118541], [-0.17091156 -0.03118145 -3.12606596]
212, [-0.3990074   0.08321605 -0.11557178], [-0.17322873 -0.09877128 -3.11908922]
213, [-0.40143383  0.08030303 -0.1099269 ], [-0.170961   -0.03811844 -3.10823069]
214, [-0.39866421  0.08128855 -0.12068101], [0.18181865 0.03499281 3.13567876]
215, [-0.40024773  0.07978367 -0.1214371 ], [-1.18380042 -0.74148409  2.7925995 ]
216, [-0.39375777  0.08379231 -0.14067925], [-0.17777947 -0.04554434 -3.11946434]
217, [-0.40425817  0.07634801 -0.11614391], [-1.24024031 -0.73872472  2.774359  ]
218, [-0.396045    0.08180254 -0.14114379], [-0.17701891 -0.05097576 -3.11998728]
219, [-0.39671044  0.08087698 -0.14188132], [-0.17837392 -0.04819188 -3.11946997]
220, [-0.39371579  0.08297777 -0.15145083], [0.12268894 0.11246532 3.12753147]
221, [-0.39570881  0.08137066 -0.14820974], [-0.11641604 -0.04265055 -3.13565944]
222, [-0.39811429  0.07996253 -0.14222257], [-0.17878717 -0.04917353 -3.11941222]
223, [-0.40653737  0.07439783 -0.11919881], [-0.17453981 -0.10682416 -3.11905546]
224, [-0.40765323  0.07313855 -0.11753129], [-0.2413322  -0.04624912 -3.11962229]
225, [-0.41613775  0.06803787 -0.09593748], [-0.2338953  -0.10341427 -3.1197565 ]
226, [-0.40814009  0.07383053 -0.11845385], [-0.17816211 -0.10745577 -3.11843096]
227, [-0.40063034  0.0803075  -0.14186633], [-0.18007765 -0.04974226 -3.11905774]
228, [-0.40944687  0.07440975 -0.11653371], [-0.24135959 -0.04908161 -3.11971387]
229, [-0.39771881  0.08335369 -0.15138538], [0.19026069 0.04488246 3.12316292]
230, [-0.40103182  0.08153595 -0.14043438], [-0.11623553 -0.1134565  -3.11672893]
231, [-0.40915795  0.07655092 -0.11551622], [-0.24171524 -0.04768402 -3.11945423]
232, [-0.43265209  0.0596149  -0.04416839], [-0.1258184  -0.27561897 -3.12560892]
233, [-0.41200764  0.07548935 -0.10439299], [-0.23012469 -0.05068362 -3.09134663]
234, [-0.40886862  0.0786916  -0.1145006 ], [-0.24206682 -0.04628983 -3.11919409]
235, [-0.41528295  0.07471062 -0.09797423], [0.17986536 0.09912034 3.13390505]
236, [-0.41288216  0.07713718 -0.10619944], [-0.24239271  0.0125379  -3.10704269]
237, [-0.40115522  0.08591266 -0.13910319], [-0.18185244 -0.04653188 -3.11828476]
238, [-0.39940742  0.08840365 -0.1440094 ], [-0.11909395 -0.04393414 -3.13505334]
239, [-0.40211739  0.08825688 -0.13789659], [-0.18293842 -0.04541686 -3.11786726]
240, [-0.4105136   0.08255653 -0.11485026], [-0.17883387 -0.10273071 -3.11752862]
241, [-0.41047528  0.08487611 -0.11825737], [-0.12013458 -0.10436992 -3.13393125]
242, [-0.41285844  0.08395616 -0.1139563 ], [-0.18040775 -0.10253483 -3.11702359]
243, [-0.40558804  0.09094409 -0.13634291], [-0.18530441 -0.0448467  -3.11708908]
244, [-0.41505509  0.08642551 -0.11255917], [-0.18219576 -0.10159044 -3.11641075]
245, [-0.41615225  0.08765979 -0.11186237], [-0.18308704 -0.10111616 -3.11610338]
246, [-0.41552935  0.0898851  -0.11576139], [ 1.11549815  0.8236812  -2.81145494]
247, [-0.42382038  0.085541   -0.09196955], [-0.18736651 -0.09475572 -3.13327184]
248, [-0.42367499  0.0865984  -0.09147279], [-0.18758118 -0.09401718 -3.13316334]
249, [-0.42352952  0.08765568 -0.09097643], [-0.18779484 -0.09327965 -3.13305467]
250, [-0.41555305  0.09426627 -0.11319886], [-0.12571448 -0.09990695 -3.13225974]
251, [-0.41862881  0.09242863 -0.10281869], [-0.18245448 -0.03603442 -3.10453272]
252, [-0.44423415  0.07443169 -0.02854921], [-0.22247075 -0.20407552 -3.08577342]
253, [-0.45120306  0.06976973 -0.00919905], [-0.14302283 -0.31232736 -3.11729469]
254, [-0.41870114  0.09670644 -0.10727448], [-0.1867751  -0.0959849  -3.11464361]
255, [-0.44306398  0.07841086 -0.0331696 ], [-0.13654214 -0.26652243 -3.12254019]
256, [-0.42855643  0.09074203 -0.07755859], [-0.24094152 -0.0335378  -3.10473188]
257, [-0.42841048  0.09179198 -0.07707022], [-0.24109675 -0.03285075 -3.10460104]
258, [-0.42373438  0.09521552 -0.08733009], [-0.18992817 -0.08840901 -3.13208844]
259, [-0.44209829  0.080333   -0.02948641], [-0.17493382 -0.20240454 -3.10129504]
260, [-0.45363171  0.07062643  0.00854506], [-0.19129392 -0.29191049 -3.11995083]
261, [-0.42396812  0.09376292 -0.07703794], [-0.17763992 -0.09016502 -3.10452772]
262, [-0.45241608  0.07086514  0.01159796], [-0.22232393 -0.23736937 -3.10042298]
263, [-0.44543531  0.0754698  -0.00363763], [-0.21895002 -0.24144526 -3.08338038]
264, [-0.44088977  0.07843808 -0.01070342], [-0.22111611 -0.18814207 -3.1040515 ]
265, [-0.41607184  0.09699853 -0.0761842 ], [-0.17447656 -0.08572122 -3.10527671]
266, [-0.42770884  0.08613699 -0.03222439], [-0.13101815 -0.25290344 -3.12466142]
267, [-0.4107598   0.09950468 -0.0754452 ], [-0.17246164 -0.08254203 -3.10572734]
268, [-0.4101181   0.09895292 -0.06765108], [-0.28360707 -0.03094349 -3.08968069]
269, [-0.4042273   0.1018497  -0.07488305], [-0.1698199  -0.07912787 -3.10635806]
270, [-0.39333332  0.10840983 -0.09667135], [-0.17320909 -0.02265094 -3.10616258]
271, [-0.39072673  0.10913758 -0.09650231], [-0.17218524 -0.02148276 -3.10637989]
272, [-0.38999823  0.10826478 -0.09147458], [-0.16049166 -0.08700972 -3.09046619]
273, [-0.38565707  0.1095289  -0.09665927], [-0.16995059 -0.01980625 -3.10693022]
274, [-0.39088172  0.10564121 -0.0785869 ], [-0.10595871 -0.07890294 -3.12454724]
302, [-0.44330503  0.09847119 -0.00358236], [0.22867813 0.29922482 3.03057521]
303, [-0.45124208  0.09220627  0.01972379], [0.21986205 0.2976563  3.04306282]
304, [-0.43485332  0.10535343 -0.02814727], [0.20569591 0.15580571 3.06279618]
305, [-0.46534769  0.0791169   0.06531754], [0.22894722 0.37231826 3.03840974]
306, [-0.42433415  0.11054582 -0.04794508], [0.15398321 0.1664152  3.06768988]
307, [-0.42550785  0.10805576 -0.04094193], [0.10639226 0.2325546  3.06856963]
308, [-0.42931971  0.10316898 -0.02381233], [0.15622126 0.21539488 3.06502201]
309, [-0.43001188  0.10149184 -0.016813  ], [0.14770829 0.22071028 3.09282257]
310, [-0.42769838  0.10137116 -0.01682674], [0.13294083 0.16860851 3.10677241]
311, [-0.42794531  0.10018362 -0.00800405], [0.10190821 0.28211643 3.09266091]
312, [-0.42175437  0.10354241 -0.01407295], [0.18441346 0.15953808 3.11814675]
313, [-0.4262763   0.09974237  0.00780321], [0.13425749 0.2087945  3.10441319]
314, [-0.42162904  0.10294725  0.00383998], [0.18056706 0.14821166 3.10185562]
315, [-0.41808213  0.10554489  0.00255075], [-1.14976505 -0.95790418  2.72898914]
316, [-4.13883912e-01  1.08416194e-01  3.62631093e-04], [0.17745144 0.08694734 3.08768676]
317, [-0.41155783  0.10985627  0.00355052], [0.08866738 0.20122017 3.06463817]
318, [-0.41404615  0.10714009  0.01905307], [0.23017626 0.12544271 3.06831152]
319, [-0.41157217  0.10846848  0.02152024], [0.13667928 0.18157286 3.06167302]
320, [-0.4065237   0.11101151  0.01763937], [0.18018817 0.12062468 3.058879  ]
321, [-0.41082466  0.10623543  0.03952093], [0.17957146 0.16535001 3.05710959]
322, [-0.41553547  0.10177199  0.05816886], [0.22451937 0.15394214 3.0519648 ]
323, [-0.41243809  0.10321159  0.05664808], [0.14334189 0.20402879 3.01771771]
324, [-0.40781866  0.10706613  0.04697951], [0.10531767 0.26886804 3.03318308]
325, [-0.40573881  0.10867981  0.0398979 ], [0.08392385 0.17172978 3.03424207]
326, [-0.40724177  0.10743321  0.0408628 ], [0.03655728 0.17941316 3.02136899]
327, [-0.41240485  0.10193988  0.04977851], [-0.16433947  0.26237439  2.99448586]
328, [-0.40231317  0.10683797  0.02053284], [-0.2269437   0.16635201  3.00322015]
329, [-0.3344641   0.15089577 -0.15046531], [-0.66500952 -0.7480806   2.9565243 ]
330, [-0.3735284   0.11735766 -0.04605629], [ 0.86043787  0.92613058 -2.85962668]
331, [-0.37856849  0.10710333 -0.02565534], [ 0.56537961  0.93427176 -2.89650167]
332, [-0.37708575  0.1017251  -0.01664669], [-0.65791862  0.23705461  2.95038426]
333, [-0.37033478  0.09936027 -0.01598366], [-0.65826331  0.17280957  2.98292308]
334, [-0.36269091  0.09971865 -0.01752765], [-0.66546395  0.16866612  2.98068987]
335, [-0.36575356  0.0920986   0.01176334], [-0.56677046  0.28013286  2.97664768]
