frame index, translation vector, rotation vector
42, [ 0.24974922 -0.6043205   0.52107938], [ 0.09194914  0.20373918 -0.00274022]
43, [ 0.25203908 -0.59103602  0.49865012], [ 0.11511654  0.26360351 -0.014739  ]
45, [ 0.25381772 -0.58218523  0.4688834 ], [ 0.19921938  0.20325838 -0.03190037]
46, [ 0.25501575 -0.59120899  0.47137044], [ 0.17917442  0.24211683 -0.00814025]
47, [ 0.25485177 -0.5927055   0.46599299], [ 0.18028676  0.23532465 -0.01273411]
48, [ 0.25549193 -0.59568232  0.46311064], [ 0.1849087   0.26183848 -0.00351616]
49, [ 0.25595526 -0.59641317  0.45806761], [ 0.17995009  0.24683774 -0.02031378]
50, [ 0.25745598 -0.60042869  0.45606587], [ 0.21872774  0.27838659 -0.00786143]
51, [ 0.2617574  -0.61292724  0.46401303], [0.19749615 0.38634259 0.0383638 ]
52, [ 0.26503034 -0.61726028  0.46033758], [0.16322329 0.35387454 0.02277749]
53, [ 0.26743071 -0.61969349  0.45562651], [ 0.11250233  0.31376466 -0.0034219 ]
54, [ 0.2679685  -0.61844323  0.44969997], [ 0.08808439  0.28874565 -0.01214818]
55, [ 0.26799936 -0.61902295  0.45084786], [ 0.13420319  0.32349823 -0.01154558]
56, [ 0.26740286 -0.60649805  0.43580291], [ 0.23412319  0.25982264 -0.03700812]
59, [ 0.27283104 -0.61165211  0.45473368], [ 0.20990539  0.33385087 -0.03714032]
60, [ 0.27212611 -0.60730704  0.44942752], [ 0.15967826  0.34547301 -0.03153472]
61, [ 0.27095569 -0.61122621  0.45189123], [ 0.10722536  0.28452529 -0.05569417]
66, [ 0.2421243  -0.60711467  0.38678319], [ 0.26029315  0.21883183 -0.10064558]
67, [ 0.2373561  -0.61178403  0.38153333], [ 0.24839305  0.20514858 -0.08755847]
68, [ 0.23417451 -0.61718303  0.37828303], [ 0.19668743  0.24156501 -0.08398069]
69, [ 0.22895549 -0.61526405  0.36563272], [ 0.36519096  0.22494655 -0.1182534 ]
70, [ 0.22565195 -0.62027931  0.3616253 ], [ 0.25091979  0.31034165 -0.05907154]
71, [ 0.22655204 -0.63182099  0.36704484], [ 0.1960175   0.42498378 -0.02531435]
72, [ 0.23088814 -0.65540306  0.39212065], [0.07372941 0.4647763  0.00453884]
74, [ 0.22903715 -0.66252984  0.3742118 ], [ 0.03889975  0.37874786 -0.04575017]
75, [ 0.22505961 -0.66066428  0.36045933], [ 0.04629662  0.28901005 -0.07026946]
76, [ 0.22222521 -0.66350804  0.35623985], [ 0.03807993  0.29178129 -0.07446357]
77, [ 0.21836717 -0.66472873  0.35058728], [ 0.04707463  0.3298451  -0.07076323]
78, [ 0.21418424 -0.67058274  0.35267356], [ 0.01152808  0.28088231 -0.08235319]
79, [ 0.20718254 -0.67048833  0.34176662], [ 0.06383298  0.22947697 -0.09886952]
80, [ 0.20057571 -0.67431205  0.33631773], [ 0.03607532  0.19408369 -0.11623398]
81, [ 0.1923204  -0.67550398  0.32526602], [ 0.076437    0.14679898 -0.11076298]
82, [ 0.18438699 -0.67439332  0.30904273], [ 0.1807696   0.27010335 -0.1052093 ]
83, [ 0.17923204 -0.67821319  0.3042278 ], [ 0.14265806  0.20765262 -0.10830011]
84, [ 0.1742077  -0.68120243  0.29994562], [ 0.09649032  0.20131617 -0.09037294]
85, [ 0.1720314  -0.69223229  0.31044905], [ 0.7595084   0.44586702 -0.13640218]
86, [ 0.16334667 -0.68999789  0.29746961], [ 0.75335333  0.46953245 -0.14283413]
87, [ 0.15866007 -0.69712305  0.30307965], [ 0.76227098  0.52749907 -0.11826946]
88, [ 0.15354053 -0.70104356  0.3035585 ], [ 0.03999179  0.0358329  -0.13170796]
89, [ 0.1451649  -0.69983505  0.29173397], [ 0.75073764  0.52835267 -0.12598637]
92, [ 0.11884684 -0.6931378   0.24656424], [ 0.10907957  0.0629417  -0.14605601]
93, [ 0.11595184 -0.70295436  0.25575041], [ 0.73419923  0.53712865 -0.1493279 ]
94, [ 0.08658253 -0.67026536  0.17660966], [ 0.06077343  0.29057587 -0.07751845]
95, [ 0.07259136 -0.6633907   0.15464314], [ 0.18061882  0.25391814 -0.11753568]
96, [ 0.09894134 -0.71634507  0.26813142], [-0.13753383  0.1222032  -0.08477547]
97, [ 0.0840354  -0.70929298  0.2454739 ], [ 0.85477448  0.44683335 -0.17330658]
98, [ 0.07925411 -0.71629138  0.25758804], [ 0.86829132  0.53148352 -0.16889492]
99, [ 0.06277584 -0.70769573  0.23417615], [ 0.82777255  0.51486796 -0.17064683]
100, [ 0.05611419 -0.71093727  0.23723202], [ 0.85663976  0.52528462 -0.17518085]
101, [ 0.04764207 -0.71097116  0.23316405], [-0.06395895  0.12436917 -0.11623171]
102, [ 0.04040775 -0.71228574  0.22949494], [ 0.77789576  0.63585649 -0.14916301]
103, [ 0.02989047 -0.71158716  0.22034787], [ 0.76010063  0.63697043 -0.15396799]
104, [ 0.02114884 -0.71202188  0.21274502], [ 0.73276767  0.65359908 -0.14917555]
105, [ 0.01647873 -0.71832932  0.21655506], [ 0.7460575   0.66948973 -0.1698761 ]
106, [ 0.00839299 -0.72239528  0.21448098], [ 0.78074203  0.66171183 -0.15533502]
107, [ 0.0012304  -0.72635285  0.21388255], [ 0.77937201  0.67072728 -0.163287  ]
108, [-0.00345118 -0.73238843  0.22147365], [-0.17669734  0.17983215 -0.06426574]
109, [-0.01399911 -0.73338185  0.21572297], [ 0.82303558  0.59575808 -0.17630661]
110, [-0.02387521 -0.73551504  0.21381645], [ 0.82019107  0.67330595 -0.17386517]
111, [-0.02419429 -0.7454268   0.23279624], [ 0.83226372  0.65734389 -0.1961027 ]
112, [-0.0280143  -0.75205617  0.24402131], [ 0.89189298  0.67750639 -0.18223464]
113, [-0.03672162 -0.75477971  0.24295805], [ 0.85324202  0.7394306  -0.17522678]
114, [-0.0477067  -0.75466314  0.23486892], [ 0.85233974  0.74870182 -0.18078181]
115, [-0.06564604 -0.74915438  0.211814  ], [ 0.80930344  0.75675427 -0.19517059]
116, [-0.06908593 -0.75617704  0.21918373], [ 0.80684156  0.77008925 -0.17584694]
117, [-0.07550684 -0.75953346  0.21874957], [ 0.80393151  0.77687896 -0.18508499]
118, [-0.07976667 -0.76428131  0.22255402], [ 0.810739    0.80089994 -0.17537459]
119, [-0.09081996 -0.76371069  0.21209634], [ 0.77601083  0.79361037 -0.18051939]
120, [-0.09603461 -0.76735253  0.2131795 ], [ 0.76517166  0.81343274 -0.18066539]
121, [-0.08997037 -0.77864237  0.23522504], [ 0.86190524  0.81151415 -0.19386541]
122, [-0.10181934 -0.77810754  0.22359498], [ 0.8226595   0.81581333 -0.20191269]
123, [-0.11587261 -0.77596186  0.20708051], [ 0.78697646  0.81483064 -0.18558132]
124, [-0.11925047 -0.78070143  0.21012228], [ 0.79820144  0.80007867 -0.18443855]
125, [-0.13051967 -0.77923786  0.19683461], [ 0.75378725  0.80223473 -0.19134065]
126, [-0.13480803 -0.78290865  0.1965477 ], [ 0.77639687  0.79911708 -0.20081598]
127, [-0.14375799 -0.78377399  0.18714218], [ 0.76259733  0.78892557 -0.1973876 ]
128, [-0.15809983 -0.78182347  0.16761384], [ 0.68234709  0.80772444 -0.16870596]
129, [-0.15654296 -0.78887518  0.17567274], [ 0.75380727  0.76410438 -0.20250775]
130, [-0.1651265  -0.78961461  0.16462996], [ 0.70540633  0.79840531 -0.17898768]
131, [-0.16880447 -0.79277723  0.16223074], [ 0.72219821  0.77001149 -0.19820992]
132, [-0.17221575 -0.79657446  0.16264955], [-0.2482444   0.21846251 -0.01881543]
133, [-0.17008205 -0.80397754  0.17254991], [ 0.808393    0.8004947  -0.22109093]
134, [-0.1780109  -0.80574122  0.16716819], [-0.32127709  0.21999918  0.0137498 ]
135, [-0.17909727 -0.81314958  0.17684347], [ 0.81436254  0.84882726 -0.20144498]
136, [-0.16779269 -0.82517551  0.20727735], [-0.40973356  0.20829869  0.05038139]
137, [-0.19092228 -0.82241743  0.1799232 ], [ 0.86436731  0.82022135 -0.19391953]
138, [-0.19490035 -0.82877633  0.18594618], [ 0.86220781  0.80080312 -0.19166286]
139, [-0.19534511 -0.83776107  0.19979168], [ 0.87063317  0.85471622 -0.22003886]
140, [-0.20073506 -0.8435448   0.20629834], [ 0.88628243  0.83853565 -0.2262916 ]
141, [-0.21962391 -0.84421822  0.191624  ], [ 0.83630883  0.85245333 -0.23688495]
142, [-0.22030506 -0.85058476  0.20273717], [ 0.846201    0.88782744 -0.24234222]
143, [-0.25383258 -0.84442224  0.16445586], [ 0.76984692  0.84071885 -0.21782421]
144, [-0.25561097 -0.85139057  0.17553068], [ 0.79078935  0.8929738  -0.22336018]
145, [-0.26100011 -0.85679735  0.17771092], [ 0.78010867  0.90645743 -0.21305965]
146, [-0.28335948 -0.85653174  0.15530359], [ 0.73835542  0.87818737 -0.21515917]
147, [-0.29396259 -0.85922893  0.14791935], [ 0.73205993  0.88825404 -0.189962  ]
148, [-0.29265364 -0.8650709   0.15772261], [ 0.74649777  0.89250716 -0.2146763 ]
149, [-0.29407471 -0.86915579  0.16477631], [ 0.77922851  0.8571957  -0.23359743]
150, [-0.3086856  -0.86853311  0.15439363], [ 0.75530458  0.8628348  -0.23135045]
151, [-0.3008487  -0.87594916  0.1805292 ], [-0.46274863  0.35143098  0.10714433]
152, [-0.33256839 -0.87119606  0.15067907], [ 0.73045211  0.87317688 -0.22833037]
153, [-0.33573983 -0.8742893   0.16079419], [ 0.74761615  0.86381906 -0.2278532 ]
154, [-0.33631198 -0.87820017  0.17296   ], [ 0.7434383   0.8946176  -0.23224102]
155, [-0.36221669 -0.87433384  0.14734431], [ 0.68933105  0.90425895 -0.2251796 ]
156, [-0.36606665 -0.87829241  0.1521214 ], [ 0.70549495  0.91582033 -0.21437205]
157, [-0.36575657 -0.88382656  0.16380204], [ 0.70077923  0.94606303 -0.21876611]
158, [-0.35284502 -0.89236327  0.19319325], [ 0.76986815  0.96969461 -0.23954289]
162, [-0.35826137 -0.91212071  0.246543  ], [ 0.73985944  1.09943743 -0.26162339]
163, [-0.38570515 -0.90861582  0.22791858], [ 0.78548265  0.94972332 -0.26983782]
164, [-0.40649735 -0.90421469  0.21425277], [ 0.71287505  0.8855601  -0.25836565]
169, [-0.35342543 -0.8866744   0.31326285], [ 0.7652733   1.07555731 -0.31057936]
170, [-0.35730873 -0.87903809  0.31091984], [ 0.78069719  1.04363282 -0.33043604]
171, [-0.32578671 -0.88381675  0.34946864], [ 0.87056547  1.02977557 -0.35861609]
172, [-0.35222834 -0.87210639  0.32475198], [ 0.81390308  1.02170309 -0.33099573]
173, [-0.34377349 -0.87009041  0.33793292], [ 0.8261058   1.03359318 -0.33517603]
174, [-0.3588589  -0.85997264  0.32627148], [ 0.84514505  0.96691751 -0.33881294]
175, [-0.3469926  -0.85750912  0.34758798], [ 0.8126065   0.91599122 -0.35791228]
180, [-0.33075532 -0.81658023  0.40072997], [-0.39157939  0.5579557   0.05418066]
181, [-0.33028069 -0.80776949  0.40610195], [ 0.85005258  1.03971107 -0.32444643]
182, [-0.30597827 -0.80848833  0.43394822], [ 0.9184077   1.09731388 -0.36126798]
183, [-0.3016929  -0.80210408  0.4394352 ], [ 0.93048638  1.08965324 -0.37286742]
184, [-0.30683026 -0.79265634  0.43573688], [ 0.93159109  1.09997459 -0.36252294]
185, [-0.30407233 -0.78698961  0.43997419], [ 0.93621205  1.10057995 -0.36352942]
186, [-0.29371545 -0.78292239  0.45038264], [ 0.94188986  1.11963249 -0.35582104]
187, [-0.27584535 -0.78224951  0.4675228 ], [ 0.96594226  1.12951764 -0.38358159]
188, [-0.25937277 -0.77981259  0.48297483], [ 0.97712774  1.18247978 -0.37081054]
189, [-0.2613494  -0.76706174  0.4797789 ], [ 0.92729873  1.19754441 -0.35499926]
190, [-0.24723193 -0.76175794  0.49202186], [ 0.99669476  1.20245854 -0.36252544]
191, [-0.23569598 -0.75507752  0.50023133], [ 1.00205368  1.24213693 -0.38001855]
193, [-0.21749851 -0.74045058  0.51131119], [ 1.10988954  1.15791681 -0.40193598]
194, [-0.21830898 -0.72819899  0.50621202], [ 1.08650104  1.1601741  -0.3904896 ]
195, [-0.1934856  -0.73224764  0.52734492], [ 1.15433137  1.16170076 -0.41832275]
196, [-0.19592792 -0.71876225  0.52016674], [ 1.09012096  1.22721669 -0.3777935 ]
203, [-0.10958441 -0.67591061  0.57848173], [ 1.22523577  1.28000929 -0.41281188]
204, [-0.09920665 -0.67382133  0.58430287], [ 1.2589577   1.22580712 -0.41144403]
205, [-0.09470576 -0.66769914  0.58345748], [ 1.28024072  1.1933599  -0.43119888]
206, [-0.09380861 -0.6583302   0.57652116], [ 1.2904883   1.18730982 -0.430676  ]
207, [-0.086787   -0.65261391  0.5746211 ], [ 1.28978029  1.1699119  -0.41952762]
208, [-0.07335871 -0.65367864  0.58061253], [ 1.27480736  1.24382007 -0.42597147]
209, [-0.06983769 -0.64450723  0.57491119], [ 1.30294909  1.19066088 -0.40092162]
210, [-0.05928081 -0.64391788  0.57977883], [ 1.33343317  1.15916347 -0.39074793]
212, [-0.0575188  -0.6222381   0.56473613], [ 1.26736993  1.19924893 -0.39084019]
213, [-0.06435907 -0.60265699  0.54715093], [ 1.25853749  1.16904561 -0.38671472]
214, [-0.05582278 -0.60200362  0.55131761], [ 1.25952296  1.16116996 -0.38859611]
215, [-0.05548047 -0.59196111  0.54444047], [ 1.27469727  1.14500636 -0.38731235]
216, [-0.0447821  -0.5962082   0.55204211], [ 1.29380976  1.14216351 -0.41207366]
217, [-0.04408634 -0.58794733  0.54470118], [ 1.27825537  1.15390486 -0.40031928]
218, [-0.03681242 -0.58836696  0.54659121], [ 1.29234004  1.14242889 -0.41252379]
219, [-0.03312132 -0.5852535   0.54543048], [ 1.31613913  1.12681341 -0.40111505]
220, [-0.03701327 -0.57275693  0.53428264], [ 1.27503563  1.14433297 -0.38873611]
221, [-0.03515654 -0.57038139  0.53447576], [ 1.2701203   1.15576266 -0.38899896]
222, [-0.03213546 -0.57068303  0.53788684], [ 1.2374927   1.19819363 -0.37848319]
223, [-0.03252405 -0.56788383  0.53799073], [ 1.24271328  1.18906131 -0.38984491]
224, [-0.03622052 -0.5611272   0.53360901], [ 1.26547591  1.16012062 -0.37794478]
225, [-0.03133337 -0.56686835  0.54260807], [ 1.2532731   1.18152526 -0.36868572]
226, [-0.03088596 -0.56547014  0.54361774], [ 1.25506794  1.18123687 -0.36903671]
227, [-0.02623161 -0.56801263  0.54952681], [ 1.27783445  1.18694976 -0.37141907]
228, [-0.0198887  -0.57101275  0.55638397], [ 1.28720816  1.19396404 -0.36340441]
229, [-0.01706445 -0.56723017  0.55753462], [ 1.2852093   1.20411059 -0.36397485]
230, [-0.01684737 -0.55898077  0.55469154], [ 1.27898119  1.20812132 -0.35177237]
231, [-0.01158014 -0.55587705  0.55788581], [ 1.31956078  1.17589862 -0.36522154]
232, [-0.00386874 -0.55637366  0.56486196], [ 1.32978724  1.18258069 -0.35681992]
233, [-0.00695787 -0.54033905  0.55678262], [ 1.29520868  1.2211554  -0.32038539]
234, [-0.0021756  -0.53331363  0.5592777 ], [ 1.31792338  1.18394887 -0.29865295]
236, [-0.00307236 -0.50128961  0.54968857], [ 1.26218235  1.21078829 -0.315428  ]
237, [ 0.00265649 -0.50174731  0.55903605], [ 1.30165162  1.19209852 -0.29729543]
238, [ 0.00913705 -0.5092995   0.57267699], [ 1.36879382  1.14209473 -0.33003542]
239, [ 0.01203592 -0.51111183  0.57942049], [ 1.37829901  1.14909264 -0.34386975]
240, [ 0.01273363 -0.51041605  0.58345628], [ 1.37807771  1.15900867 -0.33311198]
241, [ 0.00942026 -0.5021322   0.5807484 ], [ 1.4000533   1.13220331 -0.33383082]
242, [ 0.01065326 -0.49980654  0.58432949], [ 1.42485812  1.11862933 -0.32369212]
243, [ 0.00823592 -0.49020725  0.58289826], [ 1.40977762  1.11165476 -0.32380634]
244, [ 0.01303684 -0.49373569  0.59429738], [ 1.45522696  1.06631874 -0.36512166]
245, [ 0.0190514  -0.49733588  0.60717347], [ 1.51163997  1.04382617 -0.34613562]
246, [ 0.0204212  -0.49202025  0.61138029], [ 1.46930907  1.12127667 -0.33546858]
247, [ 0.01851162 -0.48114044  0.61093995], [ 1.4932988   1.0955001  -0.33637439]
248, [ 0.02514229 -0.48455394  0.62235291], [ 1.53614813  1.06582623 -0.31881505]
249, [ 0.02471527 -0.47158808  0.62196698], [ 1.53951821  1.05795881 -0.32051774]
250, [ 0.03056048 -0.4697364   0.6314696 ], [ 1.57380233  1.02381158 -0.3390852 ]
251, [ 0.03011268 -0.45666353  0.63284254], [ 1.572792    1.02524667 -0.32942089]
252, [ 0.03074051 -0.44628873  0.63500161], [ 1.60804065  1.00829355 -0.31837832]
253, [ 0.03048736 -0.43288925  0.63545938], [ 1.62341285  0.9782184  -0.33441966]
254, [ 0.03418821 -0.42501677  0.64200451], [ 1.65171523  0.94084411 -0.35299641]
259, [ 0.04822536 -0.36544162  0.68976526], [ 1.77574039  0.82671214 -0.42561347]
260, [ 0.05778836 -0.36330546  0.70310494], [ 1.79246212  0.85088402 -0.42034073]
261, [ 0.06363232 -0.35411745  0.70965818], [ 1.81312276  0.82954816 -0.42884058]
262, [ 0.0706153  -0.34883052  0.71744497], [ 1.79376562  0.82082624 -0.44532723]
471, [ 0.30505311 -0.59850239  0.47877444], [-0.19950664  0.27150146 -0.15061142]
472, [ 0.29925771 -0.5893625   0.46751896], [-0.16646173  0.27109193 -0.15193403]
473, [ 0.29412373 -0.58096157  0.45795435], [-0.16378138  0.26434958 -0.15821776]
474, [ 0.29086859 -0.57643852  0.4532572 ], [-0.14778116  0.25840249 -0.1556314 ]
475, [ 0.28819624 -0.57045913  0.44642471], [-0.14637177  0.25732703 -0.15072776]
476, [ 0.28796466 -0.57121039  0.44827269], [-0.17023205  0.23782743 -0.15725745]
477, [ 0.28713184 -0.56875315  0.44660409], [-0.16266559  0.24943467 -0.16455167]
478, [ 0.28554012 -0.56505933  0.44295401], [-0.14428438  0.24855294 -0.15089918]
479, [ 0.28172639 -0.55299882  0.43039041], [-0.12021981  0.25698025 -0.17726005]
480, [ 0.28462894 -0.57512165  0.45996662], [-0.19887552  0.23438512 -0.15550245]
481, [ 0.28345423 -0.56201645  0.44422443], [ 1.48861092  0.07320168 -0.31241423]
484, [ 0.27250101 -0.53981814  0.42059404], [-0.11761612  0.24294288 -0.18296221]
485, [ 0.2734572  -0.54393898  0.42602384], [ 1.45586352  0.11513177 -0.32441837]
486, [ 0.27293464 -0.54547626  0.42891493], [-0.13934187  0.25789432 -0.17073375]
487, [ 0.2714474  -0.53955186  0.42130345], [-0.12413691  0.24256157 -0.16449353]
488, [ 0.27178139 -0.54204494  0.42362626], [-0.14385951  0.2562816  -0.16636261]
489, [ 0.27183593 -0.54284049  0.42345616], [-0.16161778  0.25347948 -0.16759507]
490, [ 0.27231732 -0.54566778  0.42602515], [-0.1734449   0.23615166 -0.17220967]
491, [ 0.27349291 -0.54823194  0.42874028], [-0.17223543  0.23267769 -0.16527429]
492, [ 0.27230507 -0.5395796   0.41718621], [-0.14241582  0.24737848 -0.16126161]
493, [ 0.27226139 -0.54112459  0.41850401], [-0.1492019   0.24211547 -0.1731464 ]
494, [ 0.2732922  -0.54627814  0.42350933], [ 1.4828356   0.15035223 -0.31597543]
495, [ 0.27264759 -0.54038071  0.41577745], [ 1.45534611  0.14614648 -0.3166872 ]
496, [ 0.27221392 -0.54110203  0.41545315], [ 1.47089741  0.1490861  -0.3183941 ]
497, [ 0.27159165 -0.53951465  0.41293775], [-0.16893012  0.21839258 -0.16115384]
498, [ 0.27079395 -0.54133006  0.41294844], [-0.16273885  0.22721746 -0.15986889]
499, [ 0.26890274 -0.53891158  0.40617417], [-0.17448651  0.20364739 -0.1655925 ]
501, [ 0.26784896 -0.5284604   0.38646419], [ 1.44409733  0.12794675 -0.29535155]
513, [ 0.20641792 -0.47501356  0.27608427], [ 1.37613806  0.21884273 -0.2352962 ]
514, [ 0.20800822 -0.49145125  0.30533413], [ 1.49366846  0.23154779 -0.20209166]
515, [ 0.20125884 -0.48183206  0.30068673], [ 1.4651774   0.27133078 -0.21280866]
516, [ 0.18847492 -0.44252057  0.26171618], [-0.16112128  0.18042193 -0.09970264]
528, [ 0.07446297 -0.31133919  0.279947  ], [ 1.60187555  0.42409676 -0.2648629 ]
529, [ 0.06997186 -0.31235226  0.28125358], [ 1.60759301  0.49016259 -0.24387743]
531, [ 0.06457522 -0.30944305  0.27041556], [ 1.61061864  0.49190152 -0.23555035]
533, [ 0.05775025 -0.29692473  0.24803919], [ 1.57984309  0.49155123 -0.25329477]
535, [ 0.04953638 -0.25647127  0.19154334], [ 1.59809419  0.49086587 -0.27505251]
538, [ 0.07171279 -0.27306459  0.18681972], [ 1.54473751  0.46088537 -0.29195074]
542, [ 0.09757173 -0.26750385  0.16179739], [ 1.50976799  0.46082617 -0.28310579]
543, [ 0.10692102 -0.28367443  0.17901575], [ 1.53764198  0.48611586 -0.27665287]
544, [ 0.10914664 -0.27230457  0.166497  ], [ 1.50606137  0.50046455 -0.28564299]
545, [ 0.10901728 -0.2558381   0.14746319], [ 1.53436594  0.44926036 -0.30505946]
546, [ 0.11086115 -0.25112854  0.14083372], [ 1.52072469  0.44021956 -0.32537662]
549, [ 0.12972716 -0.2829348   0.176775  ], [ 1.5956937   0.44265812 -0.32031667]
550, [ 0.12263927 -0.25138138  0.14215917], [ 1.55545105  0.48897097 -0.34432459]
551, [ 0.12137639 -0.23941126  0.13153252], [ 1.57285777  0.47651249 -0.35308836]
557, [ 0.11637765 -0.18163073  0.11500724], [ 1.65746472  0.48246148 -0.43365582]
561, [ 0.06678678  0.05427359 -0.1242528 ], [ 1.5701243   0.55819771 -0.53640904]
565, [ 0.1027831  -0.00025857 -0.0746964 ], [ 1.57455786  0.59286334 -0.53204174]
566, [ 0.10335949  0.00209558 -0.08257074], [ 1.60497583  0.48819414 -0.48721358]
567, [ 0.09968881  0.02687621 -0.11173449], [ 1.55839976  0.67034198 -0.5136396 ]
580, [ 0.11764019  0.04189686 -0.34182407], [ 1.49351266  0.49388001 -0.55935841]
584, [ 0.15658977 -0.03140815 -0.31305893], [ 1.52054499  0.54216556 -0.47030278]
