frame index, translation vector, rotation vector
207, [-0.04502293 -0.65654521  0.56185078], [ 1.469461    1.2108848  -0.34790338]
208, [-0.03477076 -0.65557495  0.56517582], [ 1.46837452  1.22573551 -0.33126348]
209, [-0.04068787 -0.63613229  0.54688912], [ 1.43333919  1.26281629 -0.33434459]
210, [-0.02677584 -0.63832104  0.55591189], [ 1.44542456  1.26557976 -0.32663556]
211, [-0.02613204 -0.62787594  0.54802209], [ 1.43890876  1.27062148 -0.33744529]
212, [-0.0235977  -0.61878716  0.54175501], [ 1.42659097  1.26459699 -0.32554828]
213, [-0.02055024 -0.61041019  0.53753881], [ 1.42205319  1.26939682 -0.3034638 ]
214, [-0.0205287  -0.59902873  0.52917141], [ 1.4362182   1.23308525 -0.30779982]
215, [-0.01301356 -0.59843566  0.53333657], [ 1.46240018  1.22154274 -0.30689067]
216, [-0.00972114 -0.59307607  0.53049639], [ 1.44155787  1.23936051 -0.32146897]
217, [-0.00323616 -0.59266645  0.53213971], [ 1.48604301  1.18773757 -0.32549901]
218, [ 0.00128578 -0.58998157  0.5311105 ], [ 1.44670138  1.24102653 -0.32310268]
219, [ 0.00103563 -0.5814803   0.52354146], [ 1.47301208  1.20329295 -0.31604673]
220, [-0.00194613 -0.56955054  0.512844  ], [ 1.45691005  1.21418449 -0.3038669 ]
221, [ 0.00072417 -0.56833704  0.51450706], [ 1.45094955  1.23028889 -0.29507441]
222, [ 0.00222115 -0.56614299  0.51538308], [ 1.43729007  1.23710597 -0.29722271]
223, [ 0.00150528 -0.56288882  0.5150854 ], [ 1.45902134  1.22200299 -0.30569719]
224, [ 0.00070163 -0.56002127  0.5149935 ], [ 1.42869166  1.25359331 -0.28728275]
225, [ 0.00634119 -0.56710522  0.52588724], [ 1.44462171  1.2494232  -0.30156991]
226, [ 0.0073096  -0.56735544  0.52877861], [ 1.44391479  1.25619603 -0.29170646]
227, [ 0.00578617 -0.56141766  0.52527189], [ 1.45434363  1.25234517 -0.27762894]
228, [ 0.01830692 -0.57416062  0.54327864], [ 1.46565936  1.27066741 -0.27483297]
229, [ 0.01474854 -0.56109495  0.53426828], [ 1.45502563  1.27702852 -0.27229581]
230, [ 0.02460299 -0.56609824  0.54602311], [ 1.48443255  1.27234728 -0.26404187]
231, [ 0.02551002 -0.55686451  0.54276625], [ 1.46563462  1.28619202 -0.26552007]
232, [ 0.03504004 -0.56076002  0.55387034], [ 1.50063122  1.26933247 -0.25605536]
233, [ 0.02826176 -0.53678362  0.53734466], [ 1.47362228  1.26611097 -0.23812644]
238, [ 0.04384588 -0.50379611  0.55182107], [ 1.57124461  1.215714   -0.2467193 ]
239, [ 0.05086893 -0.51344957  0.5664772 ], [ 1.56843057  1.23145507 -0.24370138]
240, [ 0.04802834 -0.50538673  0.5636482 ], [ 1.58739402  1.21073473 -0.23897087]
241, [ 0.04540455 -0.4969209   0.56148495], [ 1.59199305  1.19818553 -0.2365944 ]
242, [ 0.04719137 -0.49487042  0.56544552], [ 1.598493    1.1920995  -0.22581403]
243, [ 0.04636552 -0.48664096  0.56585488], [-0.18162311 -0.0810364  -0.32001342]
244, [ 0.04596495 -0.48102788  0.56859301], [ 1.64283715  1.17870317 -0.25739004]
245, [ 0.05239648 -0.48554714  0.58280547], [ 1.65117909  1.15935902 -0.22818284]
246, [ 0.05747196 -0.48653794  0.59300997], [ 1.67167356  1.16798548 -0.21964146]
247, [ 0.0608123  -0.48471752  0.60016295], [ 1.69257247  1.15038218 -0.23316109]
248, [ 0.05651339 -0.46583922  0.59366234], [ 1.70110105  1.13397376 -0.20374165]
249, [ 0.05947749 -0.45743396  0.59715628], [ 1.71068395  1.1299355  -0.20548064]
250, [ 0.05638938 -0.43702747  0.59277776], [ 1.74136348  1.08333743 -0.21096504]
251, [ 0.06530075 -0.44213915  0.60814638], [ 1.75899882  1.08863021 -0.20714088]
252, [ 0.06881604 -0.43737782  0.61453761], [ 1.78439256  1.07082038 -0.1952916 ]
253, [ 0.06842206 -0.42157203  0.61327433], [ 1.77081309  1.08483689 -0.19844953]
254, [ 0.07252038 -0.4134854   0.61951468], [ 1.82915465  0.99884308 -0.22051879]
259, [ 0.08136663 -0.33518644  0.65502184], [ 1.96491923  0.89698234 -0.28858283]
260, [ 0.0912872  -0.33338493  0.66855544], [ 1.96090165  0.89762932 -0.25338264]
261, [ 0.10155827 -0.33557836  0.68139613], [ 1.99177033  0.87878401 -0.27381088]
262, [ 0.10469911 -0.31956665  0.68264314], [ 1.99921478  0.84379848 -0.29410069]
277, [ 0.24820205 -0.36517912  0.79033607], [ 2.18390352  0.37879156 -0.59677533]
278, [ 0.25561923 -0.34860706  0.7778831 ], [ 0.04071227  0.43335599 -0.2486806 ]
317, [ 0.16976226 -0.07048689 -1.27547082], [ 1.70807368  1.84707026 -1.44787706]
318, [ 0.15155101 -0.02193267 -1.42119402], [ 1.04784631  1.73178831 -1.16255125]
320, [ 0.30762113 -0.87992519  0.59911936], [ 0.0502991   1.93740822 -0.72326001]
321, [ 0.29135242 -0.81112391  0.42836562], [ 0.08064411  1.93658727 -0.65630623]
322, [ 0.05143266  0.21567722 -2.10656668], [-1.72412144 -2.02224041  0.29336679]
323, [ 0.31357419 -0.92525639  0.6984304 ], [ 0.13092654  1.9371519  -0.66748293]
324, [-0.26730466  1.52810256 -5.38692972], [-0.26463358  3.03724831  0.47369003]
331, [ 0.29042064 -0.8279102   0.45567224], [ 0.23917959  1.89728739 -0.66757998]
340, [ 0.28960216 -0.76749662  0.34335448], [-1.35116735 -0.27873895  1.30367608]
341, [ 0.28433864 -0.69495123  0.19938573], [-1.26327416 -0.39737141  1.10664389]
342, [ 0.2845121  -0.68996687  0.18896265], [-1.27013476 -0.45456542  1.14945412]
343, [ 0.28637325 -0.69371913  0.19964224], [-1.25018316 -0.29203545  1.17920513]
344, [ 0.28386517 -0.75873448  0.31080929], [-0.17196675  1.99717528 -0.89496821]
345, [-0.22796099  2.25683343 -6.58623176], [-2.49867374 -1.52898368 -0.52993836]
362, [ 0.31805172 -0.56629759  0.07235659], [ 0.10300745  1.87099575 -0.660532  ]
363, [ -0.03466927   8.07486116 -16.26832387], [-0.91274    -0.53849     0.86749822]
364, [ -0.07196142   7.05801614 -14.61778259], [ 1.27746639 -0.09432523 -2.45474396]
365, [ -0.09288734  11.48699113 -22.43984341], [-2.55832646 -0.02022588  0.67287931]
366, [ -0.3322741   18.16856363 -34.96344638], [-1.99328707 -0.77071699 -0.10374722]
367, [ 0.33751286 -0.62600098  0.24249069], [ 0.02854961  1.89273162 -0.53213198]
368, [ 0.33916167 -0.62490832  0.24593438], [ 0.04082421  1.88253081 -0.54787715]
369, [ -0.06344235  14.72908042 -28.0124852 ], [-1.06104579 -2.79279172 -0.96759078]
370, [ 0.33326422 -0.53086122  0.05982046], [ 0.08289788  1.81745776 -0.60775944]
371, [ 0.34066327 -0.6230733   0.24862414], [ 0.0810108   1.8970012  -0.54766514]
372, [  0.04711213  13.05925886 -24.70647909], [-0.74332803 -1.57006152 -1.98016999]
373, [  0.19759827   8.48650803 -16.1850439 ], [1.5306712  2.38580809 1.19398123]
374, [ 0.34698072 -0.61856833  0.26025385], [ 0.00590917  1.88986097 -0.49810548]
375, [ 0.294952    4.22769296 -8.39330965], [-1.85478084  0.69232166  0.95138981]
376, [ 0.32488608  4.21257163 -8.26074546], [-1.68855363  0.05216406  0.55122668]
377, [  0.30017993   7.98275916 -14.94493278], [-2.12722258  0.03236651  0.95824894]
378, [ 0.35142769 -0.65018033  0.33406805], [ 0.05237276  1.86298422 -0.53061199]
379, [  0.38229263  19.87044017 -35.41621286], [ 0.92741484 -1.81727996 -2.23591872]
380, [ 0.36494463  4.34019602 -8.32094616], [-1.99199967  0.57269005  1.55203686]
381, [  0.40542086  20.47187473 -36.37891598], [-2.12489662  0.10397079  1.06360746]
382, [ 0.35525715 -0.68999402  0.41787493], [ 0.04498109  1.85542115 -0.50668415]
383, [  0.42863168   6.10358305 -11.18145153], [-1.82450043  0.93575331  1.27482526]
384, [ 0.35505312 -0.71865751  0.46951993], [ 0.07499255  1.85989567 -0.46559698]
385, [ 0.35570209 -0.75232613  0.52833008], [ 0.24907214  1.81424151 -0.39959496]
386, [ 0.35722664 -0.67549174  0.40190241], [-0.01084365  1.87217387 -0.52413914]
387, [  0.45721364   8.21049148 -14.75371237], [-0.88815986 -2.18193486 -0.66857534]
388, [ 0.35722548 -0.68260476  0.4121642 ], [ 0.03560945  1.89195626 -0.49871812]
389, [ 0.35514429 -0.61638165  0.28863235], [ 0.01865134  1.90655612 -0.57268204]
390, [ 0.35798472 -0.73420254  0.50358614], [ 0.18533112  1.81186682 -0.35409562]
391, [ 0.35878374 -0.69509266  0.43892719], [-1.34040937e-03  1.86684625e+00 -5.28620910e-01]
392, [ 0.35796797 -0.73630093  0.50961242], [ 0.17882158  1.8112459  -0.35409131]
393, [ 0.35794404 -0.67725301  0.40614059], [-0.02710685  1.87879244 -0.59530523]
394, [ 0.35863351 -0.7422835   0.52123172], [ 0.17903999  1.81124914 -0.3583109 ]
395, [ 0.35785403 -0.69504125  0.43519032], [ 0.01460498  1.84566421 -0.49304006]
396, [ 0.35747226 -0.67972861  0.40845331], [-0.03248358  1.8821668  -0.62617196]
397, [ 0.35676246 -0.69002613  0.42367845], [ 0.05353774  1.8613239  -0.5498505 ]
404, [ 0.35361344 -0.73299242  0.48607458], [ 0.04848703  1.82579561 -0.57167712]
405, [ 0.3540312  -0.776976    0.56448163], [ 0.17225822  1.84673736 -0.5307657 ]
406, [ 0.3530341  -0.77714764  0.56178672], [ 0.14688827  1.85039026 -0.56575638]
407, [ 0.35266801 -0.78719718  0.57786857], [ 0.17491807  1.85283076 -0.51932616]
408, [ 0.35194982 -0.78782501  0.57662309], [ 0.14823575  1.86103644 -0.57065834]
409, [ 0.35279133 -0.81808295  0.63260614], [ 0.12154084  1.83691178 -0.54958913]
410, [ 0.35240739 -0.82736563  0.64772743], [ 0.10682286  1.83553519 -0.49268384]
411, [ 1.27216561e-02  2.31418911e+01 -4.24855683e+01], [ 0.82857352 -2.75788894 -1.13900577]
412, [ 0.35081282 -0.79128799  0.57794056], [ 0.18711757  1.86119898 -0.51886418]
413, [ 0.35054494 -0.79370177  0.58375939], [ 0.18479657  1.85563321 -0.47591731]
414, [ 0.35160857 -0.86563607  0.71052515], [ 0.13880255  1.83936698 -0.4486878 ]
415, [ -0.29070116  49.35339082 -89.37383127], [-0.89717544  1.29817784 -0.86392838]
