frame index, translation vector, rotation vector
48, [ 0.15424623 -0.28911221 -0.24274907], [-0.04607676  0.11095172  0.06082164]
49, [ 0.15811558 -0.30410805 -0.23222473], [-0.05605277  0.12236656  0.07081013]
50, [ 0.16124762 -0.31058123 -0.23801591], [-0.05499976  0.15718999  0.0606715 ]
51, [ 0.1716892  -0.33418448 -0.2170481 ], [-0.06064585  0.25274471  0.09523495]
52, [ 0.18460616 -0.36599275 -0.18108642], [-0.11350586  0.28795759  0.09576593]
53, [ 0.19405811 -0.38908559 -0.1583204 ], [-0.15102055  0.28397916  0.09335125]
54, [ 0.20021643 -0.40965559 -0.13044435], [-0.20950047  0.28785346  0.08869794]
55, [ 0.19332158 -0.38598077 -0.17124081], [-0.11773195  0.28035952  0.09761228]
56, [ 0.19678431 -0.38706794 -0.1629962 ], [-0.10281462  0.28273863  0.08246401]
57, [ 0.19960607 -0.38645821 -0.15565253], [-0.08971888  0.34935153  0.09323765]
58, [ 0.19736914 -0.37206273 -0.16993148], [-0.08411024  0.30947683  0.07345145]
59, [ 0.19552239 -0.36205358 -0.18150479], [-0.08356834  0.28386711  0.06024559]
60, [ 0.19525272 -0.36710346 -0.16968038], [-0.16523192  0.27954272  0.04789932]
61, [ 0.18827479 -0.35575828 -0.19575196], [-0.14690574  0.23972178  0.03746181]
62, [ 0.17955627 -0.34547428 -0.23039788], [-0.07282977  0.24562762  0.02210306]
63, [ 0.16885662 -0.34727638 -0.25274142], [-0.04982556  0.20703131  0.02857397]
65, [ 0.14453564 -0.35380372 -0.29637119], [-0.03886622  0.20543294 -0.00864345]
66, [ 0.13157407 -0.35839202 -0.31368624], [-0.05508576  0.19202712  0.00406739]
67, [ 0.12184944 -0.3692373  -0.31975095], [-0.07023863  0.27892273  0.01333789]
68, [ 0.11006389 -0.36525694 -0.35277826], [-0.05080545  0.18725558  0.01648551]
69, [ 0.09976552 -0.36550075 -0.37521678], [-0.0602424   0.22687331  0.00672397]
70, [ 0.09932691 -0.3903545  -0.34940522], [-0.05409525  0.32955824  0.04004851]
71, [ 0.10084515 -0.40966169 -0.33862427], [-0.11195379  0.38114325  0.07345048]
72, [ 0.10553932 -0.43772892 -0.30748472], [-0.1533824  0.4522063  0.094966 ]
73, [ 0.12939435 -0.50365866 -0.20592013], [-0.30325583  0.46746941  0.06430846]
74, [ 0.12545599 -0.50560438 -0.23154329], [-0.26561835  0.44726547  0.06722678]
75, [ 0.12358246 -0.51915422 -0.2227691 ], [-0.28905943  0.4273649   0.04480687]
76, [ 0.1190654  -0.52703809 -0.22477457], [-0.29362026  0.44298969  0.05223274]
77, [ 0.11378914 -0.53441558 -0.22355357], [-0.31417454  0.44966877  0.05139849]
78, [ 0.10169807 -0.53368586 -0.24222397], [-0.31804327  0.43030341  0.04912638]
79, [ 0.0858176  -0.5287065  -0.27763985], [-0.28510968  0.42395491  0.04687776]
80, [ 0.06902422 -0.52703592 -0.31039461], [-0.26690428  0.40020874  0.03881396]
81, [ 0.0506369  -0.5260159  -0.34491732], [-0.22775378  0.4233289   0.03610442]
82, [ 0.04249765 -0.53644375 -0.34516097], [-0.22228815  0.44735203  0.05100734]
83, [ 0.02914215 -0.53704939 -0.37179427], [-0.20601371  0.43992616  0.04955684]
84, [ 0.01317298 -0.53381402 -0.40216366], [-0.21063621  0.42430528  0.05019169]
85, [ 0.00186906 -0.5351333  -0.41816137], [-0.1877447   0.4285908   0.03425057]
86, [-0.01607924 -0.53369131 -0.44029723], [-0.21291394  0.31530111  0.03086559]
87, [-0.03947502 -0.52504355 -0.48276635], [-0.18219523  0.35162102  0.03684341]
88, [-0.07172187 -0.50109013 -0.5656989 ], [-0.02827222  0.37198669  0.00531928]
89, [-0.09442492 -0.49408767 -0.60347269], [ 0.01006682  0.32071646 -0.00546381]
90, [-0.10440175 -0.5008133  -0.60045323], [-0.0583972   0.35336266  0.02618552]
91, [-0.1252459  -0.49468103 -0.64043192], [ 0.01412277  0.35149956 -0.00202302]
92, [-0.13999235 -0.49819918 -0.65489468], [-0.02139925  0.30443952 -0.02176229]
93, [-0.15252906 -0.50458394 -0.65490501], [-0.22268032  0.23952869  0.04307836]
94, [-0.16920772 -0.50788182 -0.66078712], [-0.20922061  0.21140145  0.01323561]
95, [-0.20071054 -0.49395232 -0.71533471], [-0.14119878  0.22825419 -0.00561492]
96, [-0.21338033 -0.50276916 -0.69800355], [-0.21812405  0.22654011 -0.00757858]
97, [-0.24213018 -0.49664367 -0.72758881], [-0.19572599  0.20292417  0.0102168 ]
98, [-0.25572893 -0.50584508 -0.71043253], [-0.24968246  0.20023854  0.00976742]
99, [-0.28696027 -0.49654369 -0.74720833], [-0.21321501  0.18546227  0.01083539]
100, [-0.31454605 -0.48989216 -0.77451783], [-0.21061267  0.1594554   0.00209842]
101, [-0.33334034 -0.49073747 -0.78432907], [-0.19510909  0.13019067 -0.00929558]
102, [-0.35456259 -0.48961882 -0.79985153], [-0.19627324  0.10981223 -0.00831309]
103, [-0.37060847 -0.49552466 -0.80085633], [-0.19156568  0.09360793 -0.0115734 ]
104, [-0.39395758 -0.49459149 -0.826417  ], [-0.16316348  0.10311104 -0.02488151]
105, [-0.40651668 -0.50325811 -0.82332907], [-0.16058559  0.05080993 -0.03110292]
106, [-0.41997749 -0.5140583  -0.81835674], [-0.21308597  0.06073498 -0.01063913]
107, [-0.44102386 -0.5183043  -0.83163809], [-0.22361232  0.098473    0.00359288]
108, [-0.46054682 -0.52296439 -0.83675248], [-0.24942517  0.08956567 -0.00401113]
109, [-0.46656667 -0.5378157  -0.80577538], [-0.30338637  0.15007816  0.01337504]
110, [-0.49556572 -0.53657184 -0.826993  ], [-0.30404062  0.13912963  0.00668046]
111, [-0.50780951 -0.54606162 -0.81363632], [-0.3193233   0.15332304  0.02257349]
112, [-0.50979675 -0.56239232 -0.77377086], [-0.31128952  0.07371529  0.0188633 ]
113, [-0.53273524 -0.56575141 -0.78552472], [ 0.82034838  0.77056197 -0.1377044 ]
114, [-0.57717743 -0.55464022 -0.84252071], [-0.28023487  0.07948908  0.01140679]
115, [-0.58242417 -0.56801379 -0.82136036], [-0.29013302  0.06659083  0.01069647]
116, [-0.60154038 -0.57239568 -0.83018059], [-0.28605933  0.05648294  0.02070331]
117, [-0.60748047 -0.58300058 -0.81511498], [-0.29710608  0.04291989  0.00955206]
118, [-0.62716778 -0.58612025 -0.82965475], [ 0.74572864  0.86863527 -0.13420367]
119, [-0.6498787  -0.58762891 -0.84594067], [-0.30395541  0.06938855  0.02271744]
120, [-0.67214613 -0.59014702 -0.8664683 ], [ 0.74678848  0.84810351 -0.14195809]
121, [-0.69770661 -0.59044033 -0.89189273], [ 0.74997556  0.8265819  -0.12339674]
122, [-0.71350076 -0.59519099 -0.89642181], [-0.27225222  0.09515822  0.02909928]
123, [-0.71382856 -0.60776316 -0.87782317], [ 0.72021488  0.86566982 -0.13738825]
124, [-0.73564776 -0.61027625 -0.89654884], [-0.28118023  0.10478795  0.0293703 ]
125, [-0.74077569 -0.61835554 -0.88839046], [-0.31127641  0.12675012  0.05519897]
126, [-0.75548977 -0.62356459 -0.89814153], [-0.30050319  0.1037788   0.03162073]
127, [-0.77651505 -0.62569921 -0.9220741 ], [-0.30044202  0.13020386  0.03391589]
128, [-0.79274644 -0.63053818 -0.93683403], [-0.27415727  0.15487033  0.04310107]
129, [-0.81918929 -0.63094697 -0.97338367], [-0.23222128  0.12178132  0.04087877]
130, [-0.81700823 -0.64194616 -0.96266532], [ 0.65994947  0.87677035 -0.12686731]
131, [-0.82540087 -0.64881332 -0.96716457], [ 0.66295551  0.86253051 -0.13432079]
132, [-0.83255653 -0.65470276 -0.96824121], [-0.31287709  0.12511832  0.05199579]
133, [-0.84274873 -0.66389767 -0.97044082], [ 0.69530631  0.8938113  -0.14588298]
134, [-0.81515421 -0.68447603 -0.90310702], [-0.4116519   0.13671778  0.07510198]
135, [-0.80799033 -0.6988045  -0.8692404 ], [-0.44856241  0.14552406  0.10158798]
136, [-0.87967862 -0.68807084 -0.96786255], [ 0.75856606  0.8660689  -0.14544337]
137, [-0.88444143 -0.70022471 -0.94733244], [-0.43232131  0.18135637  0.10673272]
138, [-0.87822737 -0.71781671 -0.9086892 ], [-0.42578214  0.136822    0.09682622]
139, [-0.89288879 -0.72979112 -0.90321607], [ 0.77057122  0.86631937 -0.15425406]
140, [-0.91964166 -0.73904905 -0.91249078], [ 0.7541864   0.90907788 -0.16839714]
141, [-0.9794377  -0.73650386 -0.97625083], [ 0.6988246   0.88972024 -0.15653017]
142, [-0.99404828 -0.74556003 -0.96574347], [-0.39863766  0.20407071  0.12420471]
143, [-1.00651443 -0.75731021 -0.95397433], [ 0.71747365  0.8991882  -0.15342246]
144, [-1.02898052 -0.7653754  -0.96077982], [ 0.68376463  0.96735754 -0.14967251]
145, [-1.05951563 -0.77115109 -0.98248028], [ 0.65403788  0.97973169 -0.144649  ]
146, [-1.09439874 -0.77767636 -1.01040644], [-0.34898156  0.19638042  0.09545544]
147, [-1.08652629 -0.79172588 -0.98192082], [ 0.62297285  0.9770413  -0.14914025]
148, [-1.11310872 -0.79486459 -1.00254403], [-0.38386416  0.22291595  0.11703692]
149, [-1.14033937 -0.79805197 -1.02228464], [ 0.61695457  0.96102281 -0.1489743 ]
150, [-1.117533   -0.81022058 -0.96349763], [ 0.69310901  0.94531088 -0.18750857]
151, [-1.15331044 -0.81256645 -0.9814317 ], [-0.42828188  0.27684907  0.12940717]
152, [-1.19686626 -0.81244651 -1.01158105], [ 0.65633579  0.9376041  -0.16473201]
153, [-1.18176142 -0.82187573 -0.95748664], [ 0.67520034  0.96931224 -0.18527765]
154, [-1.22029507 -0.82132843 -0.97953712], [-0.39382395  0.26925235  0.12633069]
155, [-1.24883367 -0.82289874 -0.99443791], [-0.38484748  0.28572606  0.12950396]
156, [-1.2580741  -0.83193167 -0.98647457], [ 0.59801237  1.03098278 -0.146851  ]
157, [-1.25470911 -0.83923345 -0.95861125], [-0.3688544   0.22276001  0.12763096]
158, [-1.22460639 -0.85342108 -0.89259481], [-0.49151103  0.23825485  0.19162148]
159, [-1.13112925 -0.87856209 -0.73978299], [ 0.80941621  1.05569708 -0.22070398]
160, [-1.18596486 -0.88055303 -0.77222848], [-0.55700424  0.22040449  0.2364406 ]
161, [-1.21482036 -0.88479315 -0.77789319], [ 0.74207895  1.13332616 -0.2171066 ]
162, [-1.21650445 -0.89240639 -0.74933164], [ 0.73880575  1.15816831 -0.22342975]
163, [-1.25342783 -0.89340689 -0.76288611], [ 0.74172388  1.06448881 -0.22196781]
164, [-1.32969838 -0.88436693 -0.82203711], [ 0.67542337  0.93046742 -0.24905331]
169, [-1.2722038  -0.82339751 -0.66103409], [ 0.72073527  1.17528965 -0.25942233]
170, [-1.23510753 -0.81591414 -0.61643915], [ 0.75491203  1.17244083 -0.29953858]
171, [-1.24515418 -0.80650093 -0.61672771], [ 0.78861324  1.14968568 -0.28529899]
172, [-1.26403027 -0.79473789 -0.62625252], [ 0.77002581  1.14473769 -0.2716829 ]
173, [-1.22984236 -0.79117288 -0.5781666 ], [-0.524881    0.30222902  0.17324132]
174, [-1.28815692 -0.76989809 -0.62967308], [ 0.73065253  1.14853084 -0.26944311]
175, [-1.31035542 -0.75199783 -0.635279  ], [ 0.70695477  1.14767348 -0.26603792]
176, [-1.30588258 -0.73886722 -0.61055546], [ 0.77612846  1.04133929 -0.31126456]
177, [-1.32171191 -0.71421993 -0.60974476], [ 0.72292037  0.9347905  -0.27537991]
179, [-1.30575637 -0.67178803 -0.55592499], [ 0.80700077  1.11928731 -0.27408015]
180, [-1.2851781  -0.65656935 -0.51991726], [ 0.77579917  1.11985997 -0.25251766]
181, [-1.23608388 -0.6487894  -0.45668054], [ 0.83891331  1.22177323 -0.27914801]
182, [-1.16264786 -0.65083441 -0.37389208], [-0.4839503   0.29361381  0.16086134]
183, [-1.17452629 -0.63075382 -0.38153885], [-0.46412286  0.29290145  0.14516194]
184, [-1.16726622 -0.61933295 -0.37154918], [ 0.91661886  1.23572729 -0.32620355]
185, [-1.15072895 -0.60968205 -0.35049637], [ 0.91427811  1.25817454 -0.34228066]
186, [-1.13876594 -0.5956479  -0.3363491 ], [-0.46412246  0.27241483  0.13803035]
187, [-1.11587597 -0.584699   -0.31346933], [-0.45775725  0.25886831  0.12364728]
188, [-1.10436277 -0.56897355 -0.3044223 ], [ 0.96047368  1.30838364 -0.31431672]
189, [-1.06542675 -0.55957156 -0.26533355], [-0.43162686  0.18961756  0.09845528]
190, [-1.0376085  -0.54437995 -0.24161597], [-0.4067699   0.1594303   0.05288331]
191, [-1.03960388 -0.51881168 -0.24758031], [-0.40212313  0.17015132  0.0306203 ]
193, [-0.96764871 -0.49823536 -0.1921996 ], [ 1.03387421  1.36555403 -0.35919856]
194, [-0.9811449  -0.47019437 -0.21136647], [ 1.02317447  1.36771075 -0.35566172]
195, [-0.9267739  -0.47333778 -0.1642442 ], [-0.45451093  0.1787049   0.05705953]
196, [-0.92440359 -0.45110404 -0.17083142], [-0.39480197  0.12474539  0.00219856]
203, [-0.71353994 -0.37222201 -0.01006753], [-0.39033639  0.03240879 -0.08494399]
204, [-0.7223103  -0.34438464 -0.03327282], [ 1.26318623  1.33544848 -0.37232846]
205, [-0.75212258 -0.30674042 -0.07467471], [ 1.23192397  1.37158518 -0.3507656 ]
206, [-0.69047583 -0.33175909 -0.02380543], [ 1.2601883   1.36212976 -0.35804348]
207, [-0.68714686 -0.31403884 -0.03744782], [ 1.27152892  1.35690496 -0.35601928]
208, [-0.67135476 -0.30324134 -0.04015042], [ 1.24943094  1.39770124 -0.35218338]
209, [-0.65592684 -0.293744   -0.03976844], [ 1.21775896  1.436478   -0.35903408]
210, [-0.64019887 -0.28347352 -0.0398446 ], [ 1.23274919  1.42211863 -0.33691079]
211, [-0.63558763 -0.2671112  -0.05014463], [ 1.28135892  1.35830222 -0.35748228]
212, [-0.64457098 -0.23913125 -0.07727485], [ 1.21513841  1.40731637 -0.338295  ]
213, [-0.64230867 -0.2213321  -0.08893874], [ 1.22472381  1.38665806 -0.32299665]
214, [-0.63220427 -0.21285003 -0.08962545], [ 1.22485765  1.39146492 -0.32427787]
215, [-0.62433416 -0.20255807 -0.0932426 ], [ 1.20746224  1.40029326 -0.34624133]
216, [-0.60907903 -0.20015327 -0.08672791], [-0.28836582 -0.00923771 -0.21691902]
217, [-0.60171756 -0.19274519 -0.09385197], [ 1.23950672  1.37758349 -0.3558704 ]
218, [-0.58147731 -0.19844874 -0.08178499], [ 1.24377272  1.38791207 -0.33885577]
219, [-0.58337011 -0.18187615 -0.09632918], [-0.2851955  -0.03352339 -0.22937441]
220, [-0.59072813 -0.16277364 -0.11487977], [-0.25548881 -0.04448763 -0.24638495]
221, [-0.57298595 -0.17131222 -0.09869029], [ 1.22578026  1.41186019 -0.31793177]
222, [-0.59000071 -0.14911533 -0.12322977], [ 1.22672261  1.38720409 -0.31022485]
223, [-0.58250734 -0.15289329 -0.10840065], [-0.25001384 -0.05603704 -0.27873722]
224, [-0.58088999 -0.15268033 -0.10591595], [ 1.22763217  1.40366854 -0.32508956]
225, [-0.58159433 -0.15057313 -0.1009204 ], [-0.24325541 -0.05563942 -0.27081105]
226, [-0.57850785 -0.15107086 -0.09655192], [ 1.22827317  1.4126124  -0.31568636]
227, [-0.57459528 -0.1485442  -0.09351479], [ 1.22548883  1.42204559 -0.31716448]
228, [-0.56246789 -0.15173422 -0.08111328], [ 1.21490224  1.45507596 -0.30152355]
229, [-0.55233947 -0.14696753 -0.07448783], [ 1.20902388  1.47502151 -0.30396449]
230, [-0.54668177 -0.13611447 -0.0735865 ], [ 1.26723043  1.42529448 -0.29946367]
231, [-0.53369068 -0.1320717  -0.06376219], [ 1.25978329  1.43185021 -0.27984511]
232, [-0.52931454 -0.11783876 -0.06582638], [ 1.27877033  1.42412524 -0.28934127]
233, [-0.53845003 -0.08422339 -0.08684652], [ 1.2504105   1.43513935 -0.27232329]
234, [-0.51028289 -0.092701   -0.05561901], [ 1.21142025  1.45517247 -0.25578177]
235, [-0.50841494 -0.06609825 -0.06185627], [ 1.25795603  1.43862378 -0.2314908 ]
236, [-0.5106721  -0.03866249 -0.06975655], [-0.14901969 -0.10637165 -0.34080714]
237, [-0.5039004  -0.03110287 -0.05880744], [ 1.28274339  1.40967851 -0.248766  ]
238, [-0.48430213 -0.04370422 -0.03010687], [ 1.32636185  1.41368698 -0.27784117]
239, [-0.47423295 -0.05091713 -0.01142763], [ 1.34292229  1.40482879 -0.2591981 ]
240, [-0.47891768 -0.03872984 -0.01431738], [ 1.33529209  1.41657706 -0.25763727]
241, [-0.46761705 -0.04567004  0.00566203], [-0.17851527 -0.08861155 -0.29745766]
242, [-0.47151102 -0.02938835  0.00134224], [-0.17416185 -0.0855222  -0.28090474]
243, [-0.4784094  -0.01031981 -0.00580198], [ 1.39538896  1.36679701 -0.25267621]
244, [-0.47962668  0.00417436 -0.00130388], [ 1.420029    1.3530887  -0.26177091]
245, [-0.4732734   0.01090155  0.01277898], [ 1.43403646  1.34285109 -0.24069711]
246, [-0.46229015  0.01299358  0.03219076], [-0.13974856 -0.08101094 -0.26856967]
247, [-0.44620512  0.00903511  0.05376967], [ 1.45733446  1.35346923 -0.22731805]
248, [-0.44539014  0.02877678  0.05605104], [-0.13091275 -0.07525996 -0.28075307]
249, [-0.44025468  0.0472941   0.06039801], [ 1.49894176  1.3108559  -0.21242185]
250, [-0.43702847  0.06817022  0.06841112], [-0.128698   -0.03159556 -0.25383125]
251, [-0.42565073  0.08037308  0.08298645], [-0.11976675 -0.03680251 -0.24080696]
252, [-0.41935283  0.09596176  0.09107361], [-0.1106496  -0.03924114 -0.2561212 ]
253, [-0.42368248  0.1306305   0.0847334 ], [ 1.56226209  1.25236704 -0.18777781]
254, [-0.40772535  0.1352233   0.10789107], [ 1.60709866  1.23070996 -0.21437572]
255, [-0.40922973  0.16827726  0.11560608], [ 1.63828481  1.14495051 -0.27213847]
256, [-0.42998444  0.23864239  0.09885478], [ 1.64246074  1.16769758 -0.25426102]
258, [-0.41145683  0.28595669  0.15157057], [ 1.72259121  1.14673796 -0.28647387]
259, [-0.3771426   0.26880283  0.20114984], [ 1.74077884  1.13112501 -0.2321931 ]
260, [-0.34796461  0.26265545  0.23892212], [-0.05162072  0.10301692 -0.22398457]
261, [-0.3405666   0.29417789  0.24349808], [ 1.79793407  1.08475319 -0.24697717]
262, [-0.33257209  0.32271477  0.25278788], [-0.02663092  0.13003122 -0.19537215]
277, [-0.01565065  0.25245414  0.48576426], [ 2.04052979  0.60345716 -0.55973993]
278, [-0.01442103  0.32405707  0.44526265], [ 0.08545907  0.4694625  -0.24817211]
303, [ 0.34631877  0.25602628 -1.25049929], [ 0.64090067 -0.9013724  -1.20345368]
304, [ 0.33050386 -0.32551093 -0.28020734], [ 0.17641965 -1.3430313  -0.9384666 ]
310, [ 0.22157958 -0.22200776 -0.83240412], [ 0.25519101  1.86786553 -0.47640794]
317, [ 0.14140234 -0.29591401 -0.9266823 ], [ 0.3768264   1.85884063 -0.477628  ]
318, [ 0.1681204  -0.42144971 -0.62222742], [ 0.10943417  1.93703785 -0.67451185]
320, [ 0.13488424 -0.36988221 -0.80540419], [ 0.04742955  1.97138261 -0.70252996]
321, [ 0.16709586 -0.49305691 -0.49195477], [ 0.12150539  1.94335202 -0.70032127]
322, [ 0.14872235 -0.44945085 -0.61775954], [ 0.19183954  1.85657113 -0.68480157]
399, [ 0.33908313 -0.03751855 -0.77978877], [-0.00676213  1.8975726  -0.59392478]
404, [ -0.16183838  34.09335024 -62.25535172], [-1.52416775  1.68142747  1.86763109]
405, [ 0.34289945 -0.25445336 -0.38628879], [ 0.02780638  1.87710303 -0.57199552]
406, [ -0.19985149  30.51066396 -56.11352051], [ 0.06170662 -2.17956072 -1.88710375]
407, [ 0.32737564 -0.14327136 -0.63203151], [ 0.0347252   1.88619736 -0.49182926]
408, [ 0.32490412 -0.1456611  -0.63739037], [-0.04932808  1.87978723 -0.62339831]
409, [ 0.29186307  0.38952477 -1.68594555], [-0.19432253  2.06447763 -0.70755452]
410, [ 0.32320384 -0.14711955 -0.64401388], [-0.03622273  1.87972593 -0.60501197]
411, [ 0.33159077 -0.24909031 -0.43508899], [ 0.04055014  1.91778059 -0.55478798]
412, [ 0.33298209 -0.27279647 -0.39021663], [ 0.02227     1.89103039 -0.54414807]
413, [ 0.29013576  0.41913335 -1.75082298], [-0.33464996  2.03224348 -0.82504672]
414, [ 0.31932768 -0.11462956 -0.71429893], [ 0.11970162  1.84217186 -0.62984969]
415, [ 0.33543883 -0.29963357 -0.33550927], [ 0.11776235  1.85675616 -0.46680702]
416, [ -0.17855022  23.36216419 -43.53358555], [-1.71957862  0.34945818  1.47328625]
417, [ -0.78561882  36.17068685 -68.04846392], [-1.99579964 -1.5936495   0.14323855]
418, [  0.13129922   8.06990502 -15.69697214], [ 0.44336344 -2.18939528 -2.0617567 ]
419, [ -0.2198249   27.49393802 -50.88234713], [-2.03898945 -1.13227629 -0.18815521]
420, [ 0.33035783 -0.1496977  -0.61500608], [ 0.13079755  1.85260055 -0.47715214]
421, [ 0.32653665 -0.10416712 -0.70836481], [ 0.06835398  1.883012   -0.45967067]
422, [  0.12225711  17.61266946 -32.39185844], [-0.93949514  1.23602846  2.06885756]
423, [  0.09372523  21.03149845 -38.49788101], [-0.67326187  0.05243433  0.87487601]
424, [ 0.34163771 -0.24079566 -0.40848335], [-0.86823212 -0.89232909  0.40168753]
425, [ 0.34114942 -0.20214174 -0.48241597], [-0.73327196 -0.91681835  0.01639111]
426, [ 0.32894262 -0.07924566 -0.74528172], [-0.16370426 -1.36690617 -0.60695301]
427, [ 0.33841628 -0.11823163 -0.63156599], [-0.75081674 -0.83931286  0.06568265]
428, [ 0.33869222 -0.04592509 -0.77078735], [ 0.117336    1.85959805 -0.37729002]
429, [ 0.34940054 -0.13969635 -0.5698261 ], [ 0.13080365  1.84469847 -0.37987389]
430, [ 0.34895718 -0.10533773 -0.6226406 ], [ 0.24584773  1.8069908  -0.26070283]
431, [  0.30890919  19.6763954  -35.32775535], [-1.65667588  0.08229283  0.8114036 ]
432, [ 0.35595908 -0.22010073 -0.39172148], [-0.83350456 -0.93706168  0.36909496]
433, [ 0.35177123  0.01356922 -0.82666528], [ 0.18569774  1.81841965 -0.33847309]
434, [ 0.36143307 -0.12064926 -0.55389816], [-0.76900381 -1.10662459  0.28535613]
435, [ 0.35039347 -0.14398271 -0.51957412], [-0.7602222   0.16197717 -0.76055231]
437, [ 0.38264394 -0.1004759  -0.49825363], [-0.79753048 -0.98376124  0.35635624]
438, [ 0.38053232 -0.17805244 -0.37917717], [0.6801467  1.65689963 0.04935759]
439, [ 0.38904612 -0.25070706 -0.21618372], [0.8749569  1.54925468 0.20175936]
451, [ 0.41584364 -0.18655918 -0.21972518], [0.64152377 1.66303266 0.11036063]
452, [ 0.41651786 -0.22034496 -0.14038756], [-0.68507901 -1.10996878  0.24801062]
458, [ 0.61377081  2.41946157 -3.99543659], [-0.99200111 -2.45133277 -1.42033352]
463, [ 0.46224177  0.88999708 -1.94240978], [1.14255246 1.54922566 0.5751729 ]
464, [ 0.35597735 -1.07461217  1.07724732], [-0.04171872  1.24370439  1.75366083]
465, [ 0.35461055 -0.14194936 -0.35091906], [-0.27054634 -0.05037496 -0.25087512]
466, [ 0.33811589 -0.34716926 -0.03908828], [-0.41781994  0.15325959 -0.16038567]
