frame index, translation vector, rotation vector
310, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
311, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
312, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
313, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
314, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
315, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
316, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
317, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
318, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
319, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
320, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
321, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
322, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
323, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
324, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
325, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
326, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
327, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
328, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
329, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
330, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
331, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
332, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
333, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
334, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
335, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
336, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
337, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
338, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
339, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
340, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
341, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
343, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
344, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
345, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
346, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
347, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
348, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
349, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
353, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
355, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
360, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
361, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
362, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
363, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
364, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
365, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
366, [0.01076473 0.00508181 0.01299593], [ 0.00153664 -0.00129269  0.01202987]
368, [0.01246513 0.00598736 0.01548955], [ 0.00837705 -0.01876892  0.01841248]
369, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
370, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
371, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
372, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
373, [0.00752138 0.00342715 0.00932344], [ 0.02383707 -0.01045814  0.00452722]
374, [0.00752138 0.00342715 0.00932344], [ 0.02383707 -0.01045814  0.00452722]
375, [0.00752138 0.00342715 0.00932344], [ 0.02383707 -0.01045814  0.00452722]
376, [0.01246513 0.00598736 0.01548955], [ 0.00837705 -0.01876892  0.01841248]
379, [0.0120774  0.00566999 0.01535534], [-0.02332442 -0.03418868  0.03401177]
380, [0.0120774  0.00566999 0.01535534], [-0.02332442 -0.03418868  0.03401177]
381, [0.01460618 0.00669705 0.01812243], [-0.01468036 -0.05093675  0.03957437]
384, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
385, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
388, [0.00752138 0.00342715 0.00932344], [ 0.02383707 -0.01045814  0.00452722]
389, [0.01246513 0.00598736 0.01548955], [ 0.00837705 -0.01876892  0.01841248]
390, [0.01246513 0.00598736 0.01548955], [ 0.00837705 -0.01876892  0.01841248]
391, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
392, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
393, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
394, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
395, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
396, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
397, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
398, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
399, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
400, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
401, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
402, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
403, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
404, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
405, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
411, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
415, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
416, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
417, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
420, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
421, [0.00000000e+00 5.55111512e-17 0.00000000e+00], [0. 0. 0.]
422, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
423, [0.00699497 0.003629   0.00909602], [-0.0084118  -0.02652318  0.0204312 ]
424, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
425, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
426, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
427, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
428, [0.00166847 0.00089299 0.00245786], [ 0.00682635 -0.01774392  0.00647933]
429, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
430, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
431, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
432, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
433, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
434, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
435, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
436, [0.0052642  0.0027094  0.00656354], [-0.01572798 -0.00911547  0.01419758]
