frame index, translation vector, rotation vector
80, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
81, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
82, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
83, [-0.0248934   1.08913495  0.06100646], [ 0.08619068 -0.01483846 -0.00082443]
84, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
85, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
86, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
87, [-0.03137496  1.09391685  0.05362079], [ 0.04303286 -0.00877345  0.03524748]
88, [-0.02607282  1.09054592  0.0593312 ], [ 0.05897365 -0.03208208  0.00513839]
89, [-0.02569276  1.09072793  0.05902304], [ 0.05990925 -0.03223095  0.00465849]
90, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
91, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
92, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
93, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
94, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
95, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
96, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
97, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
98, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
99, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
100, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
101, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
102, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
103, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
104, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
105, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
106, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
107, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
108, [-0.03952944  1.09981773  0.04392511], [ 0.08645586 -0.01454367 -0.01716233]
109, [-0.03952944  1.09981773  0.04392511], [ 0.08645586 -0.01454367 -0.01716233]
110, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
111, [-0.01854108  1.08491757  0.06752094], [ 0.07173891 -0.05360938 -0.05555769]
112, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
113, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
114, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
115, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
116, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
117, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
118, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
119, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
120, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
121, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
122, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
123, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
124, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
125, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
126, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
128, [-0.04206657  1.10310367  0.04037784], [ 0.06073119 -0.00801521 -0.02936368]
129, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
130, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
131, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
132, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
133, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
134, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
135, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
136, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
137, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
138, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
139, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
140, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
141, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
142, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
143, [-0.01854108  1.08491757  0.06752094], [ 0.07173891 -0.05360938 -0.05555769]
144, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
145, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
146, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
147, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
148, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
149, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
150, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
151, [-0.03658411  1.09850537  0.04698059], [ 0.08105654 -0.03795224  0.00249775]
152, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
153, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
154, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
155, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
156, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
157, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
158, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
160, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
161, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
162, [-0.01741877  1.08418988  0.06918332], [ 0.04342644 -0.00616     0.01939786]
163, [-0.01741877  1.08418988  0.06918332], [ 0.04342644 -0.00616     0.01939786]
165, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
166, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
167, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
168, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
169, [-0.02831995  1.09243415  0.05639176], [ 0.06563894 -0.01094875  0.01694458]
170, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
171, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
174, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
176, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
177, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
178, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
179, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
180, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
181, [-0.03828144  1.09952571  0.04541365], [ 0.08352494 -0.01251048 -0.04812978]
182, [-0.03828144  1.09952571  0.04541365], [ 0.08352494 -0.01251048 -0.04812978]
183, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
184, [-0.05274669  1.11036211  0.02811296], [0.02400701 0.04412208 0.00141256]
185, [-0.04756363  1.10646639  0.03327367], [0.9432051  1.3119163  0.02221706]
187, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
189, [-0.0348424   1.09722557  0.04896547], [ 0.07661106 -0.03387474 -0.06019544]
191, [-0.0506706   1.10866686  0.03127751], [0.0487743  0.03906815 0.01462166]
192, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
194, [-0.0348424   1.09722557  0.04896547], [ 0.07661106 -0.03387474 -0.06019544]
195, [-0.02824957  1.09228341  0.05608423], [ 0.09308168 -0.06068657 -0.05880526]
196, [-0.02824957  1.09228341  0.05608423], [ 0.09308168 -0.06068657 -0.05880526]
197, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
198, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
199, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
200, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
201, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
202, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
203, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
204, [-0.03828144  1.09952571  0.04541365], [ 0.08352494 -0.01251048 -0.04812978]
205, [-0.04818985  1.10644161  0.03366636], [0.04653356 0.01392413 0.03274369]
207, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
208, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
209, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
210, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
211, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
212, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
213, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
214, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
215, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
216, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
217, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
218, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
219, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
220, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
221, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
222, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
224, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
225, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
226, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
227, [-0.05068311  1.10804371  0.03119523], [ 0.04874237  0.04138231 -0.01767636]
228, [-0.05068311  1.10804371  0.03119523], [ 0.04874237  0.04138231 -0.01767636]
229, [-0.02844926  1.09193783  0.05581769], [0.9213568  1.33874239 0.03558462]
230, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
231, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
234, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
237, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
238, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
239, [-0.03137496  1.09391685  0.05362079], [ 0.04303286 -0.00877345  0.03524748]
241, [-0.03894451  1.09938689  0.04459228], [ 0.08746499 -0.01746136  0.01437606]
242, [-0.03894451  1.09938689  0.04459228], [ 0.08746499 -0.01746136  0.01437606]
243, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
244, [-0.03894451  1.09938689  0.04459228], [ 0.08746499 -0.01746136  0.01437606]
245, [-0.03894451  1.09938689  0.04459228], [ 0.08746499 -0.01746136  0.01437606]
246, [-0.03894451  1.09938689  0.04459228], [ 0.08746499 -0.01746136  0.01437606]
247, [-0.04460333  1.10411101  0.03778931], [ 0.06662712  0.01290669 -0.01706332]
248, [-0.04460333  1.10411101  0.03778931], [ 0.06662712  0.01290669 -0.01706332]
249, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
250, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
251, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
252, [-0.03658411  1.09850537  0.04698059], [ 0.08105654 -0.03795224  0.00249775]
253, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
254, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
255, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
256, [-0.02823907  1.09129434  0.05716141], [ 0.06469491 -0.01196354  0.01707684]
258, [-0.03157486  1.09452963  0.05264661], [ 0.04106175 -0.00536096  0.00443165]
259, [-0.03157486  1.09452963  0.05264661], [ 0.04106175 -0.00536096  0.00443165]
260, [-0.03137496  1.09391685  0.05362079], [ 0.04303286 -0.00877345  0.03524748]
261, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
262, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
263, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
264, [-0.03166471  1.09461293  0.05218884], [0.87018192 1.37953685 0.05036984]
265, [-0.03246626  1.09577651  0.05170863], [ 0.10201382 -0.04149166 -0.01551239]
266, [-0.03246626  1.09577651  0.05170863], [ 0.10201382 -0.04149166 -0.01551239]
267, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
268, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
269, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
270, [-0.03137496  1.09391685  0.05362079], [ 0.04303286 -0.00877345  0.03524748]
273, [-0.03658411  1.09850537  0.04698059], [ 0.08105654 -0.03795224  0.00249775]
274, [-0.03973791  1.09992617  0.04292711], [0.9095796  1.37347128 0.01965547]
275, [-0.03973791  1.09992617  0.04292711], [0.9095796  1.37347128 0.01965547]
276, [-0.04506447  1.10507956  0.03733021], [ 0.06662956  0.01407794 -0.01673063]
277, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
278, [-0.04304721  1.1033529   0.04001557], [ 0.06548169 -0.01241535  0.03333268]
279, [-0.0506706   1.10866686  0.03127751], [0.0487743  0.03906815 0.01462166]
280, [-0.0506706   1.10866686  0.03127751], [0.0487743  0.03906815 0.01462166]
281, [-0.0253858   1.08999142  0.05935854], [0.87001878 1.42999659 0.04340904]
282, [-0.03828144  1.09952571  0.04541365], [ 0.08352494 -0.01251048 -0.04812978]
283, [-0.03828144  1.09952571  0.04541365], [ 0.08352494 -0.01251048 -0.04812978]
284, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
285, [-0.0348424   1.09722557  0.04896547], [ 0.07661106 -0.03387474 -0.06019544]
286, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
287, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
288, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
289, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
290, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
291, [-0.04818985  1.10644161  0.03366636], [0.04653356 0.01392413 0.03274369]
293, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
295, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
297, [-0.0317697   1.09482707  0.05323679], [ 0.04293113 -0.00770985  0.03560714]
298, [-0.04304721  1.1033529   0.04001557], [ 0.06548169 -0.01241535  0.03333268]
299, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
300, [-0.02867372  1.0922317   0.05673168], [ 0.06463058 -0.01084292  0.0174301 ]
301, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
302, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
307, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
308, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
309, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
310, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
311, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
312, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
313, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
314, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
315, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
316, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
317, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
318, [-0.02183822  1.08711618  0.06412467], [ 0.07856294 -0.033107   -0.0438205 ]
319, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
320, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
321, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
322, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
323, [-0.03868091  1.09966235  0.04414044], [ 0.08541865 -0.01452607 -0.01670495]
324, [-0.03868091  1.09966235  0.04414044], [ 0.08541865 -0.01452607 -0.01670495]
325, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
326, [-0.02590583  1.08980793  0.05945538], [ 0.05775949 -0.02997173 -0.02629629]
327, [-0.03103298  1.09412923  0.05326529], [ 0.0440189  -0.00887965  0.03476596]
329, [-0.01741877  1.08418988  0.06918332], [ 0.04342644 -0.00616     0.01939786]
330, [-0.01741877  1.08418988  0.06918332], [ 0.04342644 -0.00616     0.01939786]
331, [-0.02884589  1.0917412   0.05646931], [ 0.06377162 -0.00881135 -0.01409053]
332, [-0.042452    1.10228936  0.04062659], [ 0.06175645 -0.00919602 -0.03014059]
333, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
334, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
335, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
336, [-0.03137496  1.09391685  0.05362079], [ 0.04303286 -0.00877345  0.03524748]
337, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
338, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
339, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
340, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
341, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
342, [-0.04548875  1.10429069  0.03753659], [ 0.06775282  0.01286975 -0.0175537 ]
343, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
344, [-0.03941705  1.10035961  0.04411996], [ 0.087418   -0.0162889   0.01473436]
345, [-0.04261504  1.10240731  0.04044158], [ 0.06557041 -0.01353288  0.03296569]
