frame index, translation vector, rotation vector
3476, [-0.00765929 -0.2875516  -0.23727225], [ 0.25238093 -0.16334131 -0.00604803]
3477, [-0.00765929 -0.2875516  -0.23727225], [ 0.25238093 -0.16334131 -0.00604803]
3478, [-0.00765929 -0.2875516  -0.23727225], [ 0.25238093 -0.16334131 -0.00604803]
3479, [-0.01314317 -0.20648398 -0.15221095], [ 0.16182174 -0.11784069 -0.0634867 ]
3482, [-0.01029501 -0.2573955  -0.20491499], [-1.68929117  0.02203351 -0.1875021 ]
3483, [-0.01029501 -0.2573955  -0.20491499], [-1.68929117  0.02203351 -0.1875021 ]
3484, [-0.01029501 -0.2573955  -0.20491499], [-1.68929117  0.02203351 -0.1875021 ]
3485, [-0.01029501 -0.2573955  -0.20491499], [-1.68929117  0.02203351 -0.1875021 ]
3486, [-0.01029501 -0.2573955  -0.20491499], [-1.68929117  0.02203351 -0.1875021 ]
3487, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
3524, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3525, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3526, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3527, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3528, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3529, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3530, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3531, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3532, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3533, [-0.00605729 -0.31560129 -0.26642855], [-1.77849717  0.02865774 -0.12433319]
3535, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3536, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3537, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3538, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3539, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3540, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3541, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3542, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3543, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3544, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3545, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3546, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3547, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3548, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3549, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3550, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3551, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3552, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3553, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3554, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3555, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3556, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3557, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3558, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3559, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3560, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3561, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3562, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3563, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3564, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3565, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3566, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3567, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3568, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3569, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3570, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3571, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3572, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3573, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
3574, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
4828, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
4829, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
4830, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
4831, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
4833, [-0.01173299 -0.2323057  -0.17855912], [-1.74657303 -0.00342595 -0.19117645]
4834, [-0.01151487 -0.23269609 -0.18053245], [-1.76903714 -0.01836111 -0.17317626]
4843, [-0.01283242 -0.22657762 -0.17296204], [ 0.13209881 -0.02947493 -0.07956928]
4921, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4922, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4923, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4924, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4925, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4926, [-0.01162502 -0.23245374 -0.17950342], [ 0.14714042 -0.08648561 -0.0443616 ]
4927, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4938, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4939, [-0.01231325 -0.23217742 -0.1798796 ], [ 0.2145376  -0.11188943 -0.04116143]
4940, [-0.01381191 -0.2062762  -0.15264751], [ 0.22479194 -0.12680338 -0.02359043]
4957, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
4982, [-0.01160386 -0.233677   -0.18026456], [ 0.16880716 -0.11033073 -0.04465153]
4983, [-0.01392289 -0.20608266 -0.15168199], [-1.70033805 -0.07984859 -0.13484242]
4990, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
4994, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
4995, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
4996, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
4997, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
4998, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
4999, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
5000, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
5001, [-0.01167921 -0.23183842 -0.1788653 ], [ 0.23481291 -0.17741278 -0.04749731]
5003, [-0.01167921 -0.23183842 -0.1788653 ], [ 0.23481291 -0.17741278 -0.04749731]
5004, [-0.01397383 -0.20582924 -0.1511585 ], [ 0.26664767 -0.1688783  -0.02662163]
5005, [-0.01247922 -0.23085422 -0.17797271], [ 0.23555083 -0.17723465 -0.04767494]
5006, [-0.01248566 -0.23151292 -0.17813603], [ 0.1733753  -0.07946479 -0.07927267]
5015, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5019, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5020, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5021, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5022, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5023, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5024, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5025, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5026, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5027, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5028, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5029, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5030, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5031, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5032, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5033, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5034, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5035, [-0.01243779 -0.23315209 -0.17933703], [ 0.23528361 -0.13418136 -0.04261988]
5036, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5037, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5038, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5039, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5040, [-0.01389814 -0.20682006 -0.15219655], [ 0.26658647 -0.12750343 -0.02129843]
5041, [-0.01243779 -0.23315209 -0.17933703], [ 0.23528361 -0.13418136 -0.04261988]
5042, [-0.01243779 -0.23315209 -0.17933703], [ 0.23528361 -0.13418136 -0.04261988]
5043, [-0.01243779 -0.23315209 -0.17933703], [ 0.23528361 -0.13418136 -0.04261988]
5044, [-0.01085421 -0.26051784 -0.20807789], [ 0.22132245 -0.14843109 -0.02618086]
5045, [-0.01085421 -0.26051784 -0.20807789], [ 0.22132245 -0.14843109 -0.02618086]
5046, [-0.01248385 -0.23254631 -0.17870251], [ 0.23227042 -0.16238799 -0.00870228]
5047, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5048, [-0.01076877 -0.25989978 -0.20849056], [ 0.17651579 -0.14838601 -0.0286697 ]
5049, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5050, [-0.01395975 -0.20687522 -0.1517396 ], [ 0.2453959  -0.14816224 -0.02518192]
5052, [-0.01388294 -0.20612658 -0.15198002], [ 0.24618553 -0.1061317  -0.01995713]
5053, [-0.01379721 -0.20557376 -0.15242166], [ 0.20384476 -0.1047516  -0.02313121]
5054, [-0.01388294 -0.20612658 -0.15198002], [ 0.24618553 -0.1061317  -0.01995713]
5055, [-0.01389898 -0.20681603 -0.15218795], [ 0.22444866 -0.12680409 -0.02385838]
5056, [-0.01389898 -0.20681603 -0.15218795], [ 0.22444866 -0.12680409 -0.02385838]
5057, [-0.01389898 -0.20681603 -0.15218795], [ 0.22444866 -0.12680409 -0.02385838]
5058, [-0.01389898 -0.20681603 -0.15218795], [ 0.22444866 -0.12680409 -0.02385838]
5060, [-0.01540964 -0.17996725 -0.12448536], [ 0.21820754 -0.0919494  -0.03857579]
5061, [-0.01313826 -0.20564214 -0.15184246], [ 0.18509864 -0.09665099 -0.06010191]
5063, [-0.01406329 -0.20633471 -0.15066368], [ 0.26634203 -0.16893212 -0.02686597]
5066, [-0.01231596 -0.23214343 -0.17984067], [ 0.17002901 -0.11027132 -0.04450135]
5067, [-0.01231596 -0.23214343 -0.17984067], [ 0.17002901 -0.11027132 -0.04450135]
5068, [-0.01231596 -0.23214343 -0.17984067], [ 0.17002901 -0.11027132 -0.04450135]
5069, [-0.01231596 -0.23214343 -0.17984067], [ 0.17002901 -0.11027132 -0.04450135]
5077, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5078, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5079, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5080, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5081, [-0.01009776 -0.25971099 -0.20761749], [ 0.15728401 -0.09336551 -0.06327769]
5082, [-0.01151478 -0.2331321  -0.18073817], [ 0.16916054 -0.11041214 -0.04435782]
5083, [-0.01151478 -0.2331321  -0.18073817], [ 0.16916054 -0.11041214 -0.04435782]
5084, [-0.01151478 -0.2331321  -0.18073817], [ 0.16916054 -0.11041214 -0.04435782]
5085, [-0.01151478 -0.2331321  -0.18073817], [ 0.16916054 -0.11041214 -0.04435782]
5086, [-0.01151478 -0.2331321  -0.18073817], [ 0.16916054 -0.11041214 -0.04435782]
5098, [-0.01388504 -0.20610504 -0.15195036], [ 0.15953782 -0.10327769 -0.02643849]
5158, [-0.01016411 -0.25783636 -0.20618309], [ 0.13560567 -0.0683622  -0.06320408]
5434, [-0.00765595 -0.28848296 -0.23770853], [ 0.27397059 -0.14123346 -0.0017382 ]
5473, [-0.00966102 -0.25832086 -0.20443197], [ 0.22171297 -0.19306486 -0.03058461]
5477, [-0.01178267 -0.23430735 -0.17909317], [-1.72681446 -0.02017826 -0.17157128]
5525, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5526, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5527, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5529, [-0.01406958 -0.20626035 -0.1505815 ], [ 0.22416878 -0.16942378 -0.02867506]
5530, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5531, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5532, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5533, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5534, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5535, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5536, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5542, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5543, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5544, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5545, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5546, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5547, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5548, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5549, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5550, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5551, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5552, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5553, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5554, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5563, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5564, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5565, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5566, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5567, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5568, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5569, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5571, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5572, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5573, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5574, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5587, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5588, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5589, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5590, [-0.01160568 -0.23320315 -0.18002481], [-1.72609838 -0.02026814 -0.17147369]
5592, [-0.01177723 -0.23227007 -0.17827058], [ 0.19056173 -0.17796424 -0.04933921]
5593, [-0.01191825 -0.23058581 -0.17623813], [-1.72372782  0.0120557  -0.20939168]
5891, [-0.01473918 -0.20680658 -0.15128637], [ 0.18444797 -0.09626856 -0.0606701 ]
5901, [-0.01634744 -0.21286554 -0.14701029], [ 0.19902457 -0.14790076 -0.02835083]
5905, [-0.01382193 -0.26808564 -0.1998127 ], [ 0.14823325 -0.17167864 -0.03233772]
5906, [-0.01548375 -0.23988507 -0.16972639], [-1.68639819  0.03184381 -0.16604017]
5913, [-0.0160945  -0.23995753 -0.16489024], [ 0.13808472 -0.20971753 -0.01726408]
5916, [-0.01826491 -0.21644408 -0.13890482], [-1.67995543  0.02201539 -0.18695474]
5917, [-0.01968593 -0.19135967 -0.11246574], [-1.7139129   0.01234471 -0.20787642]
5921, [-0.01725575 -0.24099592 -0.16197616], [ 0.13855401 -0.22419469 -0.05535775]
5924, [-0.01734993 -0.24145616 -0.16142045], [ 0.13834763 -0.22407948 -0.05562963]
5925, [-0.01717964 -0.24484648 -0.16439507], [ 0.15991213 -0.20062441 -0.05330145]
5926, [-0.01717964 -0.24484648 -0.16439507], [ 0.15991213 -0.20062441 -0.05330145]
5927, [-0.01743243 -0.24208827 -0.16104165], [ 0.13790572 -0.22424184 -0.05537018]
5928, [-0.01676386 -0.24030848 -0.15958774], [ 0.16029267 -0.23083106 -0.01837875]
5929, [-0.018593   -0.21012392 -0.1274558 ], [ 0.17605906 -0.2569091  -0.03927871]
5930, [-0.01835998 -0.21438472 -0.13133294], [ 0.19594614 -0.23416405 -0.03685644]
5938, [-0.01822026 -0.21730653 -0.13382869], [ 0.17305196 -0.21389412 -0.03543681]
5939, [-0.018104   -0.21718112 -0.13471369], [ 0.216461   -0.21189767 -0.03426537]
6480, [-0.00134212 -0.26346651 -0.20016709], [ 0.32644724 -0.08974367 -0.00618023]
6570, [-0.02535477 -0.28236505 -0.22543695], [-1.78942728  0.35632198 -0.31560678]
6577, [-0.01219099 -0.25382046 -0.18155332], [-1.74729802  0.2829755  -0.30511555]
6578, [-0.01219099 -0.25382046 -0.18155332], [-1.74729802  0.2829755  -0.30511555]
6590, [ 0.0093982  -0.23067893 -0.16801665], [-1.72868221  0.03620373 -0.12407831]
6907, [ 0.01618885 -0.20396624 -0.18136807], [-1.77925984  0.03667896 -0.05919652]
8149, [-0.00201075 -0.1455306  -0.15892419], [-1.79965532  0.23006321 -0.02286057]
