frame index, translation vector, rotation vector
25, [ 0.15207174 -0.09979726 -0.11390986], [-1.50213957 -0.39275189  0.00815207]
26, [ 0.15775889 -0.13548898 -0.15224882], [-0.0342889   0.10795073 -0.06729693]
27, [ 0.14360423 -0.07177407 -0.07908753], [ 0.0605731   0.02457453 -0.00888196]
28, [ 0.14821535 -0.09246536 -0.10231221], [ 0.02302236  0.03130124 -0.03440941]
29, [ 0.14495052 -0.08064111 -0.08871669], [-1.49518426 -0.39756471 -0.01198834]
30, [ 0.15084104 -0.11303931 -0.12290654], [-1.44205179 -0.37106688 -0.01773477]
31, [ 0.14316406 -0.07953157 -0.08470096], [-1.49489562 -0.32792582 -0.04935957]
32, [ 0.14148175 -0.08159074 -0.08323789], [-1.49631365 -0.3270056  -0.0493469 ]
33, [ 0.13596701 -0.06205723 -0.05829702], [ 0.02817173 -0.01179654 -0.06861714]
34, [ 0.14378202 -0.11701324 -0.1136936 ], [-0.01895469 -0.04655401 -0.07998436]
35, [ 0.13365888 -0.07965914 -0.06893755], [ 0.03630218 -0.0842609  -0.07043358]
36, [ 0.12699715 -0.06571265 -0.0490145 ], [ 0.0687965  -0.12944521 -0.05026963]
37, [ 0.12408317 -0.06949267 -0.04828388], [ 0.04247664 -0.15001384 -0.05487777]
38, [ 0.12102891 -0.07205441 -0.04671774], [ 0.04086658 -0.14951273 -0.05563038]
39, [ 0.11663621 -0.07329455 -0.04145598], [ 0.06320564 -0.18482523 -0.0897389 ]
40, [ 0.11585679 -0.07412235 -0.04102928], [ 0.0372737  -0.24221294 -0.05931634]
41, [ 0.11200812 -0.05403589 -0.02007621], [ 0.07666815 -0.20081008 -0.07189677]
42, [ 0.11506566 -0.0733822  -0.04036214], [ 0.0389453  -0.20693492 -0.09275838]
43, [ 0.11506566 -0.0733822  -0.04036214], [ 0.0389453  -0.20693492 -0.09275838]
44, [ 0.11117464 -0.05441789 -0.01919019], [ 0.09965137 -0.17947974 -0.06883233]
45, [ 0.11004698 -0.05228192 -0.01656101], [ 0.07644106 -0.24532461 -0.07359041]
46, [ 0.11331097 -0.07710398 -0.04231775], [ 0.05909329 -0.21757578 -0.0582877 ]
47, [ 0.11337688 -0.07279812 -0.03855116], [ 0.06168823 -0.23004008 -0.09203751]
48, [ 0.11043999 -0.05360946 -0.01875795], [-1.52380289 -0.14304581 -0.23392418]
49, [ 0.10780812 -0.03117888  0.00307937], [-1.56391763 -0.18386252 -0.22057826]
50, [ 0.11371913 -0.05267373 -0.02199168], [-1.52668961 -0.18115841 -0.19897383]
51, [ 0.12207805 -0.06608244 -0.04468195], [-1.48824634 -0.23359592 -0.17740309]
52, [ 0.121038   -0.04586627 -0.02481259], [-1.57272071 -0.21638805 -0.16989122]
53, [ 0.12183234 -0.04062424 -0.02143241], [ 0.06704275 -0.09049965 -0.06533325]
54, [ 0.12214698 -0.04275588 -0.02326515], [ 0.04192286 -0.11073648 -0.06897762]
55, [ 0.12665795 -0.06343966 -0.04703629], [ 0.04802951 -0.10455209 -0.05186005]
56, [ 0.13064177 -0.08170394 -0.06773955], [ 0.0350655  -0.08332545 -0.07155407]
57, [ 0.12748547 -0.06227458 -0.04789212], [-1.5159606  -0.2372216  -0.12627817]
58, [ 0.12331677 -0.04256096 -0.02609806], [-1.55540609 -0.22255919 -0.11320283]
59, [ 0.12783668 -0.06456123 -0.04988682], [-1.53544441 -0.21562643 -0.1467508 ]
60, [ 0.12783668 -0.06456123 -0.04988682], [-1.53544441 -0.21562643 -0.1467508 ]
61, [ 0.12778101 -0.06005362 -0.04552989], [ 0.07392732 -0.08450477 -0.04747106]
62, [ 0.12878232 -0.0542255  -0.04329142], [ 0.05585639 -0.05960987 -0.04854044]
63, [ 0.13731032 -0.08200461 -0.08316638], [ 0.03784013 -0.01561202 -0.08653613]
64, [ 0.13764151 -0.08057849 -0.08900613], [-1.53705698 -0.32846373 -0.09489537]
65, [ 0.14233728 -0.1095328  -0.12741674], [-1.51547094 -0.37729938 -0.05208629]
66, [ 0.14233728 -0.1095328  -0.12741674], [-1.51547094 -0.37729938 -0.05208629]
67, [ 0.13443387 -0.07939666 -0.09447863], [-1.57936052 -0.31571205 -0.10197328]
68, [ 0.12873529 -0.06403377 -0.0756492 ], [ 0.18297176 -0.05556691 -0.04962267]
69, [ 0.12787497 -0.07013764 -0.08277872], [ 0.17786732 -0.09645717 -0.05538847]
70, [ 0.1226957  -0.05067322 -0.06256572], [ 0.26924005 -0.1182406  -0.02896601]
71, [ 0.13074062 -0.09288548 -0.1097712 ], [ 0.18525704 -0.144841   -0.07834118]
72, [ 0.13214044 -0.09352171 -0.10970928], [ 0.20555977 -0.16790691 -0.07823472]
73, [ 0.13003194 -0.07300855 -0.08719259], [ 0.19572785 -0.16194709 -0.05889633]
74, [ 0.13144562 -0.07283515 -0.08724391], [ 0.21555187 -0.1297297  -0.01793642]
75, [ 0.12856151 -0.04940418 -0.06456223], [ 0.2499874  -0.13870111 -0.03152877]
76, [ 0.13777646 -0.09350184 -0.11334063], [ 0.22625158 -0.13631791 -0.03529678]
77, [ 0.13436316 -0.07020858 -0.0878127 ], [ 0.21893409 -0.14330481 -0.05310783]
78, [ 0.13409459 -0.07020412 -0.08631253], [ 0.23769992 -0.11121239 -0.01218076]
79, [ 0.14414458 -0.11828941 -0.13945915], [ 0.16741595 -0.14877001 -0.02496489]
80, [ 0.13955575 -0.09628565 -0.11543668], [-1.62557849 -0.15747734 -0.15435562]
81, [ 0.13955575 -0.09628565 -0.11543668], [-1.62557849 -0.15747734 -0.15435562]
82, [ 0.14014063 -0.09551764 -0.11467256], [ 0.20096554 -0.14416022 -0.0026436 ]
83, [ 0.13555062 -0.07236539 -0.09057506], [ 0.19445481 -0.15079494 -0.02115116]
84, [ 0.13972269 -0.09524024 -0.11631393], [-1.6248695  -0.15751725 -0.15429848]
85, [ 0.13559041 -0.07304885 -0.0908349 ], [ 0.21490402 -0.17232295 -0.02150599]
86, [ 0.13876272 -0.09551569 -0.11493234], [ 0.20101504 -0.14369188 -0.00315773]
87, [ 0.13679861 -0.096282   -0.11595679], [-1.62554752 -0.15585855 -0.15422108]
88, [ 0.13640662 -0.09497751 -0.11371183], [ 0.20384899 -0.1560394  -0.04044729]
89, [ 0.13574422 -0.09486309 -0.11400501], [-1.6462995  -0.18629256 -0.17893092]
90, [ 0.13574422 -0.09486309 -0.11400501], [-1.6462995  -0.18629256 -0.17893092]
91, [ 0.13574422 -0.09486309 -0.11400501], [-1.6462995  -0.18629256 -0.17893092]
92, [ 0.14088238 -0.1200417  -0.14155124], [ 0.18809687 -0.17035363 -0.02643669]
93, [ 0.13175698 -0.07305932 -0.08899186], [ 0.23599301 -0.15112288 -0.0183284 ]
94, [ 0.13605653 -0.09675459 -0.11581252], [ 0.20036471 -0.18561245 -0.00858191]
95, [ 0.13574422 -0.09486309 -0.11400501], [-1.6462995  -0.18629256 -0.17893092]
96, [ 0.13116155 -0.0727839  -0.08960054], [-1.70396091 -0.187816   -0.14763681]
97, [ 0.13163846 -0.0715152  -0.08827978], [ 0.23836973 -0.16397202 -0.05459388]
98, [ 0.13125741 -0.07398241 -0.09014304], [ 0.23522077 -0.15083026 -0.01871482]
99, [ 0.13298727 -0.09531405 -0.11451278], [-1.70640589 -0.16416085 -0.20361689]
100, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
101, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
102, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
103, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
104, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
105, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
106, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
107, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
108, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
109, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
110, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
111, [ 0.1385144  -0.11963336 -0.14046697], [ 0.23201407 -0.17058285 -0.02324358]
112, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
113, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
114, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
115, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
116, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
117, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
118, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
119, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
120, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
121, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
122, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
123, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
124, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
125, [ 0.13799849 -0.12012814 -0.14166854], [ 0.25254215 -0.19168508 -0.02427741]
126, [ 0.13799849 -0.12012814 -0.14166854], [ 0.25254215 -0.19168508 -0.02427741]
127, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
128, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
129, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
130, [ 0.13322339 -0.0973059  -0.11593806], [ 0.28338658 -0.18467228 -0.00237617]
131, [ 0.13799849 -0.12012814 -0.14166854], [ 0.25254215 -0.19168508 -0.02427741]
132, [ 0.12908327 -0.07371079 -0.08973586], [ 0.29592846 -0.17160798 -0.01646183]
133, [ 0.13360046 -0.09472228 -0.11395696], [ 0.24551306 -0.19813681 -0.04268986]
134, [ 0.12916128 -0.0731768  -0.09014379], [ 0.29628294 -0.17163206 -0.01666322]
135, [ 0.12914674 -0.07261816 -0.09002157], [ 0.27682977 -0.15141314 -0.01545731]
136, [ 0.13372574 -0.09488574 -0.11464836], [ 0.26644942 -0.17777735 -0.03855457]
137, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
138, [ 0.12450325 -0.05136389 -0.06504509], [ 0.30751134 -0.15904604 -0.03035197]
139, [ 0.13360046 -0.09472228 -0.11395696], [ 0.24551306 -0.19813681 -0.04268986]
140, [ 0.12886527 -0.07163564 -0.08843061], [ 0.2582377  -0.18397067 -0.05664813]
141, [ 0.12886527 -0.07163564 -0.08843061], [ 0.2582377  -0.18397067 -0.05664813]
142, [ 0.13360046 -0.09472228 -0.11395696], [ 0.24551306 -0.19813681 -0.04268986]
143, [ 0.13360046 -0.09472228 -0.11395696], [ 0.24551306 -0.19813681 -0.04268986]
144, [ 0.12908327 -0.07371079 -0.08973586], [ 0.29592846 -0.17160798 -0.01646183]
145, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
146, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
147, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
148, [ 0.13358403 -0.09557003 -0.11387918], [ 0.24567158 -0.15667632 -0.03760979]
149, [ 0.12431076 -0.05268534 -0.06405108], [ 0.28698223 -0.17796708 -0.03486795]
150, [ 0.12835348 -0.07552696 -0.08965118], [-1.71809847 -0.13963565 -0.20119942]
151, [ 0.13384877 -0.09622552 -0.11142761], [ 0.24540508 -0.157057   -0.03705502]
152, [ 0.13326688 -0.09680899 -0.11220396], [ 0.24415174 -0.19818722 -0.04279803]
153, [ 0.13143111 -0.0941402  -0.11370357], [ 0.2468366  -0.1560902  -0.03797012]
154, [ 0.13455436 -0.09752783 -0.11541017], [ 0.2627586  -0.16470896 -0.00098499]
155, [ 0.12590972 -0.05083765 -0.06519131], [ 0.30781522 -0.15952231 -0.03000694]
156, [ 0.1245456  -0.05113611 -0.06528146], [ 0.28802547 -0.17795081 -0.0350108 ]
157, [ 0.12450325 -0.05136389 -0.06504509], [ 0.30751134 -0.15904604 -0.03035197]
158, [ 0.13352755 -0.09529885 -0.1135795 ], [ 0.24512377 -0.19818237 -0.04247126]
159, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
160, [ 0.12587584 -0.05113662 -0.06502906], [ 0.28799273 -0.17839921 -0.03447306]
161, [ 0.12450325 -0.05136389 -0.06504509], [ 0.30751134 -0.15904604 -0.03035197]
162, [ 0.12450325 -0.05136389 -0.06504509], [ 0.30751134 -0.15904604 -0.03035197]
163, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
164, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
165, [ 0.12450325 -0.05136389 -0.06504509], [ 0.30751134 -0.15904604 -0.03035197]
166, [ 0.12881318 -0.07201947 -0.08814008], [-1.69526675 -0.17256178 -0.22212799]
167, [ 0.12881318 -0.07201947 -0.08814008], [-1.69526675 -0.17256178 -0.22212799]
168, [ 0.1245456  -0.05113611 -0.06528146], [ 0.28802547 -0.17795081 -0.0350108 ]
169, [ 0.13843337 -0.11971149 -0.14003467], [ 0.21024033 -0.19188194 -0.0273141 ]
170, [ 0.13843337 -0.11971149 -0.14003467], [ 0.21024033 -0.19188194 -0.0273141 ]
171, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
172, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
173, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
174, [ 0.13364995 -0.09544744 -0.11425412], [ 0.26608505 -0.17779528 -0.03834393]
175, [ 0.12885802 -0.07205522 -0.08839838], [ 0.27858075 -0.16447669 -0.05220063]
176, [ 0.13358403 -0.09557003 -0.11387918], [ 0.24567158 -0.15667632 -0.03760979]
177, [ 0.12869416 -0.07308041 -0.08753729], [ 0.27790035 -0.16450829 -0.05226606]
178, [ 0.12426868 -0.05291091 -0.06381808], [ 0.34460196 -0.16005598 -0.02710368]
179, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
182, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
183, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
184, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
185, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
186, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
187, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
188, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
189, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
190, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
191, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
192, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
193, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
194, [ 0.12350208 -0.05351841 -0.06340965], [-1.76875493 -0.15820414 -0.20908305]
195, [ 0.12350208 -0.05351841 -0.06340965], [-1.76875493 -0.15820414 -0.20908305]
196, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
197, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
198, [ 0.13252828 -0.09721209 -0.11203941], [-1.72585955 -0.14772678 -0.22342272]
201, [ 0.13188983 -0.09773944 -0.11248296], [ 0.28526769 -0.15760708 -0.03432953]
202, [ 0.13188983 -0.09773944 -0.11248296], [ 0.28526769 -0.15760708 -0.03432953]
203, [ 0.13188983 -0.09773944 -0.11248296], [ 0.28526769 -0.15760708 -0.03432953]
205, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
206, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
207, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
208, [ 0.13181756 -0.09738486 -0.11208729], [ 0.24378892 -0.19777568 -0.04310631]
211, [ 0.13193958 -0.09753493 -0.11276234], [ 0.26475587 -0.17739392 -0.03899805]
212, [ 0.13193958 -0.09753493 -0.11276234], [ 0.26475587 -0.17739392 -0.03899805]
213, [ 0.13193958 -0.09753493 -0.11276234], [ 0.26475587 -0.17739392 -0.03899805]
214, [ 0.13193958 -0.09753493 -0.11276234], [ 0.26475587 -0.17739392 -0.03899805]
215, [ 0.13193958 -0.09753493 -0.11276234], [ 0.26475587 -0.17739392 -0.03899805]
216, [ 0.12824792 -0.07620054 -0.08912042], [ 0.27416586 -0.1910598  -0.02153706]
217, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
218, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
219, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
223, [ 0.12824792 -0.07620054 -0.08912042], [ 0.27416586 -0.1910598  -0.02153706]
224, [ 0.12824792 -0.07620054 -0.08912042], [ 0.27416586 -0.1910598  -0.02153706]
225, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
226, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
227, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
228, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
231, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
240, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
241, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
242, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
243, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
244, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
245, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
246, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
247, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
248, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
249, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
250, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
251, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
252, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
253, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
254, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
255, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
256, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
257, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
258, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
259, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
260, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
261, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
262, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
263, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
264, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
265, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
266, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
267, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
268, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
269, [ 0.12827389 -0.07654079 -0.08927114], [-1.74073585 -0.15291626 -0.18600935]
270, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
271, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
272, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
273, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
274, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
275, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
276, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
277, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
278, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
279, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
280, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
281, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
282, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
283, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
284, [ 0.12816403 -0.07669926 -0.08867809], [ 0.31342545 -0.19109025 -0.01846329]
291, [ 0.13707812 -0.12386526 -0.14075956], [ 0.24774519 -0.17797642  0.01300996]
292, [ 0.13707812 -0.12386526 -0.14075956], [ 0.24774519 -0.17797642  0.01300996]
293, [ 0.14195823 -0.14703622 -0.16707905], [-1.66374779 -0.13498706 -0.17624536]
294, [ 0.14195823 -0.14703622 -0.16707905], [-1.66374779 -0.13498706 -0.17624536]
295, [ 0.14195823 -0.14703622 -0.16707905], [-1.66374779 -0.13498706 -0.17624536]
298, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
299, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
300, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
301, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
302, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
303, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
304, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
305, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
306, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
307, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
308, [ 0.13186372 -0.09809665 -0.11236794], [ 0.26439213 -0.17741271 -0.03878744]
309, [ 0.13619355 -0.12262568 -0.13979651], [-1.6956754  -0.14107325 -0.20025801]
310, [ 0.13172723 -0.09786534 -0.11160804], [ 0.2845158  -0.19791312 -0.04012787]
311, [ 0.13172723 -0.09786534 -0.11160804], [ 0.2845158  -0.19791312 -0.04012787]
312, [ 0.13172723 -0.09786534 -0.11160804], [ 0.2845158  -0.19791312 -0.04012787]
313, [ 0.13172723 -0.09786534 -0.11160804], [ 0.2845158  -0.19791312 -0.04012787]
314, [ 0.13172723 -0.09786534 -0.11160804], [ 0.2845158  -0.19791312 -0.04012787]
315, [ 0.12709051 -0.07458984 -0.08646707], [ 0.23642581 -0.16268212 -0.05636463]
