frame index, translation vector, rotation vector
1, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
2, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
3, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
4, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
5, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
6, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
7, [-0.00948498 -0.03901512  1.53949342], [ 2.78826109  0.75360406 -0.11745826]
8, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
9, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
10, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
11, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
12, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
13, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
14, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
15, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
16, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
17, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
18, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
19, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
20, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
21, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
22, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
23, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
24, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
25, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
26, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
27, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
28, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
29, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
30, [-0.00948743 -0.03912892  1.53400556], [ 2.8589921   0.8088183  -0.30992881]
31, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
32, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
33, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
34, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
35, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
36, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
37, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
38, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
39, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
40, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
41, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
42, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
43, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
44, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
45, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
46, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
47, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
48, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
49, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
50, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
51, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
52, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
53, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
54, [-0.00987909 -0.0383732   1.51365027], [ 2.74635406  0.76080018 -0.22707371]
