frame index, translation vector, rotation vector
47, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
48, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
49, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
50, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
51, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
52, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
53, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
54, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
55, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
56, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
57, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
58, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
59, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
60, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
61, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
62, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
63, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
64, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
65, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
66, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
67, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
68, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
69, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
70, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
71, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
72, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
73, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
74, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
75, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
76, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
77, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
78, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
79, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
80, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
81, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
82, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
83, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
84, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
85, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
86, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
87, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
88, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
89, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
90, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
91, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
92, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
93, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
94, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
95, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
96, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
97, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
98, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
99, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
100, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
101, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
102, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
103, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
104, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
105, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
106, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
107, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
108, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
109, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
110, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
111, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
112, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
113, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
114, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
115, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
116, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
117, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
118, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
119, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
120, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
201, [ 0.15118385 -0.05890143 -0.06449458], [-1.61968884 -0.68524674  0.04497089]
790, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
791, [ 0.16128624 -0.08596074 -0.09240667], [-1.61278349 -0.66624471  0.04311616]
815, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
859, [ 0.15852675 -0.0758926  -0.08184828], [ 0.11404212  0.11799491 -0.05179673]
860, [ 0.15852675 -0.0758926  -0.08184828], [ 0.11404212  0.11799491 -0.05179673]
862, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
863, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
864, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
902, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
903, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
904, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
905, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
906, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
907, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
908, [ 0.15020687 -0.05618906 -0.06097872], [ 0.14377349  0.0960511  -0.01070122]
1031, [ 0.17847649 -0.12838286 -0.13618068], [ 0.06570709  0.11692973 -0.00962739]
1032, [ 0.17847649 -0.12838286 -0.13618068], [ 0.06570709  0.11692973 -0.00962739]
1033, [ 0.1655492  -0.09608312 -0.1031253 ], [-1.59263948 -0.69004287  0.03971705]
1034, [ 0.1655492  -0.09608312 -0.1031253 ], [-1.59263948 -0.69004287  0.03971705]
1089, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1090, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1091, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1092, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1093, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1094, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1095, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1096, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1097, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1098, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1099, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1100, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1101, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1102, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1103, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1104, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1105, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1106, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1107, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1108, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1109, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1110, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
1111, [ 0.15450435 -0.06640392 -0.07178903], [ 0.12892389  0.10668268 -0.03103015]
