frame index, translation vector, rotation vector
38, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
39, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
40, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
41, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
42, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
43, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
44, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
45, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
46, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
47, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
48, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
49, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
50, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
51, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
52, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
53, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
54, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
55, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
56, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
57, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
58, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
59, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
60, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
61, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
62, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
63, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
64, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
65, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
66, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
67, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
68, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
69, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
70, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
71, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
72, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
73, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
75, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
76, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
77, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
78, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
79, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
80, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
81, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
82, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
83, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
84, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
85, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
86, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
87, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
88, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
89, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
90, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
91, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
92, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
93, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
94, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
95, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
96, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
97, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
98, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
99, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
100, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
101, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
102, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
103, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
104, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
105, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
106, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
107, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
108, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
109, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
110, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
111, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
112, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
113, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
114, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
115, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
116, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
117, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
118, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
119, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
120, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
131, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
132, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
133, [-0.12195414 -0.03915273 -0.02518784], [ 0.09880963  0.13588717 -0.04531673]
134, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
135, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
136, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
137, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
138, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
139, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
140, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
141, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
142, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
143, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
144, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
145, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
146, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
147, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
148, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
149, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
150, [-0.12013867 -0.04874561 -0.03558681], [ 0.06475065  0.12526941 -0.05968678]
151, [-0.12195414 -0.03915273 -0.02518784], [ 0.09880963  0.13588717 -0.04531673]
152, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
153, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
154, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
155, [-0.11946123 -0.05219872 -0.03872961], [ 0.04377022  0.14357268 -0.05642813]
156, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
157, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
158, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
159, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
160, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
161, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
162, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
163, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
164, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
165, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
166, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
167, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
168, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
169, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
170, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
171, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
172, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
173, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
174, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
175, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
176, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
177, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
178, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
179, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
180, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
181, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
182, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
183, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
184, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
185, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
186, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
187, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
188, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
189, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
190, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
191, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
192, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
193, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
194, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
195, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
196, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
197, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
198, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
199, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
201, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
202, [-0.11548224 -0.07817903 -0.06555253], [ 0.05208643  0.14943598 -0.05056076]
203, [-0.1139229  -0.08869416 -0.07572317], [ 0.01543249  0.13902368 -0.06536627]
204, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
205, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
206, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
207, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
208, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
209, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
210, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
211, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
212, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
213, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
214, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
215, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
216, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
217, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
218, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
219, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
220, [-0.11560843 -0.07687539 -0.06381058], [ 0.03307036  0.12752897 -0.04695743]
221, [-0.11753938 -0.06661323 -0.05271758], [ 0.06902573  0.13819441 -0.03223326]
222, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
223, [-0.11640847 -0.07286783 -0.0604129 ], [-1.58922916 -0.38671768  0.03752114]
225, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
226, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
227, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
228, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
229, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
230, [-0.11825422 -0.06310651 -0.04982956], [-1.62601361 -0.38698405  0.05353439]
231, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
232, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
233, [-0.11944653 -0.05537441 -0.04289292], [-1.64154703 -0.39638035  0.08894813]
234, [-0.11944653 -0.05537441 -0.04289292], [-1.64154703 -0.39638035  0.08894813]
235, [-0.11944653 -0.05537441 -0.04289292], [-1.64154703 -0.39638035  0.08894813]
236, [-0.11944653 -0.05537441 -0.04289292], [-1.64154703 -0.39638035  0.08894813]
237, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
238, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
239, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
240, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
241, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
242, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
243, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
244, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
245, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
246, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
247, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
248, [-0.1187971  -0.05870455 -0.04590643], [-1.62164443 -0.40658263  0.10830029]
249, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
250, [-0.11991169 -0.05203336 -0.03907372], [-1.6613623  -0.38671079  0.06987589]
251, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
252, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
253, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
254, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
255, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
256, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
257, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
258, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
259, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
260, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
261, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
262, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
263, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
264, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
265, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
266, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
267, [-0.11720438 -0.06616718 -0.05343549], [ 0.06871509  0.13868812 -0.03263521]
280, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
281, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
282, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
283, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
284, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
288, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
289, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
290, [-0.11462233 -0.08511815 -0.07246681], [ 0.03748823  0.11956581 -0.06837086]
291, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
292, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
293, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
294, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
295, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
296, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
297, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
298, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
299, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
300, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
301, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
302, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
303, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
304, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
305, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
306, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
307, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
308, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
309, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
310, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
311, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
312, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
313, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
314, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
315, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
316, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
317, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
318, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
319, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
320, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
321, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
322, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
323, [-0.11794151 -0.06236313 -0.04993698], [ 0.08988261  0.1209523  -0.0362983 ]
