frame index, translation vector, rotation vector
236, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
237, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
238, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
239, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
240, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
241, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
242, [ 0.23869946 -0.03056962 -0.08172449], [-0.60825019 -1.70434888 -0.05596305]
243, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
244, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
245, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
246, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
247, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
248, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
249, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
250, [ 0.27539198 -0.04255856 -0.11150717], [ 0.03607349 -0.01197173  0.00493356]
251, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
252, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
253, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
254, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
255, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
256, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
257, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
258, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
259, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
260, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
261, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
262, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
263, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
264, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
265, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
266, [ 0.20622243 -0.02000002 -0.05364474], [0.08184735 0.03778863 0.02586977]
267, [ 0.27058374 -0.04065122 -0.10787057], [ 0.05872331 -0.0489528   0.06295258]
268, [ 0.25658875 -0.03660799 -0.09639305], [ 0.04306336 -0.03532311  0.03940735]
269, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
270, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
271, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
272, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
273, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
274, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
275, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
276, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
277, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
278, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
279, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
280, [ 0.24585684 -0.03361212 -0.0871785 ], [ 0.10643883 -0.02134126  0.0949023 ]
281, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
282, [ 0.22064151 -0.02490222 -0.06610442], [0.07592279 0.00353438 0.04861902]
283, [ 0.22064151 -0.02490222 -0.06610442], [0.07592279 0.00353438 0.04861902]
284, [ 0.22064151 -0.02490222 -0.06610442], [0.07592279 0.00353438 0.04861902]
285, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
286, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
287, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
288, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
289, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
290, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
291, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
292, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
293, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
294, [ 0.29279351 -0.04845245 -0.12555907], [ 0.02758916 -0.00446668  0.02858061]
296, [ 0.29279351 -0.04845245 -0.12555907], [ 0.02758916 -0.00446668  0.02858061]
297, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
304, [ 0.29279351 -0.04845245 -0.12555907], [ 0.02758916 -0.00446668  0.02858061]
305, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
306, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
307, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
308, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
309, [ 0.24104928 -0.03133995 -0.08298723], [0.04974998 0.00168785 0.01636762]
310, [ 0.20697532 -0.02095069 -0.05489976], [0.06192363 0.01564889 0.02645986]
311, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
312, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
313, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
314, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
315, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
316, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
317, [ 0.29208932 -0.04822005 -0.12543198], [ 0.05112755 -0.02672279  0.02839553]
318, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
319, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
321, [ 0.25741426 -0.03689324 -0.09618833], [0.04146297 0.009121   0.03967831]
322, [ 0.22116486 -0.0258022  -0.0667446 ], [0.07608562 0.00280353 0.04882592]
