frame index, translation vector, rotation vector
55, [-0.01602478  0.00466554  0.01647254], [-0.06527206 -0.02641213 -0.02851015]
56, [-0.01602478  0.00466554  0.01647254], [-0.06527206 -0.02641213 -0.02851015]
57, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
58, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
59, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
60, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
61, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
62, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
63, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
64, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
65, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
66, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
67, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
68, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
69, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
70, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
71, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
72, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
73, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
74, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
75, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
76, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
77, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
78, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
79, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
80, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
81, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
82, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
83, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
84, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
85, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
86, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
87, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
88, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
89, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
90, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
91, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
92, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
93, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
94, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
95, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
96, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
97, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
98, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
99, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
100, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
101, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
102, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
103, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
104, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
105, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
106, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
107, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
108, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
109, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
110, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
111, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
112, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
113, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
114, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
115, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
116, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
117, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
118, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
119, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
120, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
121, [-0.01058061  0.00307214  0.01196877], [-0.06999565 -0.04198541 -0.02062917]
122, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
123, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
124, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
125, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
126, [-0.00510031  0.00146712  0.00459664], [-0.00577713  0.00572183 -0.0087128 ]
127, [ 0.00010797 -0.00069158 -0.00070451], [-0.00892114 -0.0096053   0.00013715]
128, [ 0.00010797 -0.00069158 -0.00070451], [-0.00892114 -0.0096053   0.00013715]
129, [ 0.00010797 -0.00069158 -0.00070451], [-0.00892114 -0.0096053   0.00013715]
130, [ 0.00010797 -0.00069158 -0.00070451], [-0.00892114 -0.0096053   0.00013715]
131, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
132, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
133, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
134, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
135, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
136, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
137, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
138, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
139, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
140, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
141, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
142, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
143, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
144, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
145, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
146, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
147, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
148, [ 0.00021026 -0.0007317  -0.00120507], [ 1.44019655e-04 -1.87492694e-02  4.85388294e-05]
149, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
150, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
151, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
152, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
153, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
154, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
155, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
156, [ 0.00513218 -0.00213213 -0.00523286], [-0.00294389 -0.01546972  0.00898461]
157, [ 0.00513218 -0.00213213 -0.00523286], [-0.00294389 -0.01546972  0.00898461]
158, [ 0.00513218 -0.00213213 -0.00523286], [-0.00294389 -0.01546972  0.00898461]
159, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
160, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
161, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
162, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
163, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
164, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
165, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
166, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
167, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
168, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
169, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
170, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
171, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
172, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
173, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
174, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
175, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
176, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
177, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
178, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
179, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
180, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
181, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
182, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
183, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
184, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
185, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
186, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
187, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
188, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
189, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
190, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
191, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
192, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
193, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
194, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
195, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
196, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
197, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
198, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
199, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
200, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
201, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
202, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
203, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
204, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
205, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
206, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
207, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
208, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
209, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
210, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
211, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
212, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
213, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
214, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
215, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
216, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
217, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
218, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
219, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
220, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
221, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
222, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
223, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
224, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
225, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
226, [ 0.00512349 -0.00213332 -0.00563296], [ 0.00629045 -0.02456925  0.00893865]
227, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
228, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
229, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
230, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
231, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
232, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
233, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
234, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
235, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
236, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
237, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
238, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
239, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
240, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
241, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
242, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
243, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
244, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
245, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
246, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
247, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
248, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
249, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
250, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
251, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
252, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
253, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
254, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
255, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
256, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
257, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
258, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
259, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
260, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
261, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
262, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
263, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
264, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
265, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
266, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
267, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
268, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
269, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
270, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
271, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
272, [-0.01642729  0.00511864  0.01492663], [ 9.43018039e-05  1.18736632e-02 -4.78174509e-03]
273, [-0.00497567  0.00141955  0.00407777], [ 0.00307464 -0.00329258 -0.00890007]
274, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
275, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
276, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
277, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
278, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
279, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
280, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
281, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
282, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
283, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
284, [ 2.19496770e-05 -1.15730338e-05 -4.26107167e-04], [ 0.00901333 -0.00897678 -0.00014686]
285, [ 0.00513218 -0.00213213 -0.00523286], [-0.00294389 -0.01546972  0.00898461]
286, [ 0.00513218 -0.00213213 -0.00523286], [-0.00294389 -0.01546972  0.00898461]
