frame index, translation vector, rotation vector
1, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
2, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
3, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
4, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
5, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
6, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
7, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
8, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
9, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
10, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
11, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
12, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
13, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
14, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
15, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
16, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
17, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
18, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
19, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
20, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
21, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
22, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
23, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
24, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
25, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
26, [ 0.03883024  0.1205283  -0.02832547], [-0.49923368 -1.67458645 -0.04190985]
27, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
28, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
29, [ 0.03908656  0.12042255 -0.02786605], [0.06667998 0.05570139 0.03073376]
30, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
31, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
32, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
33, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
34, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
35, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
36, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
37, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
38, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
39, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
40, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
41, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
42, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
43, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
44, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
45, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
46, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
47, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
48, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
49, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
50, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
51, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
52, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
53, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
54, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
55, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
56, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
57, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
58, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
59, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
60, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
61, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
62, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
63, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
64, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
65, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
66, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
67, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
68, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
69, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
70, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
71, [ 0.05198094  0.11753155 -0.03913123], [0.05985441 0.02258112 0.04952669]
