frame index, translation vector, rotation vector
198, [-0.00194811  0.00357649  0.00633017], [ 0.01621878 -0.00056402  0.01272397]
199, [-0.00194811  0.00357649  0.00633017], [ 0.01621878 -0.00056402  0.01272397]
200, [ 0.00732198 -0.01334968 -0.01121597], [-0.00909761  0.01664264  0.00378525]
201, [ 0.00732198 -0.01334968 -0.01121597], [-0.00909761  0.01664264  0.00378525]
202, [-0.00068696  0.0019377   0.00500032], [0.00127876 0.02125131 0.00106883]
203, [-0.00068696  0.0019377   0.00500032], [0.00127876 0.02125131 0.00106883]
204, [ 0.00449984 -0.00900071 -0.00648435], [-0.00343435  0.00658786  0.01495022]
205, [ 0.00449984 -0.00900071 -0.00648435], [-0.00343435  0.00658786  0.01495022]
206, [ 0.00732198 -0.01334968 -0.01121597], [-0.00909761  0.01664264  0.00378525]
207, [-0.00164899  0.00247606  0.00722729], [ 0.01568346 -0.00085716  0.01264169]
208, [-0.00164899  0.00247606  0.00722729], [ 0.01568346 -0.00085716  0.01264169]
209, [ 0.00124503 -0.00200962  0.0023561 ], [0.01004215 0.0087799  0.00164327]
210, [ 0.00124503 -0.00200962  0.0023561 ], [0.01004215 0.0087799  0.00164327]
211, [-0.00034429 -0.00157503  0.00109306], [0.01042884 0.00948637 0.00127268]
212, [-4.33200014e-05 -2.68080549e-03  1.99173192e-03], [0.00989546 0.00918845 0.0011872 ]
213, [ 0.00094412 -0.00090403  0.00145737], [0.01057562 0.00907734 0.00172894]
214, [ 0.00124503 -0.00200962  0.0023561 ], [0.01004215 0.0087799  0.00164327]
215, [ 0.00641115 -0.01293344 -0.01164242], [-0.00787651  0.01602724  0.00448103]
216, [-0.00223893  0.00369066  0.00800292], [0.02753514 0.00874321 0.01451172]
217, [ 0.00449984 -0.00900071 -0.00648435], [-0.00343435  0.00658786  0.01495022]
218, [-0.00096635 -0.00250962  0.00234941], [0.01075886 0.00886532 0.00153523]
219, [-0.00034429 -0.00157503  0.00109306], [0.01042884 0.00948637 0.00127268]
220, [-0.00531791  0.00880497  0.01119138], [-1.43378022 -0.81409266 -0.00150575]
221, [ 0.04551178 -0.08234524 -0.08591694], [ 0.0774353   0.0951814  -0.01949297]
222, [-0.00876336  0.01951779  0.02341457], [0.03745855 0.0128706  0.01236064]
223, [ 0.00094412 -0.00090403  0.00145737], [0.01057562 0.00907734 0.00172894]
224, [-0.00587683  0.00835704  0.01088821], [-1.47610725 -0.7758169   0.00632442]
225, [ 0.00366093 -0.00727647 -0.0026505 ], [-0.00694928  0.00880842 -0.01109043]
226, [ 0.00966629 -0.01653191 -0.01320429], [0.00089345 0.00315902 0.0052677 ]
227, [ 0.00094412 -0.00090403  0.00145737], [0.01057562 0.00907734 0.00172894]
228, [-0.00028059  0.00037285  0.00091799], [0.01197372 0.00905244 0.00216235]
229, [-0.00098191  0.000828    0.00451119], [-0.01016004  0.01149732 -0.00060266]
230, [ 0.03589096 -0.06508918 -0.06959055], [ 0.08632461  0.09934732 -0.0227314 ]
231, [-0.00194811  0.00357649  0.00633017], [ 0.01621878 -0.00056402  0.01272397]
232, [-0.00254631  0.00577728  0.00453597], [1.72909392e-02 2.26129003e-05 1.28888514e-02]
233, [0.00012051 0.00206844 0.00193032], [0.06590603 0.06287358 0.00238038]
234, [-0.00091667  0.00238032  0.0024669 ], [ 0.02638432 -0.01215162  0.01342162]
235, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
236, [ 0.00875368 -0.01317901 -0.01592957], [0.00249287 0.00404792 0.00552188]
237, [-0.00372984  0.00752816  0.00795536], [0.00762333 0.01148972 0.01247355]
238, [-0.00195773  0.00456596  0.00375967], [ 0.00524895 -0.00975703  0.01105643]
239, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
240, [-0.00254631  0.00577728  0.00453597], [1.72909392e-02 2.26129003e-05 1.28888514e-02]
241, [ 0.00611912 -0.01113641 -0.0144452 ], [-0.01920593  0.00757235  0.00236681]
242, [-0.00254631  0.00577728  0.00453597], [1.72909392e-02 2.26129003e-05 1.28888514e-02]
243, [ 0.01110383 -0.02061049 -0.02300326], [ 0.05096427  0.04772723 -0.00727381]
244, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
245, [ 0.00702096 -0.00986428 -0.01036907], [ 0.00690823 -0.00580647  0.0162517 ]
246, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
247, [ 0.0025731  -0.00559552 -0.00536022], [ 0.01278129 -0.01507579  0.02687629]
248, [-0.00066335  0.00424348  0.00669143], [ 0.0163637  -0.00097161  0.01318061]
249, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
250, [ 0.00476987 -0.01032752 -0.01033119], [ 0.00766703 -0.00570356  0.01614087]
251, [ 0.00702096 -0.00986428 -0.01036907], [ 0.00690823 -0.00580647  0.0162517 ]
252, [ 0.00740885 -0.01224726 -0.01220616], [ 0.0173533  -0.01799312  0.01698679]
253, [ 0.00326674 -0.00743277 -0.00776875], [-0.00166895  0.00629215  0.01571963]
254, [ 0.00386815 -0.00492491 -0.00499759], [ 0.01292624 -0.01548346  0.02733027]
255, [-0.00028059  0.00037285  0.00091799], [0.01197372 0.00905244 0.00216235]
256, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
257, [-0.00435593  0.00923393  0.01021887], [ 0.0216767  -0.00943818  0.02338524]
258, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
259, [-0.00224721  0.00467689  0.00543306], [ 0.01675461 -0.00027076  0.01280635]
260, [0.00064322 0.00020155 0.00055864], [0.0111096  0.00937488 0.00181472]
261, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
262, [-0.00435593  0.00923393  0.01021887], [ 0.0216767  -0.00943818  0.02338524]
263, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
264, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
265, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
266, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
267, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
268, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
269, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
270, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
271, [ 0.00701721 -0.01223209 -0.01212039], [-0.00856557  0.01694145  0.00387441]
272, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
273, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
274, [-0.00064526 -0.00046928  0.00019439], [0.01096272 0.0097844  0.00135828]
275, [-0.00353184  0.00400937  0.00507115], [0.01660914 0.00013726 0.01234953]
276, [0.00064322 0.00020155 0.00055864], [0.0111096  0.00937488 0.00181472]
277, [ 0.00610633 -0.01181583 -0.01254657], [-0.00734375  0.01632627  0.00457002]
278, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
279, [ 0.01343764 -0.02408463 -0.02680711], [0.05290558 0.04568137 0.01914728]
280, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
281, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
282, [-0.00558648  0.00983804  0.01155415], [ 0.03402016 -0.00046437  0.0257265 ]
283, [-0.00253847  0.00506989  0.00636979], [0.02840769 0.00883038 0.01491162]
284, [ 0.00228177 -0.00520187 -0.00441881], [ 0.02447676 -0.00561241  0.02889485]
285, [-0.00064526 -0.00046928  0.00019439], [0.01096272 0.0097844  0.00135828]
286, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
287, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
288, [-0.00064526 -0.00046928  0.00019439], [0.01096272 0.0097844  0.00135828]
289, [ 0.00775546 -0.01497481 -0.01538944], [0.00181091 0.00416165 0.00498398]
290, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
291, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
292, [-0.00353184  0.00400937  0.00507115], [0.01660914 0.00013726 0.01234953]
293, [0.00064322 0.00020155 0.00055864], [0.0111096  0.00937488 0.00181472]
294, [-0.00337525  0.00837945  0.00869003], [0.008645   0.01077047 0.01327027]
295, [-0.00353184  0.00400937  0.00507115], [0.01660914 0.00013726 0.01234953]
296, [-0.00562858  0.00812532  0.00842603], [0.01945967 0.0213502  0.01398261]
297, [-0.00276867  0.00836054  0.01004402], [0.01920501 0.02023351 0.01481362]
298, [ 0.0057876  -0.01095469 -0.01267558], [-0.00714217  0.01690819  0.00432025]
299, [-0.00412076  0.00522345  0.00584882], [0.02846849 0.00973764 0.01421962]
300, [ 0.00511384 -0.00929005 -0.00992501], [0.01887627 0.00442266 0.01767598]
301, [-0.00064526 -0.00046928  0.00019439], [0.01096272 0.0097844  0.00135828]
302, [ 0.00572167 -0.01053852 -0.01073425], [ 0.00676175 -0.00539728  0.0157982 ]
303, [ 0.0044678  -0.0101961  -0.00862163], [0.01921073 0.00383476 0.0179244 ]
